DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-18.33.19, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.267005ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
SavePackageTransactionIdEF83DB90466C8B1E3633ACBDD8EDE5A2_119, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Textures/UE4_Mannequin__normals.uasset, FlushAsyncLoading=0.007283ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.103958ms, TagPackageExports=0.098988ms, BeginCacheForCookedPlatformData=0.038404ms, SerializeImports=0.060916ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.010595ms, SerializeNames=0.022180ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.010263ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.010595ms, SortExportsSeekfreeInner=0.166528ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.010263ms, SerializeImportMap=0.016224ms, SerializeExportMap=0.004303ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.024166ms, SerializeExports=0.057608ms, SerializeBulkData=2.623070ms, AsyncWrite=4.090373ms, UnaccountedTime=0.728354ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdCCD53C2A431B66C0DA68C7BB03D14ED0_23, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_550B17DD4E4B41095ADB0B9395D1461E___6773721C977F58677E206A77EB5EB90606B07256, StartTime=2015.11.29-18.33.28, HierarchicalDDC, DataSize=7468 bytes, Retrieved=true, Duration=0.148982ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_32, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_550B17DD4E4B41095ADB0B9395D1461E___9E48D523BD074D32C26379ECA6F407E7B68CFEF9, StartTime=2015.11.29-18.33.28, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=6.882951ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdF71536C541532A21A82120B6A0E70AC4_30, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_550B17DD4E4B41095ADB0B9395D1461E___28D98B9BACB0D754935FE389E58534CB52AB6BFA, StartTime=2015.11.29-18.33.28, HierarchicalDDC, DataSize=4194565 bytes, Retrieved=true, Duration=29.160999ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_33, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_550B17DD4E4B41095ADB0B9395D1461E___E972E517DD60D95E1C46DFC4007337E93E155A8C, StartTime=2015.11.29-18.33.28, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=5.241834ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_34, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_550B17DD4E4B41095ADB0B9395D1461E___F6B3843AA2C3552BF9BB3A9EC0F3D6FD4CAACDF1, StartTime=2015.11.29-18.33.28, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.480715ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_35, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_550B17DD4E4B41095ADB0B9395D1461E___7C98BD541A8AEDBB90702D519DD62E0FECD22B3B, StartTime=2015.11.29-18.33.28, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.173815ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_177, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__93E5E5D4F615EF636436CEFD35B5A384CC018943, StartTime=2015.11.29-18.33.28, HierarchicalDDC, Duration=0.019204ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdCCD53C2A431B66C0DA68C7BB03D14ED0_24, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__93E5E5D4F615EF636436CEFD35B5A384CC018943, StartTime=2015.11.29-18.33.28, HierarchicalDDC, DataSize=4452 bytes, Retrieved=true, Duration=0.139710ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
SavePackageTransactionIdEF83DB90466C8B1E3633ACBDD8EDE5A2_120, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Textures/UE4_Mannequin_MAT_MASKA.uasset, FlushAsyncLoading=0.009932ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.140041ms, TagPackageExports=0.093032ms, BeginCacheForCookedPlatformData=0.039395ms, SerializeImports=0.064891ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.010595ms, SerializeNames=0.019200ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009935ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.010926ms, SortExportsSeekfreeInner=0.160567ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.005297ms, SerializeExportMap=0.002652ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016555ms, SerializeExports=0.053965ms, SerializeBulkData=0.125803ms, AsyncWrite=0.443302ms, UnaccountedTime=0.215858ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_36, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__36D14B777ED17E3D5FC75B48AED96537AE53896D, StartTime=2015.11.29-18.33.28, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.439331ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_37, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__60DD8B40791EDDF0CEA9C6EA24FB368B50CCE7B2, StartTime=2015.11.29-18.33.28, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.158250ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_38, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__54360FB6FDE14A1E68B0C73A350C5AF456C27A04, StartTime=2015.11.29-18.33.28, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.079125ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdF71536C541532A21A82120B6A0E70AC4_31, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__07A88AF74FC1E73AB09610F8C968130817CECAC3, StartTime=2015.11.29-18.33.28, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=1.565300ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
SavePackageTransactionIdEF83DB90466C8B1E3633ACBDD8EDE5A2_121, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/M_UE4Man_ChestLogo.uasset, FlushAsyncLoading=0.012577ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.004306ms, ResetLoadersForSaveUnMarkAllObjects=0.171825ms, TagPackageExports=1.086906ms, BeginCacheForCookedPlatformData=0.008278ms, SerializeImports=17.541096ms, GatherLocalizableTextData=0.014234ms, MarkNames=0.007283ms, SerializeSummary=0.013243ms, SerializeNames=0.091374ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.018209ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=2.730005ms, SortExportsSeekfree=0.010263ms, BuildDependencyMap=0.011921ms, SerializeImportMap=0.005629ms, SerializeExportMap=0.003640ms, SerializeDependencyMap=0.001982ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.024498ms, SerializeExports=2.594929ms, SerializeBulkData=0.026487ms, AsyncWrite=0.379406ms, UnaccountedTime=0.191692ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_178, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___16038ABA287E49944BE289986A4BB06926AA464A, StartTime=2015.11.29-18.33.28, HierarchicalDDC, Duration=0.010926ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdCCD53C2A431B66C0DA68C7BB03D14ED0_25, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___16038ABA287E49944BE289986A4BB06926AA464A, StartTime=2015.11.29-18.33.28, HierarchicalDDC, DataSize=6882 bytes, Retrieved=true, Duration=0.110906ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdCCD53C2A431B66C0DA68C7BB03D14ED0_26, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___22817D37760A7F9C8F40F845F65CB9EC772EBB0F, StartTime=2015.11.29-18.33.28, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=0.673730ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdCCD53C2A431B66C0DA68C7BB03D14ED0_27, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___4F34334FA6A9D9F791DB345AD97BBCBD69A1192B, StartTime=2015.11.29-18.33.28, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.479057ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionIdCCD53C2A431B66C0DA68C7BB03D14ED0_28, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___F709916AAEE2E75162D4B5C090FCD68C14DACFED, StartTime=2015.11.29-18.33.28, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.101972ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
SavePackageTransactionIdEF83DB90466C8B1E3633ACBDD8EDE5A2_122, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Textures/UE4Man_Logo_N.uasset, FlushAsyncLoading=0.010926ms, FlushStreamingFunc=0.004634ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.209566ms, TagPackageExports=0.049662ms, BeginCacheForCookedPlatformData=0.038404ms, SerializeImports=0.061247ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.011917ms, SerializeNames=0.020195ms, SerializeGatherableTextData=0.003975ms, BuildExportMap=0.011589ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.011586ms, SortExportsSeekfreeInner=0.155274ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.003975ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013575ms, SerializeExports=0.055619ms, SerializeBulkData=0.073165ms, AsyncWrite=0.100646ms, UnaccountedTime=49.544331ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
SavePackageTransactionIdEF83DB90466C8B1E3633ACBDD8EDE5A2_123, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/Blueprints/TimeInterface.uasset, FlushAsyncLoading=0.014234ms, FlushStreamingFunc=0.004306ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.100978ms, TagPackageExports=1.356725ms, BeginCacheForCookedPlatformData=0.009932ms, SerializeImports=0.046350ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.006624ms, SerializeSummary=0.009600ms, SerializeNames=0.018541ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.029795ms, SortExportsNonSeekfree=0.021521ms, SortExportsSeekfreeConstructor=0.008937ms, SortExportsSeekfreeInner=0.129450ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.009932ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.003308ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.015561ms, SerializeBulkData=0.007946ms, AsyncWrite=0.061251ms, UnaccountedTime=0.090379ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
SavePackageTransactionIdEF83DB90466C8B1E3633ACBDD8EDE5A2_124, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/TimeMeter.uasset, FlushAsyncLoading=0.011921ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.113226ms, TagPackageExports=3.694743ms, BeginCacheForCookedPlatformData=0.021521ms, SerializeImports=0.351928ms, GatherLocalizableTextData=0.003971ms, MarkNames=0.018209ms, SerializeSummary=0.010923ms, SerializeNames=0.079788ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.129115ms, SortExportsNonSeekfree=0.294324ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=1.446776ms, SortExportsSeekfree=0.007942ms, BuildDependencyMap=0.026487ms, SerializeImportMap=0.007283ms, SerializeExportMap=0.010263ms, SerializeDependencyMap=0.003975ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016224ms, SerializeExports=0.149310ms, SerializeBulkData=0.009604ms, AsyncWrite=0.068199ms, UnaccountedTime=0.092369ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
SavePackageTransactionIdEF83DB90466C8B1E3633ACBDD8EDE5A2_125, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/Blueprints/ThirdPersonCharacter.uasset, FlushAsyncLoading=0.012584ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.184737ms, TagPackageExports=140.816422ms, BeginCacheForCookedPlatformData=0.061247ms, SerializeImports=5.774859ms, GatherLocalizableTextData=0.014234ms, MarkNames=0.112563ms, SerializeSummary=0.015892ms, SerializeNames=0.883628ms, SerializeGatherableTextData=0.005625ms, BuildExportMap=2.301931ms, SortExportsNonSeekfree=11.123300ms, SortExportsSeekfreeConstructor=0.033438ms, SortExportsSeekfreeInner=14.606487ms, SortExportsSeekfree=0.012252ms, BuildDependencyMap=0.494950ms, SerializeImportMap=0.030790ms, SerializeExportMap=0.056945ms, SerializeDependencyMap=0.019204ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022512ms, SerializeExports=0.875682ms, SerializeBulkData=0.015229ms, AsyncWrite=0.090051ms, UnaccountedTime=0.189371ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
SavePackageTransactionIdEF83DB90466C8B1E3633ACBDD8EDE5A2_126, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/AbilityMenu.uasset, FlushAsyncLoading=0.015557ms, FlushStreamingFunc=0.005629ms, BlockTillAllRequestsFinished=0.004306ms, ResetLoadersForSaveUnMarkAllObjects=0.161890ms, TagPackageExports=11.736106ms, BeginCacheForCookedPlatformData=0.026487ms, SerializeImports=0.540636ms, GatherLocalizableTextData=0.003975ms, MarkNames=0.032775ms, SerializeSummary=0.011586ms, SerializeNames=0.163220ms, SerializeGatherableTextData=0.003312ms, BuildExportMap=0.263531ms, SortExportsNonSeekfree=1.200460ms, SortExportsSeekfreeConstructor=0.022180ms, SortExportsSeekfreeInner=1.306735ms, SortExportsSeekfree=0.010263ms, BuildDependencyMap=0.049330ms, SerializeImportMap=0.010923ms, SerializeExportMap=0.017218ms, SerializeDependencyMap=0.006288ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.036418ms, SerializeExports=0.160903ms, SerializeBulkData=0.009932ms, AsyncWrite=0.081442ms, UnaccountedTime=0.123821ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
SavePackageTransactionIdEF83DB90466C8B1E3633ACBDD8EDE5A2_127, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/512x.uasset, FlushAsyncLoading=0.012912ms, FlushStreamingFunc=0.073168ms, BlockTillAllRequestsFinished=0.033438ms, ResetLoadersForSaveUnMarkAllObjects=0.111237ms, TagPackageExports=0.009600ms, BeginCacheForCookedPlatformData=0.002980ms, SerializeImports=0.024170ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004966ms, SerializeSummary=0.009932ms, SerializeNames=0.017878ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.012580ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.224799ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.010263ms, SerializeBulkData=0.007283ms, AsyncWrite=0.049662ms, UnaccountedTime=0.070848ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
SavePackageTransactionIdEF83DB90466C8B1E3633ACBDD8EDE5A2_128, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/512x512.uasset, FlushAsyncLoading=0.010926ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.088066ms, TagPackageExports=0.019204ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.036746ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.009272ms, SerializeNames=0.032775ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.016220ms, SortExportsNonSeekfree=0.006624ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=0.488993ms, SortExportsSeekfree=0.004634ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002652ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012584ms, SerializeExports=0.022843ms, SerializeBulkData=0.007942ms, AsyncWrite=0.052307ms, UnaccountedTime=0.071511ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_179, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B58BD2A949914D12FEE546AD7F710__7FEB8B868F97871E5144476D3595FE6FDB57C5D7, StartTime=2015.11.29-18.33.29, HierarchicalDDC, Duration=0.161231ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_180, CachedDataProbablyExists, Parent=DDCTransactionId6EF0D3BE41B676A3C92E4BBF3A22FA64_179, StartTime=2015.11.29-18.33.29, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.141699ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_39, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B58BD2A949914D12FEE546AD7F710__7FEB8B868F97871E5144476D3595FE6FDB57C5D7, StartTime=2015.11.29-18.33.29, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.204273ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_40, CachedDataProbablyExists, Parent=DDCTransactionId326E501A4E4393F3B655C1BB37171B96_39, StartTime=2015.11.29-18.33.29, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.059593ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
SavePackageTransactionIdEF83DB90466C8B1E3633ACBDD8EDE5A2_129, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/Peng2dSpriteTest.uasset, FlushAsyncLoading=0.005297ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.002652ms, ResetLoadersForSaveUnMarkAllObjects=0.086077ms, TagPackageExports=0.065222ms, BeginCacheForCookedPlatformData=0.038404ms, SerializeImports=0.055950ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.008609ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008941ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.167523ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011586ms, SerializeExports=0.051320ms, SerializeBulkData=0.050653ms, AsyncWrite=0.101309ms, UnaccountedTime=0.187386ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_41, GetCachedData, Parent=DDCTransactionId326E501A4E4393F3B655C1BB37171B96_39, StartTime=2015.11.29-18.33.29, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.114553ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_42, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B58BD2A949914D12FEE546AD7F710__98DA1CA52B49151DE63CA2CBA328FEB14BF5223C, StartTime=2015.11.29-18.33.29, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.444628ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_43, CachedDataProbablyExists, Parent=DDCTransactionId326E501A4E4393F3B655C1BB37171B96_42, StartTime=2015.11.29-18.33.29, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.052311ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
DDCTransactionId326E501A4E4393F3B655C1BB37171B96_44, GetCachedData, Parent=DDCTransactionId326E501A4E4393F3B655C1BB37171B96_42, StartTime=2015.11.29-18.33.29, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.197984ms, RunGuid=RunID853ADF0E42265E2B0DF2E78144A6A72E
