DDCTransactionId42808B364BE56504B1454E967DEFEB71_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-16.37.27, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.627048ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_131, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMeshes/Cube.uasset, FlushAsyncLoading=0.007946ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002645ms, ResetLoadersForSaveUnMarkAllObjects=0.079788ms, TagPackageExports=0.048667ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.061911ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.004966ms, SerializeSummary=0.006292ms, SerializeNames=0.031449ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.015229ms, SortExportsNonSeekfree=0.006951ms, SortExportsSeekfreeConstructor=0.006955ms, SortExportsSeekfreeInner=0.662141ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011254ms, SerializeExports=0.054959ms, SerializeBulkData=0.007946ms, AsyncWrite=0.046350ms, UnaccountedTime=0.067536ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_132, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/BlueprintEditorTutorial.uasset, FlushAsyncLoading=0.007283ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.062902ms, TagPackageExports=0.133753ms, BeginCacheForCookedPlatformData=0.004966ms, SerializeImports=0.083759ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.006624ms, SerializeSummary=0.006620ms, SerializeNames=0.039399ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.022512ms, SortExportsNonSeekfree=0.005960ms, SortExportsSeekfreeConstructor=0.006620ms, SortExportsSeekfreeInner=0.367820ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002645ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.080120ms, SerializeBulkData=0.008278ms, AsyncWrite=0.052974ms, UnaccountedTime=0.073496ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_133, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/BlueprintMacroLibrariesEditorOverview.uasset, FlushAsyncLoading=0.013907ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.002652ms, ResetLoadersForSaveUnMarkAllObjects=0.063565ms, TagPackageExports=0.129119ms, BeginCacheForCookedPlatformData=0.004303ms, SerializeImports=0.098329ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005629ms, SerializeSummary=0.006620ms, SerializeNames=0.062902ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.022843ms, SortExportsNonSeekfree=0.006288ms, SortExportsSeekfreeConstructor=0.006624ms, SortExportsSeekfreeInner=0.543948ms, SortExportsSeekfree=0.004634ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.103954ms, SerializeBulkData=0.008941ms, AsyncWrite=0.053305ms, UnaccountedTime=0.077799ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId42808B364BE56504B1454E967DEFEB71_191, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8A9D9D2A48FA9339997AE79343CFD87__6E53AEB85A1CEED333B46798B5D732E0DB5F7973, StartTime=2015.11.29-16.37.43, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_134, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/TutorialAssets/BlueprintMacroLibrary_64x.uasset, FlushAsyncLoading=0.007946ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.092037ms, TagPackageExports=0.056945ms, BeginCacheForCookedPlatformData=0.035755ms, SerializeImports=0.053301ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004303ms, SerializeSummary=0.008937ms, SerializeNames=0.019204ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008609ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009604ms, SortExportsSeekfreeInner=0.280082ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.027809ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020195ms, SerializeExports=0.050653ms, SerializeBulkData=0.008278ms, AsyncWrite=0.056613ms, UnaccountedTime=0.131436ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_24, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8A9D9D2A48FA9339997AE79343CFD87__6E53AEB85A1CEED333B46798B5D732E0DB5F7973, StartTime=2015.11.29-16.37.43, HierarchicalDDC, DataSize=16696 bytes, Retrieved=true, Duration=0.163879ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_135, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/TutorialAssets/Tutorial_BP_MacroLib.uasset, FlushAsyncLoading=0.007614ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.086412ms, TagPackageExports=5.451731ms, BeginCacheForCookedPlatformData=0.011258ms, SerializeImports=0.031780ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005960ms, SerializeSummary=0.009269ms, SerializeNames=0.015229ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.019867ms, SortExportsNonSeekfree=0.005957ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.243668ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.008609ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014897ms, SerializeExports=0.011258ms, SerializeBulkData=0.007942ms, AsyncWrite=0.078794ms, UnaccountedTime=0.105608ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_136, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/BlueprintInterfacesEditorOverview.uasset, FlushAsyncLoading=0.009600ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.072505ms, TagPackageExports=0.136070ms, BeginCacheForCookedPlatformData=0.004634ms, SerializeImports=0.113558ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.005629ms, SerializeSummary=0.007283ms, SerializeNames=0.063896ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.023834ms, SortExportsNonSeekfree=0.006292ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.383049ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.110578ms, SerializeBulkData=0.008278ms, AsyncWrite=0.056282ms, UnaccountedTime=0.073496ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId42808B364BE56504B1454E967DEFEB71_192, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4957CBA74161F467DABFBE98D2CA62A__E14509477DFD3EB2EB2DB6FA164EBF60B21B7043, StartTime=2015.11.29-16.37.43, HierarchicalDDC, Duration=0.029463ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_137, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/TutorialAssets/BlueprintInterface_64x.uasset, FlushAsyncLoading=0.006620ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.069525ms, TagPackageExports=0.074491ms, BeginCacheForCookedPlatformData=0.036087ms, SerializeImports=0.056613ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005297ms, SerializeSummary=0.008937ms, SerializeNames=0.019204ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.004638ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.188377ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013243ms, SerializeExports=0.075813ms, SerializeBulkData=0.009272ms, AsyncWrite=0.068203ms, UnaccountedTime=0.317164ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_25, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4957CBA74161F467DABFBE98D2CA62A__E14509477DFD3EB2EB2DB6FA164EBF60B21B7043, StartTime=2015.11.29-16.37.43, HierarchicalDDC, DataSize=16696 bytes, Retrieved=true, Duration=0.196323ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_138, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/TutorialAssets/Tutorial_BP_Interface.uasset, FlushAsyncLoading=0.009600ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.078131ms, TagPackageExports=0.230096ms, BeginCacheForCookedPlatformData=0.005960ms, SerializeImports=0.033766ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005629ms, SerializeSummary=0.009600ms, SerializeNames=0.018209ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.025820ms, SortExportsNonSeekfree=0.007946ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.130441ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010926ms, SerializeExports=0.011917ms, SerializeBulkData=0.007614ms, AsyncWrite=0.060916ms, UnaccountedTime=0.110246ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_139, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/LevelBlueprintEditorOverview.uasset, FlushAsyncLoading=0.008609ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.068862ms, TagPackageExports=0.170831ms, BeginCacheForCookedPlatformData=0.004970ms, SerializeImports=0.102632ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.005297ms, SerializeSummary=0.007614ms, SerializeNames=0.063896ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.022843ms, SortExportsNonSeekfree=0.005960ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.392649ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009935ms, SerializeExports=0.096671ms, SerializeBulkData=0.008609ms, AsyncWrite=0.051316ms, UnaccountedTime=0.139713ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_140, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/DestructibleMeshEditorTutorial.uasset, FlushAsyncLoading=0.014234ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.065550ms, TagPackageExports=0.312202ms, BeginCacheForCookedPlatformData=0.004966ms, SerializeImports=0.353914ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.004962ms, SerializeSummary=0.007287ms, SerializeNames=0.102632ms, SerializeGatherableTextData=0.003971ms, BuildExportMap=0.018209ms, SortExportsNonSeekfree=0.005629ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.456546ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002652ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010259ms, SerializeExports=0.400595ms, SerializeBulkData=0.009604ms, AsyncWrite=0.075813ms, UnaccountedTime=0.077803ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_141, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Tutorial_DM.uasset, FlushAsyncLoading=0.009272ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.125807ms, TagPackageExports=2.815753ms, BeginCacheForCookedPlatformData=0.018869ms, SerializeImports=1.707330ms, GatherLocalizableTextData=0.009272ms, MarkNames=0.006288ms, SerializeSummary=0.011589ms, SerializeNames=0.076145ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.012912ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=2.255909ms, SortExportsSeekfree=0.008609ms, BuildDependencyMap=0.009272ms, SerializeImportMap=0.003971ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002321ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020526ms, SerializeExports=1.504052ms, SerializeBulkData=0.015892ms, AsyncWrite=0.107929ms, UnaccountedTime=0.094023ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_142, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/EditorCube.uasset, FlushAsyncLoading=0.011258ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.270486ms, TagPackageExports=0.052970ms, BeginCacheForCookedPlatformData=0.004303ms, SerializeImports=0.066217ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.004634ms, SerializeSummary=0.008609ms, SerializeNames=0.032116ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.015229ms, SortExportsNonSeekfree=0.007946ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.434693ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.008278ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015892ms, SerializeExports=0.057936ms, SerializeBulkData=0.008941ms, AsyncWrite=0.058599ms, UnaccountedTime=0.070516ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_143, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/MaterialEditorTutorial.uasset, FlushAsyncLoading=0.008941ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.082437ms, TagPackageExports=0.304583ms, BeginCacheForCookedPlatformData=0.005297ms, SerializeImports=0.384703ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004966ms, SerializeSummary=0.008278ms, SerializeNames=0.081442ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.018209ms, SortExportsNonSeekfree=0.005294ms, SortExportsSeekfreeConstructor=0.028472ms, SortExportsSeekfreeInner=0.474423ms, SortExportsSeekfree=0.004970ms, BuildDependencyMap=0.013571ms, SerializeImportMap=0.004303ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.537660ms, SerializeBulkData=0.012912ms, AsyncWrite=0.082768ms, UnaccountedTime=0.101306ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_144, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/TutorialMaterial.uasset, FlushAsyncLoading=0.013571ms, FlushStreamingFunc=0.005297ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.146333ms, TagPackageExports=0.249296ms, BeginCacheForCookedPlatformData=0.007283ms, SerializeImports=0.245325ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.003975ms, SerializeSummary=0.010263ms, SerializeNames=0.044029ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.009935ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.470452ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016883ms, SerializeExports=0.558518ms, SerializeBulkData=0.013903ms, AsyncWrite=0.095680ms, UnaccountedTime=0.102963ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_145, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/ParticleSystemEditorTutorial.uasset, FlushAsyncLoading=0.009600ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.076480ms, TagPackageExports=0.429727ms, BeginCacheForCookedPlatformData=0.007946ms, SerializeImports=1.384538ms, GatherLocalizableTextData=0.009600ms, MarkNames=0.006620ms, SerializeSummary=0.012580ms, SerializeNames=0.059925ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.022184ms, SortExportsNonSeekfree=0.006620ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.484355ms, SortExportsSeekfree=0.009269ms, BuildDependencyMap=0.013907ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002652ms, SerializeStringAssetReferenceMap=0.004303ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017215ms, SerializeExports=0.249296ms, SerializeBulkData=0.011586ms, AsyncWrite=0.077803ms, UnaccountedTime=0.085086ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId42808B364BE56504B1454E967DEFEB71_193, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A1C52E6A43A1109B0752B4B5980EA23D__1505695EACEF450B2360F157025789324808F0DA, StartTime=2015.11.29-16.37.43, HierarchicalDDC, Duration=0.109252ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId839F70544D347AFE513B9FB841286698_40, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A1C52E6A43A1109B0752B4B5980EA23D__1505695EACEF450B2360F157025789324808F0DA, StartTime=2015.11.29-16.37.43, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=0.109915ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId839F70544D347AFE513B9FB841286698_41, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A1C52E6A43A1109B0752B4B5980EA23D__19C07A42E8FFF97ABC69C34699A576D945BD4355, StartTime=2015.11.29-16.37.43, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=0.559509ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_146, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/TutorialParticleSystem.uasset, FlushAsyncLoading=0.007287ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.085086ms, TagPackageExports=0.130109ms, BeginCacheForCookedPlatformData=0.007283ms, SerializeImports=0.228770ms, GatherLocalizableTextData=0.003975ms, MarkNames=0.015229ms, SerializeSummary=0.009932ms, SerializeNames=0.125807ms, SerializeGatherableTextData=0.002980ms, BuildExportMap=0.170499ms, SortExportsNonSeekfree=0.305578ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.960436ms, SortExportsSeekfree=0.004634ms, BuildDependencyMap=0.019204ms, SerializeImportMap=0.004966ms, SerializeExportMap=0.007946ms, SerializeDependencyMap=0.003308ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015557ms, SerializeExports=0.122499ms, SerializeBulkData=0.009269ms, AsyncWrite=0.064559ms, UnaccountedTime=0.098329ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
