DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.07-10.38.41, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.623073ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_93, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/WireframeMaterial.uasset, FlushAsyncLoading=0.007614ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.084091ms, TagPackageExports=1.727194ms, BeginCacheForCookedPlatformData=0.011258ms, SerializeImports=1.611318ms, GatherLocalizableTextData=0.005297ms, MarkNames=0.004303ms, SerializeSummary=0.010595ms, SerializeNames=0.080783ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.012249ms, SortExportsNonSeekfree=0.006955ms, SortExportsSeekfreeConstructor=0.007942ms, SortExportsSeekfreeInner=1.561329ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017546ms, SerializeExports=2.546925ms, SerializeBulkData=0.022512ms, AsyncWrite=0.744246ms, UnaccountedTime=0.165205ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_94, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/GeomMaterial.uasset, FlushAsyncLoading=0.009272ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.102300ms, TagPackageExports=0.158586ms, BeginCacheForCookedPlatformData=0.005957ms, SerializeImports=0.206590ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.005625ms, SerializeSummary=0.010595ms, SerializeNames=0.066876ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.083432ms, SortExportsNonSeekfree=0.041053ms, SortExportsSeekfreeConstructor=0.008937ms, SortExportsSeekfreeInner=0.552889ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.011917ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.003640ms, SerializeDependencyMap=0.002977ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015892ms, SerializeExports=0.213873ms, SerializeBulkData=0.010263ms, AsyncWrite=0.088397ms, UnaccountedTime=0.109583ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_95, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/LevelColorationLitMaterial.uasset, FlushAsyncLoading=0.013243ms, FlushStreamingFunc=0.004634ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.109915ms, TagPackageExports=6.788593ms, BeginCacheForCookedPlatformData=0.014897ms, SerializeImports=6.543934ms, GatherLocalizableTextData=0.011258ms, MarkNames=0.005297ms, SerializeSummary=0.011258ms, SerializeNames=0.148982ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.020858ms, SortExportsNonSeekfree=0.010595ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=6.543603ms, SortExportsSeekfree=0.010267ms, BuildDependencyMap=0.012577ms, SerializeImportMap=0.004634ms, SerializeExportMap=0.003308ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019535ms, SerializeExports=24.690554ms, SerializeBulkData=0.023179ms, AsyncWrite=3.256738ms, UnaccountedTime=0.381727ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_96, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/LevelColorationUnlitMaterial.uasset, FlushAsyncLoading=0.010926ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.004638ms, ResetLoadersForSaveUnMarkAllObjects=0.145338ms, TagPackageExports=2.016548ms, BeginCacheForCookedPlatformData=0.013907ms, SerializeImports=2.846539ms, GatherLocalizableTextData=0.011258ms, MarkNames=0.004966ms, SerializeSummary=0.011258ms, SerializeNames=0.080120ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.013243ms, SortExportsNonSeekfree=0.006951ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=1.757983ms, SortExportsSeekfree=0.008609ms, BuildDependencyMap=0.009932ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021521ms, SerializeExports=2.469119ms, SerializeBulkData=0.028472ms, AsyncWrite=0.326104ms, UnaccountedTime=0.108257ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_97, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/MAT_LevelColorationLitLightmapUV.uasset, FlushAsyncLoading=0.012912ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.004966ms, ResetLoadersForSaveUnMarkAllObjects=0.118855ms, TagPackageExports=8.595578ms, BeginCacheForCookedPlatformData=0.016220ms, SerializeImports=6.603859ms, GatherLocalizableTextData=0.010263ms, MarkNames=0.008609ms, SerializeSummary=0.012912ms, SerializeNames=0.167850ms, SerializeGatherableTextData=0.002321ms, BuildExportMap=0.059590ms, SortExportsNonSeekfree=0.114221ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=8.309863ms, SortExportsSeekfree=0.017218ms, BuildDependencyMap=0.019200ms, SerializeImportMap=0.005960ms, SerializeExportMap=0.005297ms, SerializeDependencyMap=0.005297ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021521ms, SerializeExports=17.331194ms, SerializeBulkData=0.024170ms, AsyncWrite=3.599394ms, UnaccountedTime=0.147987ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_98, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/ShadedLevelColorationLitMaterial.uasset, FlushAsyncLoading=0.011258ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.097666ms, TagPackageExports=7.040210ms, BeginCacheForCookedPlatformData=0.016883ms, SerializeImports=6.946847ms, GatherLocalizableTextData=0.010595ms, MarkNames=0.008941ms, SerializeSummary=0.017878ms, SerializeNames=0.169840ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.091374ms, SortExportsNonSeekfree=0.174142ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=7.030941ms, SortExportsSeekfree=0.010591ms, BuildDependencyMap=0.020526ms, SerializeImportMap=0.005629ms, SerializeExportMap=0.006620ms, SerializeDependencyMap=0.003312ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019204ms, SerializeExports=29.748976ms, SerializeBulkData=0.024833ms, AsyncWrite=3.605355ms, UnaccountedTime=0.175800ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_99, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/ShadedLevelColorationUnlitMateri.uasset, FlushAsyncLoading=0.011586ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.004966ms, ResetLoadersForSaveUnMarkAllObjects=0.123158ms, TagPackageExports=1.447108ms, BeginCacheForCookedPlatformData=0.010595ms, SerializeImports=1.732159ms, GatherLocalizableTextData=0.006624ms, MarkNames=0.007942ms, SerializeSummary=0.010595ms, SerializeNames=0.086740ms, SerializeGatherableTextData=0.002321ms, BuildExportMap=0.060584ms, SortExportsNonSeekfree=0.201952ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=1.845054ms, SortExportsSeekfree=0.009600ms, BuildDependencyMap=0.018209ms, SerializeImportMap=0.005625ms, SerializeExportMap=0.005960ms, SerializeDependencyMap=0.004634ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023838ms, SerializeExports=5.996011ms, SerializeBulkData=0.027150ms, AsyncWrite=0.332396ms, UnaccountedTime=0.125475ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_100, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/VertexColorMaterial.uasset, FlushAsyncLoading=0.008941ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.085417ms, TagPackageExports=0.451248ms, BeginCacheForCookedPlatformData=0.005960ms, SerializeImports=0.511501ms, GatherLocalizableTextData=0.003975ms, MarkNames=0.005297ms, SerializeSummary=0.010926ms, SerializeNames=0.084423ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.020858ms, SortExportsNonSeekfree=0.009932ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.772055ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.009269ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016224ms, SerializeExports=0.829995ms, SerializeBulkData=0.014234ms, AsyncWrite=0.129778ms, UnaccountedTime=0.107598ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_101, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/VertexColorViewMode_ColorOnly.uasset, FlushAsyncLoading=0.008941ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.292007ms, TagPackageExports=0.139050ms, BeginCacheForCookedPlatformData=0.005625ms, SerializeImports=0.171497ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.004306ms, SerializeSummary=0.009932ms, SerializeNames=0.046350ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.016224ms, SortExportsNonSeekfree=0.009932ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.434361ms, SortExportsSeekfree=0.003975ms, BuildDependencyMap=0.008605ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013903ms, SerializeExports=0.217516ms, SerializeBulkData=0.010263ms, AsyncWrite=0.083432ms, UnaccountedTime=0.095680ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_102, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/VertexColorViewMode_AlphaAsColor.uasset, FlushAsyncLoading=0.010263ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.084754ms, TagPackageExports=0.140041ms, BeginCacheForCookedPlatformData=0.005629ms, SerializeImports=0.253931ms, GatherLocalizableTextData=0.004634ms, MarkNames=0.004306ms, SerializeSummary=0.035755ms, SerializeNames=0.048999ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.017215ms, SortExportsNonSeekfree=0.010595ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=3.543448ms, SortExportsSeekfree=0.012249ms, BuildDependencyMap=0.012580ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002977ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020858ms, SerializeExports=0.232741ms, SerializeBulkData=0.010263ms, AsyncWrite=0.092369ms, UnaccountedTime=0.110909ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_103, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/VertexColorViewMode_RedOnly.uasset, FlushAsyncLoading=0.009600ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.173148ms, TagPackageExports=0.146996ms, BeginCacheForCookedPlatformData=0.006624ms, SerializeImports=0.178777ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.004634ms, SerializeSummary=0.011254ms, SerializeNames=0.047013ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.016887ms, SortExportsNonSeekfree=0.013571ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.445951ms, SortExportsSeekfree=0.003975ms, BuildDependencyMap=0.009932ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002977ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017215ms, SerializeExports=0.235062ms, SerializeBulkData=0.009932ms, AsyncWrite=0.085417ms, UnaccountedTime=0.093032ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_104, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/VertexColorViewMode_GreenOnly.uasset, FlushAsyncLoading=0.010595ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.104286ms, TagPackageExports=0.141367ms, BeginCacheForCookedPlatformData=0.006288ms, SerializeImports=0.178117ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.004306ms, SerializeSummary=0.010595ms, SerializeNames=0.048667ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.016883ms, SortExportsNonSeekfree=0.010263ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.443634ms, SortExportsSeekfree=0.004303ms, BuildDependencyMap=0.008278ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017215ms, SerializeExports=0.221815ms, SerializeBulkData=0.010926ms, AsyncWrite=0.091705ms, UnaccountedTime=0.103626ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_105, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/VertexColorViewMode_BlueOnly.uasset, FlushAsyncLoading=0.011589ms, FlushStreamingFunc=0.004634ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.094358ms, TagPackageExports=0.138722ms, BeginCacheForCookedPlatformData=0.007283ms, SerializeImports=0.174802ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004303ms, SerializeSummary=0.010595ms, SerializeNames=0.047345ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.016555ms, SortExportsNonSeekfree=0.009932ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.442311ms, SortExportsSeekfree=0.003975ms, BuildDependencyMap=0.008605ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014897ms, SerializeExports=0.217181ms, SerializeBulkData=0.010595ms, AsyncWrite=0.090383ms, UnaccountedTime=0.105612ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_106, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/BoneWeightMaterial.uasset, FlushAsyncLoading=0.009269ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.106603ms, TagPackageExports=0.983607ms, BeginCacheForCookedPlatformData=0.010926ms, SerializeImports=1.019698ms, GatherLocalizableTextData=0.008605ms, MarkNames=0.005960ms, SerializeSummary=0.011258ms, SerializeNames=0.070848ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.029467ms, SortExportsNonSeekfree=0.013907ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=2.921034ms, SortExportsSeekfree=0.013907ms, BuildDependencyMap=0.014566ms, SerializeImportMap=0.004638ms, SerializeExportMap=0.003640ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023838ms, SerializeExports=1.806650ms, SerializeBulkData=0.024166ms, AsyncWrite=0.215195ms, UnaccountedTime=0.106607ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_158, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_300F91D746B84377794E1FA74622CC3__0CF773674540940F3B26ED33054647E44CAC1F0D, StartTime=2015.11.07-10.39.23, HierarchicalDDC, Duration=0.013903ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId01F7CA4A489356DB1301C5805D35A636_24, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_300F91D746B84377794E1FA74622CC3__0CF773674540940F3B26ED33054647E44CAC1F0D, StartTime=2015.11.07-10.39.23, HierarchicalDDC, DataSize=1909 bytes, Retrieved=true, Duration=42.397518ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_107, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/HeatmapGradient.uasset, FlushAsyncLoading=0.020858ms, FlushStreamingFunc=0.007283ms, BlockTillAllRequestsFinished=0.004306ms, ResetLoadersForSaveUnMarkAllObjects=0.128124ms, TagPackageExports=0.078462ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.057276ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004634ms, SerializeSummary=0.009932ms, SerializeNames=0.016883ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.010595ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.010263ms, SortExportsSeekfreeInner=0.167523ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015229ms, SerializeExports=0.050325ms, SerializeBulkData=0.011917ms, AsyncWrite=0.132758ms, UnaccountedTime=0.167523ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId3B430D3844D3F118E19ACBBED1BC0590_21, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_300F91D746B84377794E1FA74622CC3__C63D40BDCBDD34BF7686F4DE7E8E3F79E3975346, StartTime=2015.11.07-10.39.23, HierarchicalDDC, DataSize=2307 bytes, Retrieved=true, Duration=0.066213ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionIdEA1CEA1E485528E306635ABFCDD5DDD7_21, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_300F91D746B84377794E1FA74622CC3__51E0BAA5DE2C6204E477108FEF679A79290291B4, StartTime=2015.11.07-10.39.23, HierarchicalDDC, DataSize=1283 bytes, Retrieved=true, Duration=0.073165ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId3B430D3844D3F118E19ACBBED1BC0590_22, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_300F91D746B84377794E1FA74622CC3__377AF1476D1F084F5702571C4DF930106762A4A4, StartTime=2015.11.07-10.39.23, HierarchicalDDC, DataSize=771 bytes, Retrieved=true, Duration=0.034429ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_108, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/PhAT_JointLimitMaterial.uasset, FlushAsyncLoading=0.010595ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.118192ms, TagPackageExports=0.148654ms, BeginCacheForCookedPlatformData=0.007283ms, SerializeImports=0.186391ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004966ms, SerializeSummary=0.010263ms, SerializeNames=0.058930ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.023838ms, SortExportsNonSeekfree=0.022843ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.477735ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.009600ms, SerializeImportMap=0.002652ms, SerializeExportMap=0.003308ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016883ms, SerializeExports=0.212546ms, SerializeBulkData=0.009932ms, AsyncWrite=0.087734ms, UnaccountedTime=0.111241ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_109, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/PreviewShadowIndicatorMaterial.uasset, FlushAsyncLoading=0.008609ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.082768ms, TagPackageExports=0.931632ms, BeginCacheForCookedPlatformData=0.014238ms, SerializeImports=0.954475ms, GatherLocalizableTextData=0.009269ms, MarkNames=0.005629ms, SerializeSummary=0.012912ms, SerializeNames=0.461843ms, SerializeGatherableTextData=0.050321ms, BuildExportMap=0.028804ms, SortExportsNonSeekfree=0.010595ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=2.556857ms, SortExportsSeekfree=0.012912ms, BuildDependencyMap=0.014234ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.002649ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021189ms, SerializeExports=0.409532ms, SerializeBulkData=0.012249ms, AsyncWrite=0.126138ms, UnaccountedTime=0.123158ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
