DDCTransactionId4C9B27424ACE898D5B2AD2AF516C93A0_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.01-14.21.06, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.667438ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_110, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/PreviewShadowIndicator.uasset, FlushAsyncLoading=0.005957ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.067208ms, TagPackageExports=0.079125ms, BeginCacheForCookedPlatformData=0.034433ms, SerializeImports=0.052638ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003975ms, SerializeSummary=0.008605ms, SerializeNames=0.015892ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008609ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.188708ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012580ms, SerializeExports=0.048999ms, SerializeBulkData=0.153285ms, AsyncWrite=0.261545ms, UnaccountedTime=0.205927ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_22, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_EFCCE016429008D9D6575CB3A2DF598__C4821DF4BD82BD0E3E860F170714F74BB99AF852, StartTime=2015.11.01-14.21.32, HierarchicalDDC, DataSize=262405 bytes, Retrieved=true, Duration=0.628702ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionId91738EE642F94E3DF414AC82CB527C12_25, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_EFCCE016429008D9D6575CB3A2DF598__16171D0A279E1163332B683EBEBC3BC1F3E98016, StartTime=2015.11.01-14.21.32, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=2.186056ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_23, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_EFCCE016429008D9D6575CB3A2DF598__77E8DEFEC5BF83A9B1B48AF3C7ACE93859F616D2, StartTime=2015.11.01-14.21.32, HierarchicalDDC, DataSize=65797 bytes, Retrieved=true, Duration=0.166532ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_111, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/EditorBrushMaterial.uasset, FlushAsyncLoading=0.009932ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.092700ms, TagPackageExports=0.138387ms, BeginCacheForCookedPlatformData=0.005629ms, SerializeImports=0.162885ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005960ms, SerializeSummary=0.009600ms, SerializeNames=0.048667ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.016551ms, SortExportsNonSeekfree=0.010595ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.399932ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.176128ms, SerializeBulkData=0.008609ms, AsyncWrite=0.075482ms, UnaccountedTime=0.084091ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_112, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/SM_ColorCalibrator.uasset, FlushAsyncLoading=0.010595ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.185069ms, TagPackageExports=0.049990ms, BeginCacheForCookedPlatformData=0.003975ms, SerializeImports=0.069525ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.007283ms, SerializeSummary=0.007946ms, SerializeNames=0.039063ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.079457ms, SortExportsNonSeekfree=0.008278ms, SortExportsSeekfreeConstructor=0.007942ms, SortExportsSeekfreeInner=0.891905ms, SortExportsSeekfree=0.004303ms, BuildDependencyMap=0.010263ms, SerializeImportMap=0.004966ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016220ms, SerializeExports=0.503227ms, SerializeBulkData=0.020526ms, AsyncWrite=0.430390ms, UnaccountedTime=0.113226ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_113, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/M_ChromeBall.uasset, FlushAsyncLoading=0.011589ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.189703ms, TagPackageExports=0.345971ms, BeginCacheForCookedPlatformData=0.007283ms, SerializeImports=0.387352ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.004306ms, SerializeSummary=0.009932ms, SerializeNames=0.061911ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.012580ms, SortExportsNonSeekfree=0.026155ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.680018ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.008941ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018209ms, SerializeExports=0.615790ms, SerializeBulkData=0.010926ms, AsyncWrite=0.097334ms, UnaccountedTime=0.086740ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_114, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/M_ClearCoat.uasset, FlushAsyncLoading=0.008278ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=0.119187ms, TagPackageExports=0.244658ms, BeginCacheForCookedPlatformData=0.005629ms, SerializeImports=0.278763ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.003975ms, SerializeSummary=0.007283ms, SerializeNames=0.056945ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.011586ms, SortExportsNonSeekfree=0.043042ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.523753ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.014897ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002649ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.432707ms, SerializeBulkData=0.012249ms, AsyncWrite=0.082768ms, UnaccountedTime=0.080116ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_115, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.uasset, FlushAsyncLoading=0.006624ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.122163ms, TagPackageExports=0.342328ms, BeginCacheForCookedPlatformData=0.006288ms, SerializeImports=0.266843ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005297ms, SerializeSummary=0.007946ms, SerializeNames=0.049662ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.011258ms, SortExportsNonSeekfree=0.014234ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.514153ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015229ms, SerializeExports=0.376426ms, SerializeBulkData=0.009932ms, AsyncWrite=0.077803ms, UnaccountedTime=0.083428ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_116, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/M_ColorGrid.uasset, FlushAsyncLoading=0.007283ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.140704ms, TagPackageExports=0.336699ms, BeginCacheForCookedPlatformData=0.005625ms, SerializeImports=0.387684ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.005297ms, SerializeSummary=0.006951ms, SerializeNames=0.070851ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.021517ms, SortExportsNonSeekfree=0.016887ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.784967ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.019535ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002977ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014566ms, SerializeExports=0.530373ms, SerializeBulkData=0.009272ms, AsyncWrite=0.090715ms, UnaccountedTime=0.090383ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionId4C9B27424ACE898D5B2AD2AF516C93A0_160, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFC__BBE6AC1ADE65EE988161E1412C57E3F88174E6E2, StartTime=2015.11.01-14.21.32, HierarchicalDDC, Duration=0.012249ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionId91738EE642F94E3DF414AC82CB527C12_26, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFC__BBE6AC1ADE65EE988161E1412C57E3F88174E6E2, StartTime=2015.11.01-14.21.32, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=24.023783ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_117, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/T_ColorGrid.uasset, FlushAsyncLoading=0.006951ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.078797ms, TagPackageExports=0.071842ms, BeginCacheForCookedPlatformData=0.047676ms, SerializeImports=0.051975ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004306ms, SerializeSummary=0.008937ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008609ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.156596ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012249ms, SerializeExports=0.045028ms, SerializeBulkData=0.025820ms, AsyncWrite=0.086412ms, UnaccountedTime=0.153616ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdCE2DCE644A1CED479027BD8B4BDEE4F8_24, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFC__00BD96E3D4B0209194F30AC4FF54B8401CAFEB15, StartTime=2015.11.01-14.21.32, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.215858ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_24, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFC__D4A89CA09F54473C731C25FAB8E0491229BB809A, StartTime=2015.11.01-14.21.32, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.094026ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_25, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFC__D15C98456623C6C3BCC0ECDFC5974B6BDD0D448E, StartTime=2015.11.01-14.21.32, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.049330ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_118, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/M_GreyBall.uasset, FlushAsyncLoading=0.006951ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.142358ms, TagPackageExports=0.412844ms, BeginCacheForCookedPlatformData=0.006292ms, SerializeImports=0.374440ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.003975ms, SerializeSummary=0.006951ms, SerializeNames=0.059925ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009932ms, SortExportsNonSeekfree=0.025164ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.622742ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.536665ms, SerializeBulkData=0.015892ms, AsyncWrite=0.085082ms, UnaccountedTime=0.082768ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionId4C9B27424ACE898D5B2AD2AF516C93A0_161, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_72107D3F4110EAEF3BE5D5841EFE141__EBFABFC50FA425319A0ADC765708F5FF2CC0430C, StartTime=2015.11.01-14.21.32, HierarchicalDDC, Duration=0.014570ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionId91738EE642F94E3DF414AC82CB527C12_27, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_72107D3F4110EAEF3BE5D5841EFE141__EBFABFC50FA425319A0ADC765708F5FF2CC0430C, StartTime=2015.11.01-14.21.32, HierarchicalDDC, DataSize=16696 bytes, Retrieved=true, Duration=0.182088ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_119, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/TutorialAssets/Blueprint_64x.uasset, FlushAsyncLoading=0.008278ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.073496ms, TagPackageExports=0.047013ms, BeginCacheForCookedPlatformData=0.034429ms, SerializeImports=0.050325ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003971ms, SerializeSummary=0.008278ms, SerializeNames=0.018209ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008278ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.155602ms, SortExportsSeekfree=0.002652ms, BuildDependencyMap=0.005957ms, SerializeImportMap=0.002645ms, SerializeExportMap=0.001989ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.003312ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.047673ms, SerializeBulkData=0.007618ms, AsyncWrite=0.052638ms, UnaccountedTime=0.130441ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionId4C9B27424ACE898D5B2AD2AF516C93A0_162, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4963A1D64E358284C2A151B90C2ACE2__0877A119ECF8D290E51A42A8C457FAB4635C4CE5, StartTime=2015.11.01-14.21.32, HierarchicalDDC, Duration=0.017215ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionId91738EE642F94E3DF414AC82CB527C12_28, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4963A1D64E358284C2A151B90C2ACE2__0877A119ECF8D290E51A42A8C457FAB4635C4CE5, StartTime=2015.11.01-14.21.32, HierarchicalDDC, DataSize=6712 bytes, Retrieved=true, Duration=0.839926ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_120, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/icon_Editor_Preferences_General_40x.uasset, FlushAsyncLoading=0.006624ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.067867ms, TagPackageExports=0.066545ms, BeginCacheForCookedPlatformData=0.034764ms, SerializeImports=0.048004ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003975ms, SerializeSummary=0.006620ms, SerializeNames=0.017215ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.006951ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.144348ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005297ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.044364ms, SerializeBulkData=0.007283ms, AsyncWrite=0.051647ms, UnaccountedTime=0.169840ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionId4C9B27424ACE898D5B2AD2AF516C93A0_163, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_70FBE2144E9E03B3586828844F8F9E3__AAD3CE188F72F692D5AA9967E2CA3DEDA43A777F, StartTime=2015.11.01-14.21.32, HierarchicalDDC, Duration=0.014238ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionId91738EE642F94E3DF414AC82CB527C12_29, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_70FBE2144E9E03B3586828844F8F9E3__AAD3CE188F72F692D5AA9967E2CA3DEDA43A777F, StartTime=2015.11.01-14.21.32, HierarchicalDDC, DataSize=16696 bytes, Retrieved=true, Duration=0.153616ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_121, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Paper2D/TutorialAssets/Paper2DSprite_TutorialIcon.uasset, FlushAsyncLoading=0.005957ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.067871ms, TagPackageExports=0.046682ms, BeginCacheForCookedPlatformData=0.033438ms, SerializeImports=0.051979ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003971ms, SerializeSummary=0.007287ms, SerializeNames=0.017546ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.007614ms, SortExportsNonSeekfree=0.123158ms, SortExportsSeekfreeConstructor=0.010595ms, SortExportsSeekfreeInner=0.153948ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005629ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.046682ms, SerializeBulkData=0.007614ms, AsyncWrite=0.053965ms, UnaccountedTime=0.131767ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionId4C9B27424ACE898D5B2AD2AF516C93A0_164, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8F68DA7846EE5B1FF2DDDC9433F817A__9FDFF1F38E2A447698C25ADA8828C9B7E78C264B, StartTime=2015.11.01-14.21.32, HierarchicalDDC, Duration=0.011254ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionId91738EE642F94E3DF414AC82CB527C12_30, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8F68DA7846EE5B1FF2DDDC9433F817A__9FDFF1F38E2A447698C25ADA8828C9B7E78C264B, StartTime=2015.11.01-14.21.32, HierarchicalDDC, DataSize=6712 bytes, Retrieved=true, Duration=19.240477ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_122, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/icon_ShowSkeletalMeshes_40x.uasset, FlushAsyncLoading=0.005960ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.062902ms, TagPackageExports=0.072170ms, BeginCacheForCookedPlatformData=0.035428ms, SerializeImports=0.052970ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004966ms, SerializeSummary=0.008941ms, SerializeNames=0.019200ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008609ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009604ms, SortExportsSeekfreeInner=0.212546ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016224ms, SerializeExports=0.047009ms, SerializeBulkData=0.007946ms, AsyncWrite=0.070188ms, UnaccountedTime=0.149645ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
