DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.08-20.38.18, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.914749ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_82, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/InvalidLightmapSettings.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.074491ms, TagPackageExports=0.077140ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.053301ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003971ms, SerializeSummary=0.008609ms, SerializeNames=0.013575ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.156928ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013240ms, SerializeExports=0.047013ms, SerializeBulkData=0.027478ms, AsyncWrite=0.096343ms, UnaccountedTime=0.197981ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_17, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__87E57DDE6EEE045F0A3F4444DC7E5DDBEB9DA85E, StartTime=2015.11.08-20.39.04, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.120178ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId50ED686A41719344DF830A96EA96EE21_16, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__23B11D0C14DC5B9C0C0D81B28ED055E07DD24DBD, StartTime=2015.11.08-20.39.04, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=33.406315ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_18, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__8A675B9A7E86ED55344E993623F4FE067048B76B, StartTime=2015.11.08-20.39.04, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=33.365589ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_83, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/GizmoMaterial.uasset, FlushAsyncLoading=0.007614ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.072505ms, TagPackageExports=0.293661ms, BeginCacheForCookedPlatformData=0.009600ms, SerializeImports=0.230424ms, GatherLocalizableTextData=0.003975ms, MarkNames=0.007283ms, SerializeSummary=0.009600ms, SerializeNames=0.056945ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.079457ms, SortExportsNonSeekfree=0.057936ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.572421ms, SortExportsSeekfree=0.004303ms, BuildDependencyMap=0.013907ms, SerializeImportMap=0.003971ms, SerializeExportMap=0.003975ms, SerializeDependencyMap=0.002977ms, SerializeStringAssetReferenceMap=0.002321ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017878ms, SerializeExports=0.195332ms, SerializeBulkData=0.009600ms, AsyncWrite=0.092369ms, UnaccountedTime=0.113886ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_151, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_1C2B54F74EBDC3C23B1A0B85D55D159C_0__2E2A404ABA0B1D38FA0F8DFA476C0ECE606A40A4, StartTime=2015.11.08-20.39.04, HierarchicalDDC, Duration=0.012249ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_84, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Good64x64TilingNoiseHighFreq.uasset, FlushAsyncLoading=0.005957ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.070188ms, TagPackageExports=0.076808ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.054296ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004634ms, SerializeSummary=0.009269ms, SerializeNames=0.020526ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009604ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.172820ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014238ms, SerializeExports=0.047009ms, SerializeBulkData=0.007946ms, AsyncWrite=0.079125ms, UnaccountedTime=0.203937ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_22, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_1C2B54F74EBDC3C23B1A0B85D55D159C_0__2E2A404ABA0B1D38FA0F8DFA476C0ECE606A40A4, StartTime=2015.11.08-20.39.04, HierarchicalDDC, DataSize=4399 bytes, Retrieved=true, Duration=342.554749ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_152, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_52C2D2044F80407BBABA8CB2BA04F4F__FDB37FDECA0F67A24577A4436B3C2D9D715FD7D7, StartTime=2015.11.08-20.39.04, HierarchicalDDC, Duration=0.014566ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_19, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_52C2D2044F80407BBABA8CB2BA04F4F__FDB37FDECA0F67A24577A4436B3C2D9D715FD7D7, StartTime=2015.11.08-20.39.04, HierarchicalDDC, DataSize=22372 bytes, Retrieved=true, Duration=0.445291ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_85, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultBokeh.uasset, FlushAsyncLoading=0.006620ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.070520ms, TagPackageExports=0.046350ms, BeginCacheForCookedPlatformData=0.034098ms, SerializeImports=0.049330ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.003975ms, SerializeSummary=0.006951ms, SerializeNames=0.015229ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.007614ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.145007ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005297ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009604ms, SerializeExports=0.048004ms, SerializeBulkData=0.007614ms, AsyncWrite=0.051647ms, UnaccountedTime=0.133421ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_153, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A28EC0C4486158C85466808599E49A4__1FF86D5F10DF5DA41E6C385F79D34A8F73D47BF5, StartTime=2015.11.08-20.39.04, HierarchicalDDC, Duration=0.015561ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId50ED686A41719344DF830A96EA96EE21_17, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A28EC0C4486158C85466808599E49A4__1FF86D5F10DF5DA41E6C385F79D34A8F73D47BF5, StartTime=2015.11.08-20.39.04, HierarchicalDDC, DataSize=262456 bytes, Retrieved=true, Duration=106.964821ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_86, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/PreintegratedSkinBRDF.uasset, FlushAsyncLoading=0.005297ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.071842ms, TagPackageExports=0.093032ms, BeginCacheForCookedPlatformData=0.040390ms, SerializeImports=0.063233ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.012580ms, SerializeNames=0.016887ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.011258ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.010595ms, SortExportsSeekfreeInner=0.274125ms, SortExportsSeekfree=0.003975ms, BuildDependencyMap=0.008937ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.030462ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018869ms, SerializeExports=0.126138ms, SerializeBulkData=0.010263ms, AsyncWrite=0.160236ms, UnaccountedTime=0.183083ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_154, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B1F6A23D46761DA1743FBE984F9E8__A7029B9659C79ED952199638E34300F568BEC77C, StartTime=2015.11.08-20.39.04, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_23, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B1F6A23D46761DA1743FBE984F9E8__A7029B9659C79ED952199638E34300F568BEC77C, StartTime=2015.11.08-20.39.04, HierarchicalDDC, DataSize=2358 bytes, Retrieved=true, Duration=0.104290ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_87, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/MiniFont.uasset, FlushAsyncLoading=0.007283ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.081774ms, TagPackageExports=0.046350ms, BeginCacheForCookedPlatformData=0.034101ms, SerializeImports=0.053965ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.009269ms, SerializeNames=0.013243ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.159577ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002652ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010926ms, SerializeExports=0.045024ms, SerializeBulkData=0.007614ms, AsyncWrite=0.153285ms, UnaccountedTime=0.170503ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_155, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9B0249994A9B1B14D96CD7BB7A90FB3__74A9C9C27BB25673E2C803395BE184240A57985C, StartTime=2015.11.08-20.39.04, HierarchicalDDC, Duration=0.014897ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_24, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9B0249994A9B1B14D96CD7BB7A90FB3__74A9C9C27BB25673E2C803395BE184240A57985C, StartTime=2015.11.08-20.39.04, HierarchicalDDC, DataSize=368 bytes, Retrieved=true, Duration=25.171932ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_88, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/WeightMapPlaceholderTexture.uasset, FlushAsyncLoading=0.005294ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.069857ms, TagPackageExports=0.074822ms, BeginCacheForCookedPlatformData=0.036746ms, SerializeImports=0.053965ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003975ms, SerializeSummary=0.008605ms, SerializeNames=0.013907ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008941ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.159908ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013243ms, SerializeExports=0.045355ms, SerializeBulkData=0.008278ms, AsyncWrite=0.096343ms, UnaccountedTime=0.170499ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_156, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_95D01D314436990422EF30A4E4FA2__46E2AED2A81ED6B64F3964AA6EE191CA52DD1634, StartTime=2015.11.08-20.39.04, HierarchicalDDC, Duration=0.015229ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId50ED686A41719344DF830A96EA96EE21_18, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_95D01D314436990422EF30A4E4FA2__46E2AED2A81ED6B64F3964AA6EE191CA52DD1634, StartTime=2015.11.08-20.39.04, HierarchicalDDC, DataSize=3565 bytes, Retrieved=true, Duration=161.169632ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_89, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultWhiteGrid.uasset, FlushAsyncLoading=0.207581ms, FlushStreamingFunc=0.007946ms, BlockTillAllRequestsFinished=0.021849ms, ResetLoadersForSaveUnMarkAllObjects=0.140045ms, TagPackageExports=0.070188ms, BeginCacheForCookedPlatformData=0.036087ms, SerializeImports=0.055287ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003975ms, SerializeSummary=0.010263ms, SerializeNames=0.014234ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009604ms, SortExportsSeekfreeInner=0.162221ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.047345ms, SerializeBulkData=0.010263ms, AsyncWrite=0.069525ms, UnaccountedTime=0.157587ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_25, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_95D01D314436990422EF30A4E4FA2__9A38B2F617A79EF17C1CB578F9AD55BBF0BC16C0, StartTime=2015.11.08-20.39.05, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.053965ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_90, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultPhysicalMaterial.uasset, FlushAsyncLoading=0.008605ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.075150ms, TagPackageExports=0.008605ms, BeginCacheForCookedPlatformData=0.002980ms, SerializeImports=0.013575ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003971ms, SerializeSummary=0.007946ms, SerializeNames=0.010263ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.010926ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.039067ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005629ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.006624ms, SerializeBulkData=0.006951ms, AsyncWrite=0.049330ms, UnaccountedTime=0.068530ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_91, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineFonts/RobotoTiny.uasset, FlushAsyncLoading=0.006288ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.063568ms, TagPackageExports=0.014897ms, BeginCacheForCookedPlatformData=0.002980ms, SerializeImports=0.025161ms, GatherLocalizableTextData=0.002652ms, MarkNames=0.003640ms, SerializeSummary=0.006620ms, SerializeNames=0.033438ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.011254ms, SortExportsNonSeekfree=0.006292ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.116866ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.054959ms, SerializeExportMap=0.006620ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011258ms, SerializeExports=0.934608ms, SerializeBulkData=8.862089ms, AsyncWrite=0.184406ms, UnaccountedTime=0.321139ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_157, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A00F1654C244F95E8B15E9A15BE5__B5A75B4FADFF7B7810A15EB439CFB3B72B6A4306, StartTime=2015.11.08-20.39.05, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_20, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A00F1654C244F95E8B15E9A15BE5__B5A75B4FADFF7B7810A15EB439CFB3B72B6A4306, StartTime=2015.11.08-20.39.05, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=52.367371ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_92, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorResources/BSPVertex.uasset, FlushAsyncLoading=0.008278ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.095017ms, TagPackageExports=0.080783ms, BeginCacheForCookedPlatformData=0.176791ms, SerializeImports=0.081774ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.003640ms, SerializeSummary=0.010263ms, SerializeNames=0.014238ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.010263ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.009604ms, SortExportsSeekfreeInner=0.166856ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006955ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013903ms, SerializeExports=0.048008ms, SerializeBulkData=0.008605ms, AsyncWrite=0.085749ms, UnaccountedTime=0.194669ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_93, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/WireframeMaterial.uasset, FlushAsyncLoading=0.008605ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.091709ms, TagPackageExports=1.636811ms, BeginCacheForCookedPlatformData=0.010595ms, SerializeImports=1.776524ms, GatherLocalizableTextData=0.010263ms, MarkNames=0.004966ms, SerializeSummary=0.011258ms, SerializeNames=0.105280ms, SerializeGatherableTextData=0.002645ms, BuildExportMap=0.013575ms, SortExportsNonSeekfree=0.007283ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=1.894385ms, SortExportsSeekfree=0.008937ms, BuildDependencyMap=0.010595ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.003308ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019863ms, SerializeExports=4.221808ms, SerializeBulkData=0.023175ms, AsyncWrite=0.350274ms, UnaccountedTime=0.125475ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_94, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/GeomMaterial.uasset, FlushAsyncLoading=0.008278ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.218838ms, TagPackageExports=0.152957ms, BeginCacheForCookedPlatformData=0.005294ms, SerializeImports=0.204273ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.005957ms, SerializeSummary=0.009932ms, SerializeNames=0.066549ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.051647ms, SortExportsNonSeekfree=0.041716ms, SortExportsSeekfreeConstructor=0.007942ms, SortExportsSeekfreeInner=0.526734ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.010926ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012252ms, SerializeExports=0.239693ms, SerializeBulkData=0.009932ms, AsyncWrite=0.076145ms, UnaccountedTime=0.091374ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
