DDCTransactionId8AC1FA334196812AD52900884CAD1BD5_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.01-14.24.27, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.522099ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_67, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DummySpriteTexture.uasset, FlushAsyncLoading=0.006951ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.063565ms, TagPackageExports=0.007287ms, BeginCacheForCookedPlatformData=0.002317ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId8AC1FA334196812AD52900884CAD1BD5_148, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__7E8A800BE546D16101C11CDEE1840BBEF21B464F, StartTime=2015.11.01-14.24.32, HierarchicalDDC, Duration=0.011586ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_12, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__7E8A800BE546D16101C11CDEE1840BBEF21B464F, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=0.118524ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_21, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__61F5CC0CCE5D9CD95B83AA1CB53B0B5FE41AC847, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.098329ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_68, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/PlaceholderTextures/DummySpriteTexture.uasset, FlushAsyncLoading=0.004306ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.068530ms, TagPackageExports=0.044361ms, BeginCacheForCookedPlatformData=0.032779ms, SerializeImports=0.048667ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003640ms, SerializeSummary=0.007283ms, SerializeNames=0.011921ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.007946ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.009935ms, SortExportsSeekfreeInner=0.157919ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.002977ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.002980ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.035428ms, SerializeExports=0.071511ms, SerializeBulkData=0.015561ms, AsyncWrite=0.055287ms, UnaccountedTime=0.152294ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_69, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/OpaqueUnlitSpriteMaterial.uasset, FlushAsyncLoading=0.007614ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.077803ms, TagPackageExports=0.124149ms, BeginCacheForCookedPlatformData=0.008941ms, SerializeImports=0.130441ms, GatherLocalizableTextData=0.004303ms, MarkNames=0.004634ms, SerializeSummary=0.007946ms, SerializeNames=0.075154ms, SerializeGatherableTextData=0.003312ms, BuildExportMap=0.012249ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.690613ms, SortExportsSeekfree=0.005297ms, BuildDependencyMap=0.096012ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015892ms, SerializeExports=0.166200ms, SerializeBulkData=0.011254ms, AsyncWrite=0.076808ms, UnaccountedTime=15.097466ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_70, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DefaultPaperTerrainMaterial.uasset, FlushAsyncLoading=0.007614ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.077140ms, TagPackageExports=0.010263ms, BeginCacheForCookedPlatformData=0.003308ms, SerializeImports=0.021853ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.008609ms, SerializeNames=0.021849ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.012252ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.241682ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.006955ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.010595ms, SerializeBulkData=0.007614ms, AsyncWrite=0.050325ms, UnaccountedTime=0.064887ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_71, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DummySprite.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.059593ms, TagPackageExports=0.018869ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.029799ms, GatherLocalizableTextData=0.002645ms, MarkNames=0.004306ms, SerializeSummary=0.005960ms, SerializeNames=0.030126ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.013575ms, SortExportsNonSeekfree=0.006620ms, SortExportsSeekfreeConstructor=0.006624ms, SortExportsSeekfreeInner=0.658166ms, SortExportsSeekfree=0.006951ms, BuildDependencyMap=0.009272ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.031449ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013907ms, SerializeExports=0.025492ms, SerializeBulkData=0.007946ms, AsyncWrite=0.061579ms, UnaccountedTime=0.073832ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_72, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_CapsuleMesh.uasset, FlushAsyncLoading=0.006292ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.068530ms, TagPackageExports=0.050321ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.062570ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.003975ms, SerializeSummary=0.006620ms, SerializeNames=0.026487ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.014238ms, SortExportsNonSeekfree=0.007283ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.845551ms, SortExportsSeekfree=0.007946ms, BuildDependencyMap=0.010926ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002321ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018869ms, SerializeExports=0.107598ms, SerializeBulkData=0.010263ms, AsyncWrite=0.079788ms, UnaccountedTime=0.120178ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_73, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_TorusMesh.uasset, FlushAsyncLoading=0.006620ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.096671ms, TagPackageExports=0.058599ms, BeginCacheForCookedPlatformData=0.003971ms, SerializeImports=0.064559ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004303ms, SerializeSummary=0.007287ms, SerializeNames=0.027146ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.013907ms, SortExportsNonSeekfree=0.007614ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.410527ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.005960ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013575ms, SerializeExports=0.116866ms, SerializeBulkData=0.010263ms, AsyncWrite=0.104617ms, UnaccountedTime=0.097003ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_74, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_HandColor.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.076476ms, TagPackageExports=0.238039ms, BeginCacheForCookedPlatformData=0.005297ms, SerializeImports=0.276111ms, GatherLocalizableTextData=0.007614ms, MarkNames=0.005960ms, SerializeSummary=0.008278ms, SerializeNames=0.052970ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.011917ms, SortExportsNonSeekfree=0.006620ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.617117ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016224ms, SerializeExports=0.360534ms, SerializeBulkData=0.010926ms, AsyncWrite=0.127129ms, UnaccountedTime=0.093032ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_75, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_PassthroughMaterial.uasset, FlushAsyncLoading=0.007946ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.186723ms, TagPackageExports=0.370465ms, BeginCacheForCookedPlatformData=0.010263ms, SerializeImports=0.730012ms, GatherLocalizableTextData=0.005629ms, MarkNames=0.015229ms, SerializeSummary=0.010923ms, SerializeNames=0.091378ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.176791ms, SortExportsNonSeekfree=0.703525ms, SortExportsSeekfreeConstructor=0.012912ms, SortExportsSeekfreeInner=1.520604ms, SortExportsSeekfree=0.006624ms, BuildDependencyMap=0.031453ms, SerializeImportMap=0.005960ms, SerializeExportMap=0.010923ms, SerializeDependencyMap=0.004966ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021853ms, SerializeExports=0.386026ms, SerializeBulkData=0.010263ms, AsyncWrite=0.078797ms, UnaccountedTime=0.107266ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId8AC1FA334196812AD52900884CAD1BD5_149, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F5B300EB4E4ACA2755332398BF639__9C27E141122AED618AF7EE9E2CD56DC3C49362A0, StartTime=2015.11.01-14.24.32, HierarchicalDDC, Duration=0.022512ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_13, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F5B300EB4E4ACA2755332398BF639__9C27E141122AED618AF7EE9E2CD56DC3C49362A0, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=3270 bytes, Retrieved=true, Duration=0.118524ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_76, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_SampleDistortion.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.071511ms, TagPackageExports=0.047013ms, BeginCacheForCookedPlatformData=0.033438ms, SerializeImports=0.050984ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003308ms, SerializeSummary=0.007946ms, SerializeNames=0.014238ms, SerializeGatherableTextData=0.028141ms, BuildExportMap=0.010263ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.152294ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011254ms, SerializeExports=0.062905ms, SerializeBulkData=0.008605ms, AsyncWrite=0.050321ms, UnaccountedTime=0.122163ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId8AC1FA334196812AD52900884CAD1BD5_150, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__25486F35A7A1EE39D0BCA0F22FF9298F8F66CEB0, StartTime=2015.11.01-14.24.32, HierarchicalDDC, Duration=0.011586ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_14, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__25486F35A7A1EE39D0BCA0F22FF9298F8F66CEB0, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=0.133753ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_15, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__614A182FD2985EA1A7A5E75550916356986F8024, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.839263ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_77, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_TestTexture.uasset, FlushAsyncLoading=0.006624ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.092037ms, TagPackageExports=0.094026ms, BeginCacheForCookedPlatformData=0.037409ms, SerializeImports=0.056613ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003971ms, SerializeSummary=0.010263ms, SerializeNames=0.014901ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.010263ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.105280ms, SortExportsSeekfreeInner=0.164874ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.017878ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015892ms, SerializeExports=0.050653ms, SerializeBulkData=0.032444ms, AsyncWrite=0.099320ms, UnaccountedTime=0.165205ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_16, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__6C92F9FE0F9192D1333FF4F27A28DE596ED2F6F4, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.225458ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_22, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__3FA1C3E1B32C93524FBAF2472B061A9912FB6CCC, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.147987ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_78, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/Cube.uasset, FlushAsyncLoading=0.007614ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002977ms, ResetLoadersForSaveUnMarkAllObjects=0.108924ms, TagPackageExports=0.048004ms, BeginCacheForCookedPlatformData=0.003975ms, SerializeImports=0.065219ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.008278ms, SerializeNames=0.030126ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.017546ms, SortExportsNonSeekfree=0.007946ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.675384ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.008278ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013907ms, SerializeExports=0.056282ms, SerializeBulkData=0.008274ms, AsyncWrite=0.099320ms, UnaccountedTime=0.083763ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_79, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/RemoveSurfaceMaterial.uasset, FlushAsyncLoading=0.006951ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.064887ms, TagPackageExports=0.074819ms, BeginCacheForCookedPlatformData=0.004306ms, SerializeImports=0.086740ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.002980ms, SerializeSummary=0.006951ms, SerializeNames=0.028141ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.007614ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=0.321139ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.005297ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011589ms, SerializeExports=0.101306ms, SerializeBulkData=0.008941ms, AsyncWrite=0.075486ms, UnaccountedTime=0.085086ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_80, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/DebugMeshMaterial.uasset, FlushAsyncLoading=0.008605ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.085749ms, TagPackageExports=0.191689ms, BeginCacheForCookedPlatformData=0.005960ms, SerializeImports=0.164211ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.003971ms, SerializeSummary=0.009272ms, SerializeNames=0.057273ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.011917ms, SortExportsNonSeekfree=0.006292ms, SortExportsSeekfreeConstructor=0.007942ms, SortExportsSeekfreeInner=0.458535ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.027481ms, SerializeExports=0.223473ms, SerializeBulkData=0.010263ms, AsyncWrite=0.068866ms, UnaccountedTime=0.099983ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_81, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/M_InvalidLightmapSettings.uasset, FlushAsyncLoading=0.014234ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.089057ms, TagPackageExports=0.263199ms, BeginCacheForCookedPlatformData=0.006620ms, SerializeImports=0.301275ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.004966ms, SerializeSummary=0.010923ms, SerializeNames=0.061247ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.028141ms, SortExportsNonSeekfree=0.013243ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.679024ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.009604ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016224ms, SerializeExports=0.376426ms, SerializeBulkData=0.010263ms, AsyncWrite=0.083759ms, UnaccountedTime=0.090051ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId8AC1FA334196812AD52900884CAD1BD5_151, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__7BA33EC7187D56264DE83DF9D074BF06C46EB7D8, StartTime=2015.11.01-14.24.32, HierarchicalDDC, Duration=0.015233ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
