DDCTransactionId142DEA3045D3FA97C9A35D944A96EDA9_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.28-21.50.23, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.470448ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_59, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/AICON-Red.uasset, FlushAsyncLoading=0.004634ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.066545ms, TagPackageExports=0.047673ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.064891ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003308ms, SerializeSummary=0.006624ms, SerializeNames=0.011586ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.007614ms, SortExportsNonSeekfree=0.003308ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.154942ms, SortExportsSeekfree=0.001986ms, BuildDependencyMap=0.004966ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008937ms, SerializeExports=0.047345ms, SerializeBulkData=0.007614ms, AsyncWrite=1.010757ms, UnaccountedTime=0.417810ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId142DEA3045D3FA97C9A35D944A96EDA9_155, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B07BB94C4024838454154883B7876__59CB28ED8FB21C25306FDB3AEC6027252B011A56, StartTime=2015.10.28-21.50.29, HierarchicalDDC, Duration=0.025161ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_6, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B07BB94C4024838454154883B7876__59CB28ED8FB21C25306FDB3AEC6027252B011A56, StartTime=2015.10.28-21.50.29, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.177786ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_60, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/AICON-Green.uasset, FlushAsyncLoading=0.005960ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.084423ms, TagPackageExports=0.051647ms, BeginCacheForCookedPlatformData=0.037082ms, SerializeImports=0.054624ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004306ms, SerializeSummary=0.008937ms, SerializeNames=0.013907ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009932ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.160240ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010923ms, SerializeExports=0.049662ms, SerializeBulkData=0.008278ms, AsyncWrite=0.075482ms, UnaccountedTime=0.140376ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_61, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Basics/LevelEditorAttract.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.064887ms, TagPackageExports=0.082437ms, BeginCacheForCookedPlatformData=0.004303ms, SerializeImports=0.038076ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004634ms, SerializeSummary=0.006620ms, SerializeNames=0.050325ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.017878ms, SortExportsNonSeekfree=0.005297ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.733651ms, SortExportsSeekfree=0.008609ms, BuildDependencyMap=0.009269ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014901ms, SerializeExports=0.226449ms, SerializeBulkData=0.011258ms, AsyncWrite=0.068530ms, UnaccountedTime=0.100315ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_62, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Basics/LevelEditorOverview.uasset, FlushAsyncLoading=0.006288ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.065550ms, TagPackageExports=0.165865ms, BeginCacheForCookedPlatformData=0.004634ms, SerializeImports=0.175137ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.005960ms, SerializeSummary=0.008274ms, SerializeNames=0.075154ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.024170ms, SortExportsNonSeekfree=0.005960ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.418473ms, SortExportsSeekfree=0.003975ms, BuildDependencyMap=0.008278ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011258ms, SerializeExports=0.181094ms, SerializeBulkData=0.009269ms, AsyncWrite=0.064559ms, UnaccountedTime=0.074822ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId142DEA3045D3FA97C9A35D944A96EDA9_156, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2140CA5B4637C285519D6D91BA9973B__42CF69DB21C149F8C8271914F4141A7EA80E9870, StartTime=2015.10.28-21.50.29, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_9, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2140CA5B4637C285519D6D91BA9973B__42CF69DB21C149F8C8271914F4141A7EA80E9870, StartTime=2015.10.28-21.50.29, HierarchicalDDC, DataSize=6712 bytes, Retrieved=true, Duration=0.130441ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_63, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Basics/TutorialAssets/icon_tab_Levels_40x.uasset, FlushAsyncLoading=0.005294ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.069857ms, TagPackageExports=0.050321ms, BeginCacheForCookedPlatformData=0.037082ms, SerializeImports=0.054296ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003971ms, SerializeSummary=0.006624ms, SerializeNames=0.024166ms, SerializeGatherableTextData=0.005629ms, BuildExportMap=0.009932ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=0.160899ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.005297ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.049990ms, SerializeBulkData=0.007618ms, AsyncWrite=0.051647ms, UnaccountedTime=0.130441ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_64, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/ContentIntroCurve.uasset, FlushAsyncLoading=0.004966ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.060257ms, TagPackageExports=0.008605ms, BeginCacheForCookedPlatformData=0.002649ms, SerializeImports=0.012249ms, GatherLocalizableTextData=0.002321ms, MarkNames=0.003308ms, SerializeSummary=0.005960ms, SerializeNames=0.010595ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.006951ms, SortExportsNonSeekfree=0.003312ms, SortExportsSeekfreeConstructor=0.006951ms, SortExportsSeekfreeInner=0.059925ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.003971ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008941ms, SerializeExports=0.007614ms, SerializeBulkData=0.006620ms, AsyncWrite=0.047345ms, UnaccountedTime=0.060584ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_65, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/MaskedUnlitSpriteMaterial.uasset, FlushAsyncLoading=0.004634ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.067540ms, TagPackageExports=0.010595ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.018209ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.003640ms, SerializeSummary=0.005960ms, SerializeNames=0.025492ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009272ms, SortExportsNonSeekfree=0.003308ms, SortExportsSeekfreeConstructor=0.006624ms, SortExportsSeekfreeInner=0.301272ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.004966ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.011921ms, SerializeBulkData=0.006951ms, AsyncWrite=0.046350ms, UnaccountedTime=0.123821ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_66, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DefaultSpriteMaterial.uasset, FlushAsyncLoading=0.004634ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.079788ms, TagPackageExports=0.149313ms, BeginCacheForCookedPlatformData=0.005629ms, SerializeImports=0.187386ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.005629ms, SerializeSummary=0.006620ms, SerializeNames=0.058267ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.029799ms, SortExportsNonSeekfree=0.037741ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.636980ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.009269ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.212546ms, SerializeBulkData=0.008937ms, AsyncWrite=0.061911ms, UnaccountedTime=0.412844ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_67, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DummySpriteTexture.uasset, FlushAsyncLoading=0.011586ms, FlushStreamingFunc=0.004638ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.086412ms, TagPackageExports=0.007614ms, BeginCacheForCookedPlatformData=0.003312ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId142DEA3045D3FA97C9A35D944A96EDA9_157, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__7E8A800BE546D16101C11CDEE1840BBEF21B464F, StartTime=2015.10.28-21.50.29, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_10, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__7E8A800BE546D16101C11CDEE1840BBEF21B464F, StartTime=2015.10.28-21.50.29, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=0.147328ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_7, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__61F5CC0CCE5D9CD95B83AA1CB53B0B5FE41AC847, StartTime=2015.10.28-21.50.29, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.096012ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_68, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/PlaceholderTextures/DummySpriteTexture.uasset, FlushAsyncLoading=0.007614ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.094026ms, TagPackageExports=0.048667ms, BeginCacheForCookedPlatformData=0.036087ms, SerializeImports=0.054296ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.008937ms, SerializeNames=0.012580ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.158582ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.053301ms, SerializeBulkData=0.015561ms, AsyncWrite=0.054628ms, UnaccountedTime=0.150967ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_69, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/OpaqueUnlitSpriteMaterial.uasset, FlushAsyncLoading=0.010595ms, FlushStreamingFunc=0.008937ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.093032ms, TagPackageExports=0.090715ms, BeginCacheForCookedPlatformData=0.004303ms, SerializeImports=0.100978ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004303ms, SerializeSummary=0.006292ms, SerializeNames=0.037409ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009604ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.006955ms, SortExportsSeekfreeInner=0.443302ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.005957ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001322ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011258ms, SerializeExports=0.130109ms, SerializeBulkData=0.008609ms, AsyncWrite=0.061247ms, UnaccountedTime=0.078794ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_70, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DefaultPaperTerrainMaterial.uasset, FlushAsyncLoading=0.004966ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.062242ms, TagPackageExports=0.008937ms, BeginCacheForCookedPlatformData=0.002649ms, SerializeImports=0.016224ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.004634ms, SerializeSummary=0.005960ms, SerializeNames=0.019200ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.010595ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.006955ms, SortExportsSeekfreeInner=0.247639ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.010926ms, SerializeImportMap=0.007614ms, SerializeExportMap=0.003643ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009272ms, SerializeExports=0.009269ms, SerializeBulkData=0.006951ms, AsyncWrite=0.062242ms, UnaccountedTime=0.066213ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_71, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DummySprite.uasset, FlushAsyncLoading=0.007614ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.085086ms, TagPackageExports=0.019867ms, BeginCacheForCookedPlatformData=0.003308ms, SerializeImports=0.035755ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004638ms, SerializeSummary=0.007614ms, SerializeNames=0.031780ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.016551ms, SortExportsNonSeekfree=0.006624ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.617117ms, SortExportsSeekfree=0.006620ms, BuildDependencyMap=0.009272ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014234ms, SerializeExports=0.024501ms, SerializeBulkData=0.008605ms, AsyncWrite=0.072174ms, UnaccountedTime=0.285383ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_72, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_CapsuleMesh.uasset, FlushAsyncLoading=0.007946ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.081442ms, TagPackageExports=0.074822ms, BeginCacheForCookedPlatformData=0.004634ms, SerializeImports=0.077471ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.004634ms, SerializeSummary=0.013575ms, SerializeNames=0.028472ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.014901ms, SortExportsNonSeekfree=0.007614ms, SortExportsSeekfreeConstructor=0.007942ms, SortExportsSeekfreeInner=0.402253ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010926ms, SerializeExports=0.074491ms, SerializeBulkData=0.008941ms, AsyncWrite=0.061247ms, UnaccountedTime=0.078462ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_73, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_TorusMesh.uasset, FlushAsyncLoading=0.015888ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.103958ms, TagPackageExports=0.060916ms, BeginCacheForCookedPlatformData=0.004303ms, SerializeImports=0.072837ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.009600ms, SerializeSummary=0.011917ms, SerializeNames=0.025492ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.012252ms, SortExportsNonSeekfree=0.006951ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.432380ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010926ms, SerializeExports=0.112895ms, SerializeBulkData=0.009932ms, AsyncWrite=0.135738ms, UnaccountedTime=0.067536ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_74, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_HandColor.uasset, FlushAsyncLoading=0.007614ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.084754ms, TagPackageExports=0.234067ms, BeginCacheForCookedPlatformData=0.005625ms, SerializeImports=0.256911ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.003975ms, SerializeSummary=0.007614ms, SerializeNames=0.051975ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.010591ms, SortExportsNonSeekfree=0.006624ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.526071ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012580ms, SerializeExports=0.353582ms, SerializeBulkData=0.009272ms, AsyncWrite=0.107598ms, UnaccountedTime=0.081774ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_75, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_PassthroughMaterial.uasset, FlushAsyncLoading=0.006620ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.143684ms, TagPackageExports=0.417147ms, BeginCacheForCookedPlatformData=0.011589ms, SerializeImports=1.218006ms, GatherLocalizableTextData=0.005960ms, MarkNames=0.015561ms, SerializeSummary=0.010923ms, SerializeNames=0.088397ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.158582ms, SortExportsNonSeekfree=0.654858ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=1.575563ms, SortExportsSeekfree=0.006951ms, BuildDependencyMap=0.032116ms, SerializeImportMap=0.006624ms, SerializeExportMap=0.011258ms, SerializeDependencyMap=0.004966ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023175ms, SerializeExports=0.566129ms, SerializeBulkData=0.014897ms, AsyncWrite=0.089057ms, UnaccountedTime=0.150967ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
