DDCTransactionId7DD710DF4B0C2D280045CEA328218379_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.24-15.51.22, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.651218ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_115, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/PreviewShadowIndicator.uasset, FlushAsyncLoading=0.008278ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.004306ms, ResetLoadersForSaveUnMarkAllObjects=0.087403ms, TagPackageExports=0.094026ms, BeginCacheForCookedPlatformData=0.150636ms, SerializeImports=0.074491ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004303ms, SerializeSummary=0.009600ms, SerializeNames=0.017218ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.010263ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.240691ms, SortExportsSeekfree=0.002977ms, BuildDependencyMap=0.006955ms, SerializeImportMap=0.006292ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014897ms, SerializeExports=0.053301ms, SerializeBulkData=0.210561ms, AsyncWrite=0.285711ms, UnaccountedTime=0.219502ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_20, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_EFCCE016429008D9D6575CB3A2DF598__39BAC2122003850C17C596FDCC86C3D212DE5A4A, StartTime=2015.11.24-15.51.29, HierarchicalDDC, DataSize=23251 bytes, Retrieved=true, Duration=0.163220ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_23, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_EFCCE016429008D9D6575CB3A2DF598__C4821DF4BD82BD0E3E860F170714F74BB99AF852, StartTime=2015.11.24-15.51.29, HierarchicalDDC, DataSize=262405 bytes, Retrieved=true, Duration=0.631351ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdF206744B452FB07762796DA1E382DD85_20, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_EFCCE016429008D9D6575CB3A2DF598__16171D0A279E1163332B683EBEBC3BC1F3E98016, StartTime=2015.11.24-15.51.29, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=2.391651ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_24, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_EFCCE016429008D9D6575CB3A2DF598__77E8DEFEC5BF83A9B1B48AF3C7ACE93859F616D2, StartTime=2015.11.24-15.51.29, HierarchicalDDC, DataSize=65797 bytes, Retrieved=true, Duration=0.170831ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_116, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/EditorBrushMaterial.uasset, FlushAsyncLoading=0.010926ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.094354ms, TagPackageExports=0.122495ms, BeginCacheForCookedPlatformData=0.004966ms, SerializeImports=0.151299ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.005960ms, SerializeSummary=0.010591ms, SerializeNames=0.050325ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.023838ms, SortExportsNonSeekfree=0.010595ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=0.429399ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.007950ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012580ms, SerializeExports=0.182420ms, SerializeBulkData=0.009269ms, AsyncWrite=0.069857ms, UnaccountedTime=0.087734ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_117, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/SM_ColorCalibrator.uasset, FlushAsyncLoading=0.008278ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.164874ms, TagPackageExports=0.049662ms, BeginCacheForCookedPlatformData=0.003971ms, SerializeImports=0.067871ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.006951ms, SerializeSummary=0.006951ms, SerializeNames=0.039067ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.088394ms, SortExportsNonSeekfree=0.008609ms, SortExportsSeekfreeConstructor=0.011254ms, SortExportsSeekfreeInner=0.640623ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.008605ms, SerializeImportMap=0.007283ms, SerializeExportMap=0.003643ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014566ms, SerializeExports=0.532694ms, SerializeBulkData=0.028141ms, AsyncWrite=1.625553ms, UnaccountedTime=0.133421ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_118, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/M_ChromeBall.uasset, FlushAsyncLoading=0.011917ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.139382ms, TagPackageExports=0.350606ms, BeginCacheForCookedPlatformData=0.006620ms, SerializeImports=0.377089ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.004303ms, SerializeSummary=0.009932ms, SerializeNames=0.061579ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.011586ms, SortExportsNonSeekfree=0.026155ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.652868ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.008609ms, SerializeImportMap=0.003975ms, SerializeExportMap=0.009600ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016224ms, SerializeExports=0.540305ms, SerializeBulkData=0.022180ms, AsyncWrite=0.141036ms, UnaccountedTime=0.168186ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_119, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/M_ClearCoat.uasset, FlushAsyncLoading=0.011254ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.134084ms, TagPackageExports=0.255585ms, BeginCacheForCookedPlatformData=0.006292ms, SerializeImports=0.487667ms, GatherLocalizableTextData=0.005625ms, MarkNames=0.004638ms, SerializeSummary=0.009269ms, SerializeNames=0.055287ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.012912ms, SortExportsNonSeekfree=0.043370ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.565466ms, SortExportsSeekfree=0.003975ms, BuildDependencyMap=0.009269ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019200ms, SerializeExports=0.370137ms, SerializeBulkData=0.009932ms, AsyncWrite=0.086077ms, UnaccountedTime=0.093363ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_120, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.uasset, FlushAsyncLoading=0.009604ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.132762ms, TagPackageExports=0.391990ms, BeginCacheForCookedPlatformData=0.007283ms, SerializeImports=0.271477ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.004966ms, SerializeSummary=0.009269ms, SerializeNames=0.048999ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.011917ms, SortExportsNonSeekfree=0.034761ms, SortExportsSeekfreeConstructor=0.009604ms, SortExportsSeekfreeInner=0.546597ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.002977ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017218ms, SerializeExports=0.565138ms, SerializeBulkData=0.015561ms, AsyncWrite=0.112895ms, UnaccountedTime=0.109915ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_121, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/M_ColorGrid.uasset, FlushAsyncLoading=0.012912ms, FlushStreamingFunc=0.004966ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.159904ms, TagPackageExports=0.333056ms, BeginCacheForCookedPlatformData=0.006951ms, SerializeImports=0.376761ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.006292ms, SerializeSummary=0.010263ms, SerializeNames=0.080448ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.023838ms, SortExportsNonSeekfree=0.017546ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.856478ms, SortExportsSeekfree=0.004634ms, BuildDependencyMap=0.010263ms, SerializeImportMap=0.003971ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020526ms, SerializeExports=0.580035ms, SerializeBulkData=0.027478ms, AsyncWrite=0.112563ms, UnaccountedTime=0.126801ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId7DD710DF4B0C2D280045CEA328218379_181, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFC__BBE6AC1ADE65EE988161E1412C57E3F88174E6E2, StartTime=2015.11.24-15.51.30, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdF206744B452FB07762796DA1E382DD85_21, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFC__BBE6AC1ADE65EE988161E1412C57E3F88174E6E2, StartTime=2015.11.24-15.51.30, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=0.133421ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_122, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/T_ColorGrid.uasset, FlushAsyncLoading=0.007614ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.389006ms, TagPackageExports=0.130773ms, BeginCacheForCookedPlatformData=0.038076ms, SerializeImports=0.053965ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.004306ms, SerializeSummary=0.009269ms, SerializeNames=0.014238ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.010263ms, SortExportsSeekfreeInner=0.183079ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002652ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013240ms, SerializeExports=0.078466ms, SerializeBulkData=0.033438ms, AsyncWrite=0.081774ms, UnaccountedTime=0.524413ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_21, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFC__00BD96E3D4B0209194F30AC4FF54B8401CAFEB15, StartTime=2015.11.24-15.51.30, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=1.174636ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_22, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFC__D4A89CA09F54473C731C25FAB8E0491229BB809A, StartTime=2015.11.24-15.51.30, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.103958ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_23, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFC__D15C98456623C6C3BCC0ECDFC5974B6BDD0D448E, StartTime=2015.11.24-15.51.30, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.046019ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_123, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/M_GreyBall.uasset, FlushAsyncLoading=0.011917ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.156265ms, TagPackageExports=0.341333ms, BeginCacheForCookedPlatformData=0.007614ms, SerializeImports=0.376429ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.004306ms, SerializeSummary=0.010263ms, SerializeNames=0.063233ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.011921ms, SortExportsNonSeekfree=0.025824ms, SortExportsSeekfreeConstructor=0.007942ms, SortExportsSeekfreeInner=0.901505ms, SortExportsSeekfree=0.004306ms, BuildDependencyMap=0.009269ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019535ms, SerializeExports=0.541300ms, SerializeBulkData=0.011258ms, AsyncWrite=0.110909ms, UnaccountedTime=0.111900ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId7DD710DF4B0C2D280045CEA328218379_182, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_72107D3F4110EAEF3BE5D5841EFE141__EBFABFC50FA425319A0ADC765708F5FF2CC0430C, StartTime=2015.11.24-15.51.30, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_25, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_72107D3F4110EAEF3BE5D5841EFE141__EBFABFC50FA425319A0ADC765708F5FF2CC0430C, StartTime=2015.11.24-15.51.30, HierarchicalDDC, DataSize=16696 bytes, Retrieved=true, Duration=0.213210ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_124, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/TutorialAssets/Blueprint_64x.uasset, FlushAsyncLoading=0.007946ms, FlushStreamingFunc=0.692930ms, BlockTillAllRequestsFinished=0.004306ms, ResetLoadersForSaveUnMarkAllObjects=0.099983ms, TagPackageExports=0.047013ms, BeginCacheForCookedPlatformData=0.034761ms, SerializeImports=0.080120ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004303ms, SerializeSummary=0.009269ms, SerializeNames=0.018872ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009932ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.151630ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002652ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.048999ms, SerializeBulkData=0.007942ms, AsyncWrite=0.056282ms, UnaccountedTime=0.134412ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId7DD710DF4B0C2D280045CEA328218379_183, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4963A1D64E358284C2A151B90C2ACE2__0877A119ECF8D290E51A42A8C457FAB4635C4CE5, StartTime=2015.11.24-15.51.30, HierarchicalDDC, Duration=0.014897ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_26, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4963A1D64E358284C2A151B90C2ACE2__0877A119ECF8D290E51A42A8C457FAB4635C4CE5, StartTime=2015.11.24-15.51.30, HierarchicalDDC, DataSize=6712 bytes, Retrieved=true, Duration=0.135738ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_125, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/icon_Editor_Preferences_General_40x.uasset, FlushAsyncLoading=0.007942ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.078131ms, TagPackageExports=0.047013ms, BeginCacheForCookedPlatformData=0.033770ms, SerializeImports=0.049658ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003975ms, SerializeSummary=0.007614ms, SerializeNames=0.018537ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.007942ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.147656ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005629ms, SerializeImportMap=0.002645ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.045691ms, SerializeBulkData=0.007946ms, AsyncWrite=0.049002ms, UnaccountedTime=0.132095ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId7DD710DF4B0C2D280045CEA328218379_184, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_70FBE2144E9E03B3586828844F8F9E3__AAD3CE188F72F692D5AA9967E2CA3DEDA43A777F, StartTime=2015.11.24-15.51.30, HierarchicalDDC, Duration=0.012249ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_27, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_70FBE2144E9E03B3586828844F8F9E3__AAD3CE188F72F692D5AA9967E2CA3DEDA43A777F, StartTime=2015.11.24-15.51.30, HierarchicalDDC, DataSize=16696 bytes, Retrieved=true, Duration=0.147987ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_126, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Paper2D/TutorialAssets/Paper2DSprite_TutorialIcon.uasset, FlushAsyncLoading=0.006620ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.071179ms, TagPackageExports=0.045028ms, BeginCacheForCookedPlatformData=0.033107ms, SerializeImports=0.048667ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003640ms, SerializeSummary=0.006955ms, SerializeNames=0.016883ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.007614ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.141699ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005625ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.047345ms, SerializeBulkData=0.007283ms, AsyncWrite=0.049330ms, UnaccountedTime=0.132095ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId7DD710DF4B0C2D280045CEA328218379_185, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8F68DA7846EE5B1FF2DDDC9433F817A__9FDFF1F38E2A447698C25ADA8828C9B7E78C264B, StartTime=2015.11.24-15.51.30, HierarchicalDDC, Duration=0.009932ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_127, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/icon_ShowSkeletalMeshes_40x.uasset, FlushAsyncLoading=0.006951ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.073496ms, TagPackageExports=0.051975ms, BeginCacheForCookedPlatformData=0.034433ms, SerializeImports=0.052638ms, GatherLocalizableTextData=0.002652ms, MarkNames=0.003971ms, SerializeSummary=0.007614ms, SerializeNames=0.019532ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008278ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.145670ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005629ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.046019ms, SerializeBulkData=0.007946ms, AsyncWrite=0.052311ms, UnaccountedTime=0.125807ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
