DDCTransactionId99A2E8ED480105C676BC199D286565EE_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.26-13.56.38, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.488330ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_42, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_ColorTrack.uasset, FlushAsyncLoading=0.004303ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.067540ms, TagPackageExports=0.054628ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.050653ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003312ms, SerializeSummary=0.006288ms, SerializeNames=0.017546ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.006951ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.007287ms, SortExportsSeekfreeInner=0.142358ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.004306ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008941ms, SerializeExports=0.046682ms, SerializeBulkData=0.007283ms, AsyncWrite=0.046682ms, UnaccountedTime=0.118524ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_138, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_74A80EB64112E46096AE17A812C2E__32D9314BA780A4635F4D9438DDA2247718FB4F30, StartTime=2015.10.26-13.56.49, HierarchicalDDC, Duration=0.016883ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId998CA4B148CE63FB63BE4F8B712D5E15_11, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_74A80EB64112E46096AE17A812C2E__32D9314BA780A4635F4D9438DDA2247718FB4F30, StartTime=2015.10.26-13.56.49, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.079125ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_43, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MAT_Groups_Toggle.uasset, FlushAsyncLoading=0.003640ms, FlushStreamingFunc=0.002317ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.055950ms, TagPackageExports=0.047345ms, BeginCacheForCookedPlatformData=0.036087ms, SerializeImports=0.047341ms, GatherLocalizableTextData=0.002321ms, MarkNames=0.002977ms, SerializeSummary=0.005629ms, SerializeNames=0.009600ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.005960ms, SortExportsNonSeekfree=0.003308ms, SortExportsSeekfreeConstructor=0.006292ms, SortExportsSeekfreeInner=0.133753ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.003971ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.001322ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008278ms, SerializeExports=0.044692ms, SerializeBulkData=0.006955ms, AsyncWrite=0.045024ms, UnaccountedTime=0.115544ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_139, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_264ABDF14257816FFA9477A6F6A19__71DD30F5112AC1A014C28B76271EDEA08C0ADCBD, StartTime=2015.10.26-13.56.49, HierarchicalDDC, Duration=0.017215ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId998CA4B148CE63FB63BE4F8B712D5E15_12, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_264ABDF14257816FFA9477A6F6A19__71DD30F5112AC1A014C28B76271EDEA08C0ADCBD, StartTime=2015.10.26-13.56.49, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.074159ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_44, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_AudioMaster.uasset, FlushAsyncLoading=0.004634ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.056945ms, TagPackageExports=0.047345ms, BeginCacheForCookedPlatformData=0.036087ms, SerializeImports=0.047009ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.002980ms, SerializeSummary=0.005629ms, SerializeNames=0.010263ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.006292ms, SortExportsNonSeekfree=0.003312ms, SortExportsSeekfreeConstructor=0.006620ms, SortExportsSeekfreeInner=0.133753ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.003971ms, SerializeImportMap=0.001986ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008278ms, SerializeExports=0.044692ms, SerializeBulkData=0.006955ms, AsyncWrite=0.045687ms, UnaccountedTime=0.119518ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_140, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_025102BB43BBEAC3F075788919382__415C2D27E6ACF5C574EC3FA12E7157E4BEC79018, StartTime=2015.10.26-13.56.49, HierarchicalDDC, Duration=0.009600ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_45, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Sound.uasset, FlushAsyncLoading=0.003643ms, FlushStreamingFunc=0.002317ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.056282ms, TagPackageExports=0.049662ms, BeginCacheForCookedPlatformData=0.049993ms, SerializeImports=0.050653ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.002980ms, SerializeSummary=0.005629ms, SerializeNames=0.009932ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.005960ms, SortExportsNonSeekfree=0.003308ms, SortExportsSeekfreeConstructor=0.006292ms, SortExportsSeekfreeInner=0.135075ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.003975ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.001989ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008274ms, SerializeExports=0.044696ms, SerializeBulkData=0.006951ms, AsyncWrite=0.044692ms, UnaccountedTime=0.118524ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_141, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_025102BB43BBEAC3F075788919382__415C2D27E6ACF5C574EC3FA12E7157E4BEC79018, StartTime=2015.10.26-13.56.49, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.074822ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_142, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C55865344733442FBAD7D29E0B657__7BFAF20CFBEEA955F1DE6DC2AC8C1905FAD1B870, StartTime=2015.10.26-13.56.49, HierarchicalDDC, Duration=0.011921ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_46, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Vector.uasset, FlushAsyncLoading=0.003640ms, FlushStreamingFunc=0.002321ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.055950ms, TagPackageExports=0.049993ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.047341ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.002980ms, SerializeSummary=0.005297ms, SerializeNames=0.009932ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.005957ms, SortExportsNonSeekfree=0.003312ms, SortExportsSeekfreeConstructor=0.006620ms, SortExportsSeekfreeInner=0.136402ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.003975ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.001989ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008278ms, SerializeExports=0.044364ms, SerializeBulkData=0.006951ms, AsyncWrite=0.044692ms, UnaccountedTime=0.118524ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_143, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C55865344733442FBAD7D29E0B657__7BFAF20CFBEEA955F1DE6DC2AC8C1905FAD1B870, StartTime=2015.10.26-13.56.49, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.127129ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_144, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A6029554EC6CEDCFFC9E0836D465__9F14F5F2F7989F1688C192C169860E1967FA0529, StartTime=2015.10.26-13.56.49, HierarchicalDDC, Duration=0.009604ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_47, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MAT_Groups_Visibility.uasset, FlushAsyncLoading=0.003640ms, FlushStreamingFunc=0.002317ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.055291ms, TagPackageExports=0.049662ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.585992ms, GatherLocalizableTextData=0.005960ms, MarkNames=0.003312ms, SerializeSummary=0.006620ms, SerializeNames=0.011589ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.007283ms, SortExportsNonSeekfree=0.003312ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.151299ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.004634ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011917ms, SerializeExports=0.045687ms, SerializeBulkData=0.007287ms, AsyncWrite=0.052970ms, UnaccountedTime=7.290829ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_145, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A6029554EC6CEDCFFC9E0836D465__9F14F5F2F7989F1688C192C169860E1967FA0529, StartTime=2015.10.26-13.56.49, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.065550ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_146, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C349D2FA2A30FC1134357D3272F2DC90__9CAE132C99390C163EA7822A81369E3926FE8834, StartTime=2015.10.26-13.56.49, HierarchicalDDC, Duration=0.010259ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_48, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/DefaultTextureCube.uasset, FlushAsyncLoading=0.005297ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.085413ms, TagPackageExports=0.050988ms, BeginCacheForCookedPlatformData=0.036415ms, SerializeImports=0.051647ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.003975ms, SerializeSummary=0.008605ms, SerializeNames=0.011589ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008941ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.137392ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012249ms, SerializeExports=0.053305ms, SerializeBulkData=0.007942ms, AsyncWrite=0.057273ms, UnaccountedTime=0.661809ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_147, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C349D2FA2A30FC1134357D3272F2DC90__9CAE132C99390C163EA7822A81369E3926FE8834, StartTime=2015.10.26-13.56.49, HierarchicalDDC, DataSize=66176 bytes, Retrieved=true, Duration=0.242673ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_49, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSounds/Master.uasset, FlushAsyncLoading=0.005960ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.073496ms, TagPackageExports=0.009932ms, BeginCacheForCookedPlatformData=0.002649ms, SerializeImports=0.020199ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.006620ms, SerializeSummary=0.007614ms, SerializeNames=0.020858ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.027478ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.044033ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002977ms, SerializeExportMap=0.001989ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008941ms, SerializeExports=0.008605ms, SerializeBulkData=0.007287ms, AsyncWrite=0.164542ms, UnaccountedTime=0.073828ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_50, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSounds/Music.uasset, FlushAsyncLoading=0.004966ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.064559ms, TagPackageExports=0.008941ms, BeginCacheForCookedPlatformData=0.002977ms, SerializeImports=0.016224ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.006288ms, SerializeNames=0.014238ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.003312ms, SortExportsSeekfreeConstructor=0.006951ms, SortExportsSeekfreeInner=0.037082ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.004966ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008941ms, SerializeExports=0.007614ms, SerializeBulkData=0.006951ms, AsyncWrite=0.045359ms, UnaccountedTime=2.097327ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_51, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSounds/SFX.uasset, FlushAsyncLoading=0.004634ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.062574ms, TagPackageExports=0.009932ms, BeginCacheForCookedPlatformData=0.002649ms, SerializeImports=0.018872ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.005297ms, SerializeSummary=0.006620ms, SerializeNames=0.019863ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.025492ms, SortExportsNonSeekfree=0.003308ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.048008ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001322ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009272ms, SerializeExports=0.008937ms, SerializeBulkData=0.006951ms, AsyncWrite=0.043701ms, UnaccountedTime=1.320973ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_52, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSounds/Normal_Attack.uasset, FlushAsyncLoading=0.009600ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.061579ms, TagPackageExports=0.009269ms, BeginCacheForCookedPlatformData=0.002980ms, SerializeImports=0.015561ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.006288ms, SerializeNames=0.013907ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009932ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.006620ms, SortExportsSeekfreeInner=0.036750ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005629ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009272ms, SerializeExports=0.007614ms, SerializeBulkData=0.006951ms, AsyncWrite=0.044696ms, UnaccountedTime=1.718916ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_53, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSounds/Special_Attack_PSM.uasset, FlushAsyncLoading=0.004634ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.061911ms, TagPackageExports=0.012584ms, BeginCacheForCookedPlatformData=0.002977ms, SerializeImports=0.017550ms, GatherLocalizableTextData=0.002645ms, MarkNames=0.004970ms, SerializeSummary=0.006951ms, SerializeNames=0.018872ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.015561ms, SortExportsNonSeekfree=0.003312ms, SortExportsSeekfreeConstructor=0.006951ms, SortExportsSeekfreeInner=0.062902ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005297ms, SerializeImportMap=0.559840ms, SerializeExportMap=0.012252ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008941ms, SerializeExports=0.008937ms, SerializeBulkData=0.007283ms, AsyncWrite=0.062570ms, UnaccountedTime=0.924680ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_54, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSounds/Duck_Normal_Attack_MixMod.uasset, FlushAsyncLoading=0.005625ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.064559ms, TagPackageExports=0.009600ms, BeginCacheForCookedPlatformData=0.002649ms, SerializeImports=0.019204ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.004634ms, SerializeSummary=0.006620ms, SerializeNames=0.018872ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.011589ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.067871ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014897ms, SerializeExports=0.009269ms, SerializeBulkData=0.007283ms, AsyncWrite=0.045359ms, UnaccountedTime=0.116866ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_55, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSounds/Voice.uasset, FlushAsyncLoading=0.003971ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.056282ms, TagPackageExports=0.008937ms, BeginCacheForCookedPlatformData=0.002649ms, SerializeImports=0.014238ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003640ms, SerializeSummary=0.005629ms, SerializeNames=0.013907ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.003312ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.036087ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.004634ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009600ms, SerializeExports=0.007614ms, SerializeBulkData=0.006624ms, AsyncWrite=0.044364ms, UnaccountedTime=3.373936ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_56, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMeshes/Cylinder.uasset, FlushAsyncLoading=0.012912ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.069525ms, TagPackageExports=0.047013ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.059590ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005629ms, SerializeSummary=0.007614ms, SerializeNames=0.023175ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.017550ms, SortExportsNonSeekfree=0.007614ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.662468ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002321ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.054628ms, SerializeBulkData=0.008937ms, AsyncWrite=0.049330ms, UnaccountedTime=0.062570ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_57, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultMaterial.uasset, FlushAsyncLoading=0.004306ms, FlushStreamingFunc=0.002317ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.113890ms, TagPackageExports=1.246810ms, BeginCacheForCookedPlatformData=0.010263ms, SerializeImports=1.416981ms, GatherLocalizableTextData=0.003971ms, MarkNames=0.012912ms, SerializeSummary=0.009272ms, SerializeNames=0.120509ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.139710ms, SortExportsNonSeekfree=0.466149ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=2.001319ms, SortExportsSeekfree=0.008605ms, BuildDependencyMap=0.025492ms, SerializeImportMap=0.006288ms, SerializeExportMap=0.040062ms, SerializeDependencyMap=0.004303ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019532ms, SerializeExports=2.820056ms, SerializeBulkData=0.024501ms, AsyncWrite=0.271145ms, UnaccountedTime=0.122495ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
