DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-16.49.37, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.705179ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_115, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/PreviewShadowIndicator.uasset, FlushAsyncLoading=0.009269ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.004306ms, ResetLoadersForSaveUnMarkAllObjects=0.101306ms, TagPackageExports=0.095345ms, BeginCacheForCookedPlatformData=0.036750ms, SerializeImports=0.058267ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003975ms, SerializeSummary=0.009600ms, SerializeNames=0.016883ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.010923ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.011258ms, SortExportsSeekfreeInner=0.182748ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.009600ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014566ms, SerializeExports=0.056617ms, SerializeBulkData=0.589635ms, AsyncWrite=0.653531ms, UnaccountedTime=0.222147ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionId329C829C447F3C97F8F3E4B555717E78_26, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_EFCCE016429008D9D6575CB3A2DF598__C4821DF4BD82BD0E3E860F170714F74BB99AF852, StartTime=2015.11.29-16.49.46, HierarchicalDDC, DataSize=262405 bytes, Retrieved=true, Duration=0.564143ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionId329C829C447F3C97F8F3E4B555717E78_27, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_EFCCE016429008D9D6575CB3A2DF598__77E8DEFEC5BF83A9B1B48AF3C7ACE93859F616D2, StartTime=2015.11.29-16.49.46, HierarchicalDDC, DataSize=65797 bytes, Retrieved=true, Duration=0.164542ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_116, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/EditorBrushMaterial.uasset, FlushAsyncLoading=0.010926ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.099320ms, TagPackageExports=0.129115ms, BeginCacheForCookedPlatformData=0.005960ms, SerializeImports=0.153948ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.005960ms, SerializeSummary=0.009604ms, SerializeNames=0.049658ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.021189ms, SortExportsNonSeekfree=0.010263ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.418473ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012580ms, SerializeExports=0.181429ms, SerializeBulkData=0.009600ms, AsyncWrite=0.068530ms, UnaccountedTime=0.082437ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_117, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/SM_ColorCalibrator.uasset, FlushAsyncLoading=0.010926ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.188380ms, TagPackageExports=0.049662ms, BeginCacheForCookedPlatformData=0.003640ms, SerializeImports=0.070188ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.006620ms, SerializeSummary=0.008609ms, SerializeNames=0.039726ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.071511ms, SortExportsNonSeekfree=0.008278ms, SortExportsSeekfreeConstructor=0.007942ms, SortExportsSeekfreeInner=0.662472ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.008609ms, SerializeImportMap=0.006955ms, SerializeExportMap=0.003971ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014234ms, SerializeExports=1.348447ms, SerializeBulkData=0.026155ms, AsyncWrite=1.156759ms, UnaccountedTime=0.123158ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_118, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/M_ChromeBall.uasset, FlushAsyncLoading=0.009269ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.131764ms, TagPackageExports=0.344314ms, BeginCacheForCookedPlatformData=0.005960ms, SerializeImports=0.390664ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.003975ms, SerializeSummary=0.009932ms, SerializeNames=0.062570ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.012249ms, SortExportsNonSeekfree=0.025824ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.713129ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014238ms, SerializeExports=0.544611ms, SerializeBulkData=0.010591ms, AsyncWrite=0.081446ms, UnaccountedTime=0.358216ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_119, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/M_ClearCoat.uasset, FlushAsyncLoading=0.012249ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=0.174474ms, TagPackageExports=0.245325ms, BeginCacheForCookedPlatformData=0.006288ms, SerializeImports=0.287700ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004303ms, SerializeSummary=0.011589ms, SerializeNames=0.066545ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.014566ms, SortExportsNonSeekfree=0.044033ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.535008ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.008937ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014897ms, SerializeExports=0.587318ms, SerializeBulkData=0.010595ms, AsyncWrite=0.078462ms, UnaccountedTime=0.086740ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_120, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.uasset, FlushAsyncLoading=0.009600ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.133421ms, TagPackageExports=0.238039ms, BeginCacheForCookedPlatformData=0.005960ms, SerializeImports=0.270151ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004966ms, SerializeSummary=0.008278ms, SerializeNames=0.048004ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.011589ms, SortExportsNonSeekfree=0.014234ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.516139ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013243ms, SerializeExports=0.375435ms, SerializeBulkData=0.009932ms, AsyncWrite=0.068530ms, UnaccountedTime=0.081111ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_121, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/M_ColorGrid.uasset, FlushAsyncLoading=0.008609ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002977ms, ResetLoadersForSaveUnMarkAllObjects=0.118855ms, TagPackageExports=0.345968ms, BeginCacheForCookedPlatformData=0.006620ms, SerializeImports=0.391658ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.005297ms, SerializeSummary=0.299949ms, SerializeNames=0.182752ms, SerializeGatherableTextData=0.003640ms, BuildExportMap=0.024833ms, SortExportsNonSeekfree=0.017546ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.798538ms, SortExportsSeekfree=0.003975ms, BuildDependencyMap=0.010263ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021521ms, SerializeExports=0.639956ms, SerializeBulkData=0.011921ms, AsyncWrite=0.103295ms, UnaccountedTime=0.095017ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_180, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFC__BBE6AC1ADE65EE988161E1412C57E3F88174E6E2, StartTime=2015.11.29-16.49.46, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdDD91DC004E18FB908D81B4B97AEFC2C6_17, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFC__BBE6AC1ADE65EE988161E1412C57E3F88174E6E2, StartTime=2015.11.29-16.49.46, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=0.106938ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionId329C829C447F3C97F8F3E4B555717E78_28, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFC__00BD96E3D4B0209194F30AC4FF54B8401CAFEB15, StartTime=2015.11.29-16.49.46, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.188045ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionId329C829C447F3C97F8F3E4B555717E78_29, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFC__D4A89CA09F54473C731C25FAB8E0491229BB809A, StartTime=2015.11.29-16.49.46, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.069194ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionId329C829C447F3C97F8F3E4B555717E78_30, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A5E28525480F8268BF36ABA7EBDFC__D15C98456623C6C3BCC0ECDFC5974B6BDD0D448E, StartTime=2015.11.29-16.49.46, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.044364ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_122, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/T_ColorGrid.uasset, FlushAsyncLoading=0.310212ms, FlushStreamingFunc=0.005957ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.094023ms, TagPackageExports=0.046682ms, BeginCacheForCookedPlatformData=0.034429ms, SerializeImports=0.051647ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003975ms, SerializeSummary=0.008274ms, SerializeNames=0.013575ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009604ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.150971ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005957ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010259ms, SerializeExports=0.047676ms, SerializeBulkData=0.029463ms, AsyncWrite=0.075486ms, UnaccountedTime=0.135738ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_123, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/ColorCalibrator/M_GreyBall.uasset, FlushAsyncLoading=0.006620ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.136402ms, TagPackageExports=0.343319ms, BeginCacheForCookedPlatformData=0.005297ms, SerializeImports=0.560831ms, GatherLocalizableTextData=0.003975ms, MarkNames=0.004303ms, SerializeSummary=0.008609ms, SerializeNames=0.063233ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.011254ms, SortExportsNonSeekfree=0.025164ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.622742ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.006955ms, SerializeImportMap=0.002977ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014566ms, SerializeExports=0.541631ms, SerializeBulkData=0.010595ms, AsyncWrite=0.083763ms, UnaccountedTime=20.390947ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_181, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_72107D3F4110EAEF3BE5D5841EFE141__EBFABFC50FA425319A0ADC765708F5FF2CC0430C, StartTime=2015.11.29-16.49.46, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_124, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/BlueprintTutorials/TutorialAssets/Blueprint_64x.uasset, FlushAsyncLoading=0.006292ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.084754ms, TagPackageExports=0.069857ms, BeginCacheForCookedPlatformData=0.036415ms, SerializeImports=0.054628ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004303ms, SerializeSummary=0.010263ms, SerializeNames=0.019204ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.518456ms, SortExportsSeekfree=0.004966ms, BuildDependencyMap=0.008609ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016551ms, SerializeExports=0.055619ms, SerializeBulkData=0.008609ms, AsyncWrite=0.070520ms, UnaccountedTime=0.161890ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdEE5CE28F4CCBA55C35AC20BCA7ABADE4_23, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_72107D3F4110EAEF3BE5D5841EFE141__EBFABFC50FA425319A0ADC765708F5FF2CC0430C, StartTime=2015.11.29-16.49.46, HierarchicalDDC, DataSize=16696 bytes, Retrieved=true, Duration=0.564143ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_182, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4963A1D64E358284C2A151B90C2ACE2__0877A119ECF8D290E51A42A8C457FAB4635C4CE5, StartTime=2015.11.29-16.49.46, HierarchicalDDC, Duration=0.015229ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdDD91DC004E18FB908D81B4B97AEFC2C6_18, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_4963A1D64E358284C2A151B90C2ACE2__0877A119ECF8D290E51A42A8C457FAB4635C4CE5, StartTime=2015.11.29-16.49.46, HierarchicalDDC, DataSize=6712 bytes, Retrieved=true, Duration=0.170503ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_125, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/icon_Editor_Preferences_General_40x.uasset, FlushAsyncLoading=0.007946ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.100978ms, TagPackageExports=0.047009ms, BeginCacheForCookedPlatformData=0.034433ms, SerializeImports=0.052311ms, GatherLocalizableTextData=0.002645ms, MarkNames=0.003975ms, SerializeSummary=0.009269ms, SerializeNames=0.020195ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.159908ms, SortExportsSeekfree=0.002977ms, BuildDependencyMap=0.006955ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002321ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011917ms, SerializeExports=0.048004ms, SerializeBulkData=0.008278ms, AsyncWrite=0.055622ms, UnaccountedTime=0.867072ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_183, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_70FBE2144E9E03B3586828844F8F9E3__AAD3CE188F72F692D5AA9967E2CA3DEDA43A777F, StartTime=2015.11.29-16.49.46, HierarchicalDDC, Duration=0.013903ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionId329C829C447F3C97F8F3E4B555717E78_31, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_70FBE2144E9E03B3586828844F8F9E3__AAD3CE188F72F692D5AA9967E2CA3DEDA43A777F, StartTime=2015.11.29-16.49.46, HierarchicalDDC, DataSize=16696 bytes, Retrieved=true, Duration=0.168849ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_126, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Paper2D/TutorialAssets/Paper2DSprite_TutorialIcon.uasset, FlushAsyncLoading=0.008278ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.824034ms, TagPackageExports=0.046350ms, BeginCacheForCookedPlatformData=0.034098ms, SerializeImports=0.053305ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.079460ms, SerializeSummary=0.014234ms, SerializeNames=0.020195ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.012580ms, SortExportsNonSeekfree=0.004638ms, SortExportsSeekfreeConstructor=0.012912ms, SortExportsSeekfreeInner=0.183742ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002321ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012249ms, SerializeExports=0.051979ms, SerializeBulkData=0.008937ms, AsyncWrite=0.058267ms, UnaccountedTime=0.146333ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_184, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8F68DA7846EE5B1FF2DDDC9433F817A__9FDFF1F38E2A447698C25ADA8828C9B7E78C264B, StartTime=2015.11.29-16.49.46, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionId329C829C447F3C97F8F3E4B555717E78_32, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8F68DA7846EE5B1FF2DDDC9433F817A__9FDFF1F38E2A447698C25ADA8828C9B7E78C264B, StartTime=2015.11.29-16.49.46, HierarchicalDDC, DataSize=6712 bytes, Retrieved=true, Duration=0.132430ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_127, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/icon_ShowSkeletalMeshes_40x.uasset, FlushAsyncLoading=0.006951ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.070188ms, TagPackageExports=0.046682ms, BeginCacheForCookedPlatformData=0.034101ms, SerializeImports=0.052307ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003975ms, SerializeSummary=0.006951ms, SerializeNames=0.018872ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.006951ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.150304ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.004966ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009600ms, SerializeExports=0.046350ms, SerializeBulkData=0.007614ms, AsyncWrite=0.048004ms, UnaccountedTime=0.119846ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_185, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D07216FC40952418CFE0E28778D79B2__89B7DC46CA82953BBE8057421208BB96E5C619A9, StartTime=2015.11.29-16.49.46, HierarchicalDDC, Duration=0.011921ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionId329C829C447F3C97F8F3E4B555717E78_33, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D07216FC40952418CFE0E28778D79B2__89B7DC46CA82953BBE8057421208BB96E5C619A9, StartTime=2015.11.29-16.49.46, HierarchicalDDC, DataSize=6712 bytes, Retrieved=true, Duration=0.164542ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_128, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Landscape/TutorialAssets/Landscape.uasset, FlushAsyncLoading=0.005297ms, FlushStreamingFunc=0.002645ms, BlockTillAllRequestsFinished=0.002652ms, ResetLoadersForSaveUnMarkAllObjects=0.065550ms, TagPackageExports=0.045687ms, BeginCacheForCookedPlatformData=0.033770ms, SerializeImports=0.048667ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003640ms, SerializeSummary=0.006951ms, SerializeNames=0.017881ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.006951ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.161562ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009272ms, SerializeExports=0.067871ms, SerializeBulkData=0.008605ms, AsyncWrite=0.053305ms, UnaccountedTime=0.132427ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
