DDCTransactionId6456C148451451DBE52729B5FEB22698_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.30-12.42.54, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.503227ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_68, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/PlaceholderTextures/DummySpriteTexture.uasset, FlushAsyncLoading=0.003975ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.077140ms, TagPackageExports=0.076476ms, BeginCacheForCookedPlatformData=0.035092ms, SerializeImports=0.053301ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.008605ms, SerializeNames=0.013907ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008941ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.153285ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013575ms, SerializeExports=0.047013ms, SerializeBulkData=0.011586ms, AsyncWrite=0.067208ms, UnaccountedTime=0.176128ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionIdF003B8B14AD320D4F4017A88E906F43A_14, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__61F5CC0CCE5D9CD95B83AA1CB53B0B5FE41AC847, StartTime=2015.11.30-12.43.39, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.114884ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_69, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/OpaqueUnlitSpriteMaterial.uasset, FlushAsyncLoading=0.006288ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.075150ms, TagPackageExports=0.084754ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.103295ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.004970ms, SerializeSummary=0.007279ms, SerializeNames=0.040062ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.011589ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.509847ms, SortExportsSeekfree=0.004638ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.002977ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014566ms, SerializeExports=0.133090ms, SerializeBulkData=0.008941ms, AsyncWrite=0.062574ms, UnaccountedTime=44.133652ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_70, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DefaultPaperTerrainMaterial.uasset, FlushAsyncLoading=0.009272ms, FlushStreamingFunc=0.004303ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.086408ms, TagPackageExports=0.009932ms, BeginCacheForCookedPlatformData=0.002649ms, SerializeImports=0.022847ms, GatherLocalizableTextData=0.002645ms, MarkNames=0.004970ms, SerializeSummary=0.009269ms, SerializeNames=0.022180ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.011589ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.007942ms, SortExportsSeekfreeInner=0.222482ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.006955ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011254ms, SerializeExports=0.010263ms, SerializeBulkData=0.007614ms, AsyncWrite=0.085417ms, UnaccountedTime=0.072502ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_71, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DummySprite.uasset, FlushAsyncLoading=0.007283ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.069194ms, TagPackageExports=0.019200ms, BeginCacheForCookedPlatformData=0.002980ms, SerializeImports=0.033438ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004303ms, SerializeSummary=0.007614ms, SerializeNames=0.031453ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.015229ms, SortExportsNonSeekfree=0.006292ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.485018ms, SortExportsSeekfree=0.004962ms, BuildDependencyMap=0.007618ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011258ms, SerializeExports=0.023834ms, SerializeBulkData=0.007614ms, AsyncWrite=0.050656ms, UnaccountedTime=0.067536ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_72, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_CapsuleMesh.uasset, FlushAsyncLoading=0.005960ms, FlushStreamingFunc=0.002645ms, BlockTillAllRequestsFinished=0.002652ms, ResetLoadersForSaveUnMarkAllObjects=0.065550ms, TagPackageExports=0.048008ms, BeginCacheForCookedPlatformData=0.003640ms, SerializeImports=0.059262ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004303ms, SerializeSummary=0.005960ms, SerializeNames=0.024829ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.012577ms, SortExportsNonSeekfree=0.006955ms, SortExportsSeekfreeConstructor=0.006620ms, SortExportsSeekfreeInner=0.358880ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005629ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002977ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.073168ms, SerializeBulkData=0.008609ms, AsyncWrite=0.056282ms, UnaccountedTime=0.081774ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_73, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_TorusMesh.uasset, FlushAsyncLoading=0.005297ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.086740ms, TagPackageExports=0.047676ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.059593ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.004303ms, SerializeSummary=0.006292ms, SerializeNames=0.025161ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.012580ms, SortExportsNonSeekfree=0.006951ms, SortExportsSeekfreeConstructor=0.006620ms, SortExportsSeekfreeInner=0.363849ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.115212ms, SerializeBulkData=0.009600ms, AsyncWrite=0.081774ms, UnaccountedTime=0.068866ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_74, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_HandColor.uasset, FlushAsyncLoading=0.010926ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.081774ms, TagPackageExports=0.229433ms, BeginCacheForCookedPlatformData=0.005297ms, SerializeImports=0.283062ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.003971ms, SerializeSummary=0.008941ms, SerializeNames=0.049993ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.012249ms, SortExportsNonSeekfree=0.006955ms, SortExportsSeekfreeConstructor=0.007279ms, SortExportsSeekfreeInner=0.553552ms, SortExportsSeekfree=0.004966ms, BuildDependencyMap=0.008278ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016887ms, SerializeExports=0.424098ms, SerializeBulkData=0.011589ms, AsyncWrite=0.082768ms, UnaccountedTime=0.088725ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_75, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_PassthroughMaterial.uasset, FlushAsyncLoading=0.006624ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.137396ms, TagPackageExports=0.353251ms, BeginCacheForCookedPlatformData=0.008609ms, SerializeImports=0.594933ms, GatherLocalizableTextData=0.004306ms, MarkNames=0.015561ms, SerializeSummary=0.009269ms, SerializeNames=0.089720ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.158254ms, SortExportsNonSeekfree=0.786290ms, SortExportsSeekfreeConstructor=0.013907ms, SortExportsSeekfreeInner=1.161061ms, SortExportsSeekfree=0.004306ms, BuildDependencyMap=0.027809ms, SerializeImportMap=0.005960ms, SerializeExportMap=0.010263ms, SerializeDependencyMap=0.004634ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021521ms, SerializeExports=0.378411ms, SerializeBulkData=0.009272ms, AsyncWrite=0.075150ms, UnaccountedTime=100.873131ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_162, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F5B300EB4E4ACA2755332398BF639__9C27E141122AED618AF7EE9E2CD56DC3C49362A0, StartTime=2015.11.30-12.43.39, HierarchicalDDC, Duration=0.012912ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId59CF55B942DF411956A84EA7B1177D3F_17, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F5B300EB4E4ACA2755332398BF639__9C27E141122AED618AF7EE9E2CD56DC3C49362A0, StartTime=2015.11.30-12.43.39, HierarchicalDDC, DataSize=3270 bytes, Retrieved=true, Duration=38.811031ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_76, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_SampleDistortion.uasset, FlushAsyncLoading=0.006288ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=0.084095ms, TagPackageExports=0.080783ms, BeginCacheForCookedPlatformData=0.035755ms, SerializeImports=0.055619ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003975ms, SerializeSummary=0.009269ms, SerializeNames=0.014238ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.163548ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013575ms, SerializeExports=0.048004ms, SerializeBulkData=0.007946ms, AsyncWrite=0.064887ms, UnaccountedTime=0.909451ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_163, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__25486F35A7A1EE39D0BCA0F22FF9298F8F66CEB0, StartTime=2015.11.30-12.43.39, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_77, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_TestTexture.uasset, FlushAsyncLoading=0.005960ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.088725ms, TagPackageExports=0.078131ms, BeginCacheForCookedPlatformData=0.035424ms, SerializeImports=0.053305ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003640ms, SerializeSummary=0.008609ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.008937ms, SortExportsSeekfreeInner=0.150640ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014897ms, SerializeExports=0.047009ms, SerializeBulkData=0.028141ms, AsyncWrite=0.118855ms, UnaccountedTime=0.164542ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionIdE08963344D0B51D3010682B46E900331_17, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__25486F35A7A1EE39D0BCA0F22FF9298F8F66CEB0, StartTime=2015.11.30-12.43.39, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=100.735077ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionIdF003B8B14AD320D4F4017A88E906F43A_15, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__6C92F9FE0F9192D1333FF4F27A28DE596ED2F6F4, StartTime=2015.11.30-12.43.39, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=88.908585ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId59CF55B942DF411956A84EA7B1177D3F_18, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__614A182FD2985EA1A7A5E75550916356986F8024, StartTime=2015.11.30-12.43.39, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=89.536957ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionIdF003B8B14AD320D4F4017A88E906F43A_16, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__3FA1C3E1B32C93524FBAF2472B061A9912FB6CCC, StartTime=2015.11.30-12.43.39, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.117533ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_78, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/Cube.uasset, FlushAsyncLoading=0.007283ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.100978ms, TagPackageExports=0.049990ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.063565ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004634ms, SerializeSummary=0.007614ms, SerializeNames=0.029795ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.016551ms, SortExportsNonSeekfree=0.007614ms, SortExportsSeekfreeConstructor=0.006955ms, SortExportsSeekfreeInner=0.630025ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012584ms, SerializeExports=0.054292ms, SerializeBulkData=0.008278ms, AsyncWrite=0.050321ms, UnaccountedTime=0.080120ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_79, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/RemoveSurfaceMaterial.uasset, FlushAsyncLoading=0.006951ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.069194ms, TagPackageExports=0.075150ms, BeginCacheForCookedPlatformData=0.004970ms, SerializeImports=0.088062ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003312ms, SerializeSummary=0.006620ms, SerializeNames=0.029799ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.007946ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.285052ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011258ms, SerializeExports=0.102963ms, SerializeBulkData=0.009269ms, AsyncWrite=0.064891ms, UnaccountedTime=0.081111ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_80, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/DebugMeshMaterial.uasset, FlushAsyncLoading=0.006292ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.087734ms, TagPackageExports=0.130773ms, BeginCacheForCookedPlatformData=0.004966ms, SerializeImports=0.271149ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.003975ms, SerializeSummary=0.007283ms, SerializeNames=0.055950ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.010595ms, SortExportsNonSeekfree=0.005960ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.396293ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.002652ms, SerializeExportMap=0.002645ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011921ms, SerializeExports=0.196323ms, SerializeBulkData=0.008605ms, AsyncWrite=0.064231ms, UnaccountedTime=0.089388ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_81, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/M_InvalidLightmapSettings.uasset, FlushAsyncLoading=0.006955ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.002652ms, ResetLoadersForSaveUnMarkAllObjects=0.079453ms, TagPackageExports=0.234399ms, BeginCacheForCookedPlatformData=0.004966ms, SerializeImports=0.272140ms, GatherLocalizableTextData=0.003971ms, MarkNames=0.004634ms, SerializeSummary=0.006955ms, SerializeNames=0.058930ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.028141ms, SortExportsNonSeekfree=0.013575ms, SortExportsSeekfreeConstructor=0.006951ms, SortExportsSeekfreeInner=0.624068ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013575ms, SerializeExports=0.370134ms, SerializeBulkData=0.009272ms, AsyncWrite=0.076476ms, UnaccountedTime=0.088725ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_164, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__7BA33EC7187D56264DE83DF9D074BF06C46EB7D8, StartTime=2015.11.30-12.43.39, HierarchicalDDC, Duration=0.012912ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionIdE08963344D0B51D3010682B46E900331_18, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__7BA33EC7187D56264DE83DF9D074BF06C46EB7D8, StartTime=2015.11.30-12.43.39, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=0.130441ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionIdF003B8B14AD320D4F4017A88E906F43A_17, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__23B11D0C14DC5B9C0C0D81B28ED055E07DD24DBD, StartTime=2015.11.30-12.43.39, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=31.076572ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_82, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/InvalidLightmapSettings.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.078794ms, TagPackageExports=0.073496ms, BeginCacheForCookedPlatformData=0.035755ms, SerializeImports=0.052974ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003971ms, SerializeSummary=0.008609ms, SerializeNames=0.014238ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.164211ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013571ms, SerializeExports=0.056613ms, SerializeBulkData=0.035759ms, AsyncWrite=0.084423ms, UnaccountedTime=0.159577ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId59CF55B942DF411956A84EA7B1177D3F_19, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5075C5404C9665C57F66B49F2C5D8__87E57DDE6EEE045F0A3F4444DC7E5DDBEB9DA85E, StartTime=2015.11.30-12.43.39, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=30.495211ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
