DDCTransactionId7570C5A640094491AD60F582DD3C56A1_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.24-15.49.08, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.619765ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_143, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/MaterialEditorTutorial.uasset, FlushAsyncLoading=0.010595ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.093695ms, TagPackageExports=0.295978ms, BeginCacheForCookedPlatformData=0.004966ms, SerializeImports=0.396620ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004966ms, SerializeSummary=0.008609ms, SerializeNames=0.080120ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.018872ms, SortExportsNonSeekfree=0.005297ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.423107ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.006955ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.462506ms, SerializeBulkData=0.009600ms, AsyncWrite=0.060916ms, UnaccountedTime=0.073832ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_144, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/TutorialMaterial.uasset, FlushAsyncLoading=0.006955ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.002652ms, ResetLoadersForSaveUnMarkAllObjects=0.111237ms, TagPackageExports=0.214204ms, BeginCacheForCookedPlatformData=0.004966ms, SerializeImports=0.233073ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.003643ms, SerializeSummary=0.007283ms, SerializeNames=0.038404ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.029132ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=0.448272ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013907ms, SerializeExports=0.351265ms, SerializeBulkData=0.009932ms, AsyncWrite=0.079457ms, UnaccountedTime=8.191339ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_145, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/ParticleSystemEditorTutorial.uasset, FlushAsyncLoading=0.012912ms, FlushStreamingFunc=0.005297ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.087071ms, TagPackageExports=0.170171ms, BeginCacheForCookedPlatformData=0.005629ms, SerializeImports=0.164211ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.010595ms, SerializeNames=0.055950ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.019863ms, SortExportsNonSeekfree=0.005629ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.300944ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002980ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011917ms, SerializeExports=0.166859ms, SerializeBulkData=0.008937ms, AsyncWrite=0.063233ms, UnaccountedTime=0.078797ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId7570C5A640094491AD60F582DD3C56A1_183, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A1C52E6A43A1109B0752B4B5980EA23D__1505695EACEF450B2360F157025789324808F0DA, StartTime=2015.11.24-15.49.39, HierarchicalDDC, Duration=0.010591ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionIdA473782F40E407C94FAD21B00F9EECAE_27, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A1C52E6A43A1109B0752B4B5980EA23D__1505695EACEF450B2360F157025789324808F0DA, StartTime=2015.11.24-15.49.39, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=12.262512ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_146, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/TutorialParticleSystem.uasset, FlushAsyncLoading=0.008609ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.081114ms, TagPackageExports=0.201292ms, BeginCacheForCookedPlatformData=0.007946ms, SerializeImports=0.217512ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.015229ms, SerializeSummary=0.010595ms, SerializeNames=0.110246ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.170503ms, SortExportsNonSeekfree=0.303920ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.924680ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.018209ms, SerializeImportMap=0.005297ms, SerializeExportMap=0.007614ms, SerializeDependencyMap=0.003312ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018541ms, SerializeExports=0.123821ms, SerializeBulkData=0.009269ms, AsyncWrite=0.071842ms, UnaccountedTime=0.093032ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId22C8D2E74053C17AA84C2291F35221A1_29, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A1C52E6A43A1109B0752B4B5980EA23D__19C07A42E8FFF97ABC69C34699A576D945BD4355, StartTime=2015.11.24-15.49.39, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=0.581689ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_30, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A1C52E6A43A1109B0752B4B5980EA23D__13B1A9B7BAD5E041E94F1297BAC2994831BCC747, StartTime=2015.11.24-15.49.39, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=10.091350ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId22C8D2E74053C17AA84C2291F35221A1_30, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A1C52E6A43A1109B0752B4B5980EA23D__47F65D18336D505959807819EE470740C5B0779E, StartTime=2015.11.24-15.49.39, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=9.837091ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_147, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/M_smoke_subUV_blackbody.uasset, FlushAsyncLoading=0.010595ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.142690ms, TagPackageExports=0.443306ms, BeginCacheForCookedPlatformData=0.009932ms, SerializeImports=0.520442ms, GatherLocalizableTextData=0.005960ms, MarkNames=0.010923ms, SerializeSummary=0.011589ms, SerializeNames=0.078794ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.116535ms, SortExportsNonSeekfree=0.106938ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.909451ms, SortExportsSeekfree=0.005960ms, BuildDependencyMap=0.016883ms, SerializeImportMap=0.005629ms, SerializeExportMap=0.005297ms, SerializeDependencyMap=0.003312ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020195ms, SerializeExports=0.522759ms, SerializeBulkData=0.013243ms, AsyncWrite=0.192020ms, UnaccountedTime=0.122163ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId7570C5A640094491AD60F582DD3C56A1_184, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3648AA2A4A658DE90371B081D8DC7__79EA3066C05F876B5B83AAF3F2792679C0B0BD18, StartTime=2015.11.24-15.49.39, HierarchicalDDC, Duration=0.015229ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionIdA473782F40E407C94FAD21B00F9EECAE_28, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3648AA2A4A658DE90371B081D8DC7__79EA3066C05F876B5B83AAF3F2792679C0B0BD18, StartTime=2015.11.24-15.49.39, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=439.453369ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_148, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/T_SmokeSubUV_8X8.uasset, FlushAsyncLoading=0.007614ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.179440ms, TagPackageExports=0.121173ms, BeginCacheForCookedPlatformData=0.039399ms, SerializeImports=0.074491ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.010263ms, SerializeNames=0.185065ms, SerializeGatherableTextData=0.004970ms, BuildExportMap=0.011586ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.010595ms, SortExportsSeekfreeInner=0.168517ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.003971ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021849ms, SerializeExports=0.051647ms, SerializeBulkData=0.064559ms, AsyncWrite=0.122827ms, UnaccountedTime=0.217516ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId22C8D2E74053C17AA84C2291F35221A1_31, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3648AA2A4A658DE90371B081D8DC7__A0C5FAA70C9D1F7FBDCF20FBA9C2B95CACCFBAC6, StartTime=2015.11.24-15.49.40, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=160.487961ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_31, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3648AA2A4A658DE90371B081D8DC7__7E6587768D291C2DD39DBF683F7B093F6EEEA5B0, StartTime=2015.11.24-15.49.40, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=284.214539ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId22C8D2E74053C17AA84C2291F35221A1_32, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3648AA2A4A658DE90371B081D8DC7__9209AC813937D05A33648E084F51F5CDEDFAA6F7, StartTime=2015.11.24-15.49.40, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=119.802734ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId22C8D2E74053C17AA84C2291F35221A1_33, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3648AA2A4A658DE90371B081D8DC7__9024C3FF7AA8FAC8E5F28E06510B42EAEFCD0F19, StartTime=2015.11.24-15.49.40, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.187717ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId7570C5A640094491AD60F582DD3C56A1_185, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_91A201FE4781221C42DEDE91696E4__389E3E4629443564C58A30B0EE957E4A834EE893, StartTime=2015.11.24-15.49.40, HierarchicalDDC, Duration=0.013243ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_32, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_91A201FE4781221C42DEDE91696E4__389E3E4629443564C58A30B0EE957E4A834EE893, StartTime=2015.11.24-15.49.40, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=15.129578ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_149, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/T_soft_smoke.uasset, FlushAsyncLoading=0.008278ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.134084ms, TagPackageExports=0.111569ms, BeginCacheForCookedPlatformData=0.037082ms, SerializeImports=0.084091ms, GatherLocalizableTextData=0.003971ms, MarkNames=0.004634ms, SerializeSummary=0.009272ms, SerializeNames=0.013907ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.156928ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018872ms, SerializeExports=0.048004ms, SerializeBulkData=0.034101ms, AsyncWrite=0.091705ms, UnaccountedTime=0.161231ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionIdA473782F40E407C94FAD21B00F9EECAE_29, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_91A201FE4781221C42DEDE91696E4__3DBDECE29606A698D5C4A0999706EDB1D150A05A, StartTime=2015.11.24-15.49.40, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=1.243170ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId22C8D2E74053C17AA84C2291F35221A1_34, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_91A201FE4781221C42DEDE91696E4__728CB71FAFD2E4C073DBD859949037CB00598117, StartTime=2015.11.24-15.49.40, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.243999ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId22C8D2E74053C17AA84C2291F35221A1_35, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_91A201FE4781221C42DEDE91696E4__10B419121147129CD66800CC97EDE0AD2FF2BC3B, StartTime=2015.11.24-15.49.40, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=8.799188ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_150, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/PersonaAnimEditorTutorial.uasset, FlushAsyncLoading=0.009932ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.073168ms, TagPackageExports=0.007283ms, BeginCacheForCookedPlatformData=0.002649ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_151, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/PersonaAnimEditorWalkthrough.uasset, FlushAsyncLoading=0.004966ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.001989ms, ResetLoadersForSaveUnMarkAllObjects=0.057936ms, TagPackageExports=0.167854ms, BeginCacheForCookedPlatformData=0.004634ms, SerializeImports=0.161562ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.005957ms, SerializeSummary=0.007283ms, SerializeNames=0.066549ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.022843ms, SortExportsNonSeekfree=0.005297ms, SortExportsSeekfreeConstructor=0.006951ms, SortExportsSeekfreeInner=0.387020ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.002645ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009272ms, SerializeExports=0.171494ms, SerializeBulkData=0.008609ms, AsyncWrite=0.051644ms, UnaccountedTime=0.069857ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_152, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/NewBlendSpace1D.uasset, FlushAsyncLoading=0.008605ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.116866ms, TagPackageExports=0.019204ms, BeginCacheForCookedPlatformData=0.005625ms, SerializeImports=0.035096ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.005297ms, SerializeSummary=0.017878ms, SerializeNames=0.034429ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.037745ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.344977ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.026818ms, SerializeExports=0.021189ms, SerializeBulkData=0.007946ms, AsyncWrite=0.061579ms, UnaccountedTime=0.115875ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_153, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/Tutorial_Idle.uasset, FlushAsyncLoading=0.009272ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.147987ms, TagPackageExports=0.188380ms, BeginCacheForCookedPlatformData=0.003640ms, SerializeImports=0.202946ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.004303ms, SerializeSummary=0.006951ms, SerializeNames=0.023838ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.010595ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.510510ms, SortExportsSeekfree=0.005297ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013907ms, SerializeExports=0.206586ms, SerializeBulkData=0.008609ms, AsyncWrite=0.057936ms, UnaccountedTime=0.069194ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_154, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/TutorialTPP_Skeleton.uasset, FlushAsyncLoading=0.006620ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.064891ms, TagPackageExports=0.023175ms, BeginCacheForCookedPlatformData=0.002649ms, SerializeImports=0.041384ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003640ms, SerializeSummary=0.006624ms, SerializeNames=0.059262ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.006624ms, SortExportsNonSeekfree=0.003308ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.077471ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.004303ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008941ms, SerializeExports=0.044692ms, SerializeBulkData=0.007283ms, AsyncWrite=0.046350ms, UnaccountedTime=0.065554ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_155, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/Tutorial_Walk_Fwd.uasset, FlushAsyncLoading=0.006951ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.134416ms, TagPackageExports=0.102632ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.113886ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.003971ms, SerializeSummary=0.006624ms, SerializeNames=0.022512ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.009932ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.006624ms, SortExportsSeekfreeInner=0.408210ms, SortExportsSeekfree=0.004303ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012908ms, SerializeExports=0.116207ms, SerializeBulkData=0.007946ms, AsyncWrite=0.057276ms, UnaccountedTime=8.349921ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_156, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/TutorialTPP.uasset, FlushAsyncLoading=0.010263ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.164211ms, TagPackageExports=0.038736ms, BeginCacheForCookedPlatformData=0.003640ms, SerializeImports=0.060920ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.006955ms, SerializeSummary=0.010263ms, SerializeNames=0.105940ms, SerializeGatherableTextData=0.002980ms, BuildExportMap=0.030126ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.558846ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.004634ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015229ms, SerializeExports=0.178780ms, SerializeBulkData=0.014234ms, AsyncWrite=0.107929ms, UnaccountedTime=0.080451ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
