DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-16.45.13, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=2.021845ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
SavePackageTransactionId45DE17764A96BF2F1B3F889897DFA183_87, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/MiniFont.uasset, FlushAsyncLoading=0.006620ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.085749ms, TagPackageExports=0.045355ms, BeginCacheForCookedPlatformData=0.034433ms, SerializeImports=0.050984ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003308ms, SerializeSummary=0.007946ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.010595ms, SortExportsSeekfreeInner=0.148982ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009604ms, SerializeExports=0.043701ms, SerializeBulkData=0.007946ms, AsyncWrite=0.045355ms, UnaccountedTime=36.304173ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_172, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9B0249994A9B1B14D96CD7BB7A90FB3__74A9C9C27BB25673E2C803395BE184240A57985C, StartTime=2015.11.29-16.45.26, HierarchicalDDC, Duration=0.013243ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
SavePackageTransactionId45DE17764A96BF2F1B3F889897DFA183_88, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/WeightMapPlaceholderTexture.uasset, FlushAsyncLoading=0.006288ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.084091ms, TagPackageExports=0.046678ms, BeginCacheForCookedPlatformData=0.034433ms, SerializeImports=0.050984ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003312ms, SerializeSummary=0.009269ms, SerializeNames=0.013575ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009932ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.093695ms, SortExportsSeekfreeInner=0.159908ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.045359ms, SerializeBulkData=0.007942ms, AsyncWrite=0.050653ms, UnaccountedTime=130.802536ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdF2AEA2AD49F51D35576001A64F325507_22, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9B0249994A9B1B14D96CD7BB7A90FB3__74A9C9C27BB25673E2C803395BE184240A57985C, StartTime=2015.11.29-16.45.26, HierarchicalDDC, DataSize=368 bytes, Retrieved=true, Duration=0.093691ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_173, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_95D01D314436990422EF30A4E4FA2__46E2AED2A81ED6B64F3964AA6EE191CA52DD1634, StartTime=2015.11.29-16.45.26, HierarchicalDDC, Duration=0.013243ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
SavePackageTransactionId45DE17764A96BF2F1B3F889897DFA183_89, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultWhiteGrid.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.091374ms, TagPackageExports=0.049662ms, BeginCacheForCookedPlatformData=0.034433ms, SerializeImports=0.052307ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.003640ms, SerializeSummary=0.010263ms, SerializeNames=0.014901ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.010595ms, SortExportsNonSeekfree=0.004966ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.161894ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.047341ms, SerializeBulkData=0.010263ms, AsyncWrite=0.057608ms, UnaccountedTime=70.603050ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_174, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_95D01D314436990422EF30A4E4FA2__46E2AED2A81ED6B64F3964AA6EE191CA52DD1634, StartTime=2015.11.29-16.45.26, HierarchicalDDC, DataSize=3565 bytes, Retrieved=true, Duration=0.099320ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_175, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_95D01D314436990422EF30A4E4FA2__9A38B2F617A79EF17C1CB578F9AD55BBF0BC16C0, StartTime=2015.11.29-16.45.26, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.043038ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
SavePackageTransactionId45DE17764A96BF2F1B3F889897DFA183_90, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultPhysicalMaterial.uasset, FlushAsyncLoading=0.009600ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.091374ms, TagPackageExports=0.008605ms, BeginCacheForCookedPlatformData=0.002980ms, SerializeImports=0.015229ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004306ms, SerializeSummary=0.008937ms, SerializeNames=0.010595ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.009272ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.045024ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002652ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010259ms, SerializeExports=0.007950ms, SerializeBulkData=0.007279ms, AsyncWrite=0.046678ms, UnaccountedTime=54.698765ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
SavePackageTransactionId45DE17764A96BF2F1B3F889897DFA183_91, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineFonts/RobotoTiny.uasset, FlushAsyncLoading=0.008274ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.080116ms, TagPackageExports=0.015561ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.031780ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004306ms, SerializeSummary=0.009269ms, SerializeNames=0.027809ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.236049ms, SortExportsNonSeekfree=0.008609ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.118852ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.007287ms, SerializeImportMap=0.029135ms, SerializeExportMap=0.005960ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011589ms, SerializeExports=0.975661ms, SerializeBulkData=11.194147ms, AsyncWrite=0.146333ms, UnaccountedTime=0.234395ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
SavePackageTransactionId45DE17764A96BF2F1B3F889897DFA183_92, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorBlueprintResources/StandardMacros.uasset, FlushAsyncLoading=0.011917ms, FlushStreamingFunc=0.005297ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.144679ms, TagPackageExports=25.229540ms, BeginCacheForCookedPlatformData=0.016224ms, SerializeImports=0.031780ms, GatherLocalizableTextData=0.002652ms, MarkNames=0.005625ms, SerializeSummary=0.009932ms, SerializeNames=0.013243ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.015229ms, SortExportsNonSeekfree=0.005629ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.133090ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.031780ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017878ms, SerializeExports=0.010263ms, SerializeBulkData=0.007946ms, AsyncWrite=0.072502ms, UnaccountedTime=0.120513ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
SavePackageTransactionId45DE17764A96BF2F1B3F889897DFA183_93, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/Engine_MaterialFunctions02/Utility/BlendAngleCorrectedNormals.uasset, FlushAsyncLoading=0.008937ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.073496ms, TagPackageExports=0.099655ms, BeginCacheForCookedPlatformData=0.004303ms, SerializeImports=0.171494ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.007614ms, SerializeSummary=0.007946ms, SerializeNames=0.035092ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.081442ms, SortExportsNonSeekfree=0.239693ms, SortExportsSeekfreeConstructor=0.012252ms, SortExportsSeekfreeInner=0.305247ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.015229ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.005297ms, SerializeDependencyMap=0.003971ms, SerializeStringAssetReferenceMap=0.002321ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013243ms, SerializeExports=0.087731ms, SerializeBulkData=0.008609ms, AsyncWrite=1.310706ms, UnaccountedTime=0.082437ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
SavePackageTransactionId45DE17764A96BF2F1B3F889897DFA183_94, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/MaterialLayerFunctions/MatLayerBlend_NormalBlend.uasset, FlushAsyncLoading=0.007287ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.087734ms, TagPackageExports=0.108588ms, BeginCacheForCookedPlatformData=0.003975ms, SerializeImports=0.798211ms, GatherLocalizableTextData=0.006951ms, MarkNames=0.008278ms, SerializeSummary=0.009269ms, SerializeNames=0.091046ms, SerializeGatherableTextData=0.003312ms, BuildExportMap=0.286374ms, SortExportsNonSeekfree=0.080120ms, SortExportsSeekfreeConstructor=0.008937ms, SortExportsSeekfreeInner=0.482369ms, SortExportsSeekfree=0.003975ms, BuildDependencyMap=0.013243ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.004634ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014897ms, SerializeExports=0.116538ms, SerializeBulkData=0.008278ms, AsyncWrite=0.061579ms, UnaccountedTime=0.088066ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
SavePackageTransactionId45DE17764A96BF2F1B3F889897DFA183_95, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/MaterialLayerFunctions/MatLayerBlend_Simple.uasset, FlushAsyncLoading=0.012912ms, FlushStreamingFunc=0.004966ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.130773ms, TagPackageExports=0.133753ms, BeginCacheForCookedPlatformData=0.004634ms, SerializeImports=0.223801ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.005960ms, SerializeSummary=0.010595ms, SerializeNames=0.054628ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.042375ms, SortExportsNonSeekfree=0.126138ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.366494ms, SortExportsSeekfree=0.004634ms, BuildDependencyMap=0.012912ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.004306ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014570ms, SerializeExports=0.137392ms, SerializeBulkData=0.008278ms, AsyncWrite=2.707820ms, UnaccountedTime=0.103958ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
SavePackageTransactionId45DE17764A96BF2F1B3F889897DFA183_96, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/TranslucentUnlitSpriteMaterial.uasset, FlushAsyncLoading=0.009932ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.130113ms, TagPackageExports=0.114549ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.135738ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005625ms, SerializeSummary=0.009935ms, SerializeNames=0.050653ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.012252ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.414167ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006955ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011917ms, SerializeExports=0.180434ms, SerializeBulkData=0.009600ms, AsyncWrite=0.063237ms, UnaccountedTime=0.087403ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_176, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A00F1654C244F95E8B15E9A15BE5__B5A75B4FADFF7B7810A15EB439CFB3B72B6A4306, StartTime=2015.11.29-16.45.26, HierarchicalDDC, Duration=0.010259ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionId27EDC86F4A0C391475CD459E199CFC5D_26, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A00F1654C244F95E8B15E9A15BE5__B5A75B4FADFF7B7810A15EB439CFB3B72B6A4306, StartTime=2015.11.29-16.45.26, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.098325ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
SavePackageTransactionId45DE17764A96BF2F1B3F889897DFA183_97, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorResources/BSPVertex.uasset, FlushAsyncLoading=0.005297ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.062238ms, TagPackageExports=0.045355ms, BeginCacheForCookedPlatformData=0.033770ms, SerializeImports=0.046019ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003312ms, SerializeSummary=0.006288ms, SerializeNames=0.011258ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.007287ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.150640ms, SortExportsSeekfree=0.002645ms, BuildDependencyMap=0.004634ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008941ms, SerializeExports=0.043370ms, SerializeBulkData=0.007283ms, AsyncWrite=0.067540ms, UnaccountedTime=0.119846ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
SavePackageTransactionId45DE17764A96BF2F1B3F889897DFA183_98, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/WireframeMaterial.uasset, FlushAsyncLoading=0.005960ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002977ms, ResetLoadersForSaveUnMarkAllObjects=0.067212ms, TagPackageExports=1.408376ms, BeginCacheForCookedPlatformData=0.008605ms, SerializeImports=1.507033ms, GatherLocalizableTextData=0.005297ms, MarkNames=0.004303ms, SerializeSummary=0.011258ms, SerializeNames=0.085745ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.014570ms, SortExportsNonSeekfree=0.007946ms, SortExportsSeekfreeConstructor=0.010263ms, SortExportsSeekfreeInner=5.760621ms, SortExportsSeekfree=0.009269ms, BuildDependencyMap=0.011921ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.003643ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021189ms, SerializeExports=3.015056ms, SerializeBulkData=0.019532ms, AsyncWrite=0.663463ms, UnaccountedTime=0.136070ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
SavePackageTransactionId45DE17764A96BF2F1B3F889897DFA183_99, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/GeomMaterial.uasset, FlushAsyncLoading=0.012249ms, FlushStreamingFunc=0.004303ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.357885ms, TagPackageExports=0.155274ms, BeginCacheForCookedPlatformData=0.006288ms, SerializeImports=3.003471ms, GatherLocalizableTextData=0.009600ms, MarkNames=0.007283ms, SerializeSummary=0.011921ms, SerializeNames=0.072502ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.052970ms, SortExportsNonSeekfree=0.039067ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.607181ms, SortExportsSeekfree=0.005629ms, BuildDependencyMap=0.013575ms, SerializeImportMap=0.003971ms, SerializeExportMap=0.003975ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022516ms, SerializeExports=0.250287ms, SerializeBulkData=0.010595ms, AsyncWrite=0.089720ms, UnaccountedTime=0.116538ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
SavePackageTransactionId45DE17764A96BF2F1B3F889897DFA183_100, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/LevelColorationLitMaterial.uasset, FlushAsyncLoading=0.007946ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.077803ms, TagPackageExports=15.934080ms, BeginCacheForCookedPlatformData=0.014570ms, SerializeImports=10.242980ms, GatherLocalizableTextData=0.008609ms, MarkNames=0.005629ms, SerializeSummary=0.011586ms, SerializeNames=0.179771ms, SerializeGatherableTextData=0.003643ms, BuildExportMap=0.021517ms, SortExportsNonSeekfree=0.010595ms, SortExportsSeekfreeConstructor=0.009604ms, SortExportsSeekfreeInner=11.630498ms, SortExportsSeekfree=0.009932ms, BuildDependencyMap=0.012912ms, SerializeImportMap=0.004966ms, SerializeExportMap=0.003971ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018872ms, SerializeExports=31.576488ms, SerializeBulkData=0.023175ms, AsyncWrite=2.697229ms, UnaccountedTime=0.169508ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
SavePackageTransactionId45DE17764A96BF2F1B3F889897DFA183_101, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/LevelColorationUnlitMaterial.uasset, FlushAsyncLoading=0.011589ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.101969ms, TagPackageExports=1.447439ms, BeginCacheForCookedPlatformData=0.008941ms, SerializeImports=1.383208ms, GatherLocalizableTextData=0.004634ms, MarkNames=0.004306ms, SerializeSummary=0.009600ms, SerializeNames=0.078794ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.012249ms, SortExportsNonSeekfree=0.006951ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=5.375587ms, SortExportsSeekfree=0.009272ms, BuildDependencyMap=0.011917ms, SerializeImportMap=0.003971ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020195ms, SerializeExports=2.677698ms, SerializeBulkData=0.021189ms, AsyncWrite=0.553217ms, UnaccountedTime=0.126801ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
SavePackageTransactionId45DE17764A96BF2F1B3F889897DFA183_102, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/MAT_LevelColorationLitLightmapUV.uasset, FlushAsyncLoading=0.009269ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.091374ms, TagPackageExports=14.531001ms, BeginCacheForCookedPlatformData=0.015229ms, SerializeImports=13.975471ms, GatherLocalizableTextData=0.008605ms, MarkNames=0.008278ms, SerializeSummary=0.012249ms, SerializeNames=0.167523ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.058267ms, SortExportsNonSeekfree=0.122499ms, SortExportsSeekfreeConstructor=0.010595ms, SortExportsSeekfreeInner=10.821030ms, SortExportsSeekfree=0.011258ms, BuildDependencyMap=0.354577ms, SerializeImportMap=0.005960ms, SerializeExportMap=0.004966ms, SerializeDependencyMap=0.005960ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.473101ms, SerializeExports=31.247732ms, SerializeBulkData=0.023507ms, AsyncWrite=7.183895ms, UnaccountedTime=0.149641ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
SavePackageTransactionId45DE17764A96BF2F1B3F889897DFA183_103, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/ShadedLevelColorationLitMaterial.uasset, FlushAsyncLoading=0.008941ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.088397ms, TagPackageExports=6.206576ms, BeginCacheForCookedPlatformData=0.016224ms, SerializeImports=10.709461ms, GatherLocalizableTextData=0.009600ms, MarkNames=0.021517ms, SerializeSummary=0.014901ms, SerializeNames=0.339016ms, SerializeGatherableTextData=0.004634ms, BuildExportMap=0.092037ms, SortExportsNonSeekfree=0.172488ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=11.275589ms, SortExportsSeekfree=0.024170ms, BuildDependencyMap=0.025824ms, SerializeImportMap=0.005960ms, SerializeExportMap=0.006288ms, SerializeDependencyMap=0.003640ms, SerializeStringAssetReferenceMap=0.002649ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020858ms, SerializeExports=29.384472ms, SerializeBulkData=0.023175ms, AsyncWrite=3.067698ms, UnaccountedTime=0.179108ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
