DDCTransactionIdDAE14A894BA796CF48CD6DAF608D7CCE_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-16.28.45, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.489984ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_61, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Basics/LevelEditorAttract.uasset, FlushAsyncLoading=0.015888ms, FlushStreamingFunc=0.008278ms, BlockTillAllRequestsFinished=0.004306ms, ResetLoadersForSaveUnMarkAllObjects=0.133090ms, TagPackageExports=0.086077ms, BeginCacheForCookedPlatformData=0.005629ms, SerializeImports=0.045028ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.010263ms, SerializeNames=0.051979ms, SerializeGatherableTextData=0.001982ms, BuildExportMap=0.019867ms, SortExportsNonSeekfree=0.005629ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=0.233736ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.008274ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011586ms, SerializeExports=0.026487ms, SerializeBulkData=0.008609ms, AsyncWrite=0.069194ms, UnaccountedTime=0.101637ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_62, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Basics/LevelEditorOverview.uasset, FlushAsyncLoading=0.007614ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.084095ms, TagPackageExports=6.191347ms, BeginCacheForCookedPlatformData=0.016551ms, SerializeImports=0.177123ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.006292ms, SerializeSummary=0.010263ms, SerializeNames=0.078797ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.026152ms, SortExportsNonSeekfree=0.005960ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.495944ms, SortExportsSeekfree=0.004962ms, BuildDependencyMap=0.008609ms, SerializeImportMap=0.003975ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017550ms, SerializeExports=0.179108ms, SerializeBulkData=0.009269ms, AsyncWrite=0.079125ms, UnaccountedTime=0.102632ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdDAE14A894BA796CF48CD6DAF608D7CCE_161, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2140CA5B4637C285519D6D91BA9973B__42CF69DB21C149F8C8271914F4141A7EA80E9870, StartTime=2015.11.29-16.30.14, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_15, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2140CA5B4637C285519D6D91BA9973B__42CF69DB21C149F8C8271914F4141A7EA80E9870, StartTime=2015.11.29-16.30.14, HierarchicalDDC, DataSize=6712 bytes, Retrieved=true, Duration=22.667721ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_63, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Basics/TutorialAssets/icon_tab_Levels_40x.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.075150ms, TagPackageExports=0.092037ms, BeginCacheForCookedPlatformData=0.037741ms, SerializeImports=0.056945ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.009269ms, SerializeNames=0.021189ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.162225ms, SortExportsSeekfree=0.002645ms, BuildDependencyMap=0.007287ms, SerializeImportMap=0.002652ms, SerializeExportMap=0.002645ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018537ms, SerializeExports=0.049993ms, SerializeBulkData=0.008605ms, AsyncWrite=0.081446ms, UnaccountedTime=0.346631ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_64, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/ContentIntroCurve.uasset, FlushAsyncLoading=0.007283ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.079460ms, TagPackageExports=0.008937ms, BeginCacheForCookedPlatformData=0.002980ms, SerializeImports=0.014566ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.006620ms, SerializeNames=0.011921ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.007946ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.064556ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.004970ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.002321ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008937ms, SerializeExports=0.008609ms, SerializeBulkData=0.007614ms, AsyncWrite=0.044033ms, UnaccountedTime=0.061911ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_65, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/MaskedUnlitSpriteMaterial.uasset, FlushAsyncLoading=0.009600ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.107266ms, TagPackageExports=0.011921ms, BeginCacheForCookedPlatformData=0.003308ms, SerializeImports=0.026818ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.003640ms, SerializeSummary=0.009600ms, SerializeNames=0.030462ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.012580ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.311866ms, SortExportsSeekfree=0.004634ms, BuildDependencyMap=0.007950ms, SerializeImportMap=0.002977ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013907ms, SerializeExports=0.014897ms, SerializeBulkData=0.008609ms, AsyncWrite=0.056941ms, UnaccountedTime=0.096675ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_66, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DefaultSpriteMaterial.uasset, FlushAsyncLoading=0.008609ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=0.104286ms, TagPackageExports=0.153616ms, BeginCacheForCookedPlatformData=0.007287ms, SerializeImports=0.197314ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.005960ms, SerializeSummary=0.009600ms, SerializeNames=0.062242ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.031121ms, SortExportsNonSeekfree=0.039399ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.662476ms, SortExportsSeekfree=0.004634ms, BuildDependencyMap=0.011917ms, SerializeImportMap=0.003975ms, SerializeExportMap=0.003640ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017878ms, SerializeExports=0.430722ms, SerializeBulkData=0.011917ms, AsyncWrite=0.083763ms, UnaccountedTime=5.700696ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_67, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DummySpriteTexture.uasset, FlushAsyncLoading=0.008274ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.084091ms, TagPackageExports=0.007946ms, BeginCacheForCookedPlatformData=0.003312ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdDAE14A894BA796CF48CD6DAF608D7CCE_162, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__7E8A800BE546D16101C11CDEE1840BBEF21B464F, StartTime=2015.11.29-16.30.14, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_68, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/PlaceholderTextures/DummySpriteTexture.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.072833ms, TagPackageExports=0.076145ms, BeginCacheForCookedPlatformData=0.035755ms, SerializeImports=0.053965ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003971ms, SerializeSummary=0.008941ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.005960ms, SortExportsSeekfreeConstructor=0.010263ms, SortExportsSeekfreeInner=0.160899ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013243ms, SerializeExports=0.047009ms, SerializeBulkData=0.016887ms, AsyncWrite=0.067204ms, UnaccountedTime=0.163883ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdDAE14A894BA796CF48CD6DAF608D7CCE_163, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__7E8A800BE546D16101C11CDEE1840BBEF21B464F, StartTime=2015.11.29-16.30.14, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=43.452641ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_18, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_584A79B6465982423406428F0D776__61F5CC0CCE5D9CD95B83AA1CB53B0B5FE41AC847, StartTime=2015.11.29-16.30.14, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.106938ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_69, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/OpaqueUnlitSpriteMaterial.uasset, FlushAsyncLoading=0.005960ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.430726ms, TagPackageExports=0.084423ms, BeginCacheForCookedPlatformData=0.003975ms, SerializeImports=0.103623ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004634ms, SerializeSummary=0.007946ms, SerializeNames=0.039726ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.013575ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.382055ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014234ms, SerializeExports=0.133093ms, SerializeBulkData=0.009269ms, AsyncWrite=0.066549ms, UnaccountedTime=0.094686ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_70, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DefaultPaperTerrainMaterial.uasset, FlushAsyncLoading=0.008278ms, FlushStreamingFunc=0.098988ms, BlockTillAllRequestsFinished=0.004966ms, ResetLoadersForSaveUnMarkAllObjects=0.082437ms, TagPackageExports=0.009600ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.020526ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004966ms, SerializeSummary=0.007283ms, SerializeNames=0.021853ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.010926ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.218175ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.009600ms, SerializeBulkData=0.007614ms, AsyncWrite=0.050656ms, UnaccountedTime=4.296958ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_71, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/2D/Paper2D/Content/DummySprite.uasset, FlushAsyncLoading=0.008609ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.088066ms, TagPackageExports=0.020195ms, BeginCacheForCookedPlatformData=0.003640ms, SerializeImports=0.040390ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004970ms, SerializeSummary=0.010591ms, SerializeNames=0.036087ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.017218ms, SortExportsNonSeekfree=0.006620ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.596587ms, SortExportsSeekfree=0.008941ms, BuildDependencyMap=0.010595ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016883ms, SerializeExports=0.026818ms, SerializeBulkData=0.008937ms, AsyncWrite=0.067871ms, UnaccountedTime=0.080448ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_72, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_CapsuleMesh.uasset, FlushAsyncLoading=0.012580ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.004966ms, ResetLoadersForSaveUnMarkAllObjects=0.099652ms, TagPackageExports=0.049662ms, BeginCacheForCookedPlatformData=0.004303ms, SerializeImports=0.066876ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004303ms, SerializeSummary=0.009932ms, SerializeNames=0.028472ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.016224ms, SortExportsNonSeekfree=0.007946ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.403240ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.008609ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.075486ms, SerializeBulkData=0.009932ms, AsyncWrite=0.066873ms, UnaccountedTime=2.720077ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_73, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_TorusMesh.uasset, FlushAsyncLoading=0.007950ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.106934ms, TagPackageExports=0.050325ms, BeginCacheForCookedPlatformData=0.003640ms, SerializeImports=0.064559ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.004306ms, SerializeSummary=0.008937ms, SerializeNames=0.027150ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.014238ms, SortExportsNonSeekfree=0.007614ms, SortExportsSeekfreeConstructor=0.007942ms, SortExportsSeekfreeInner=0.390332ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.004634ms, SerializeExportMap=0.003308ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010926ms, SerializeExports=0.772715ms, SerializeBulkData=0.017881ms, AsyncWrite=0.106607ms, UnaccountedTime=3.318977ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_74, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_HandColor.uasset, FlushAsyncLoading=0.015229ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.148319ms, TagPackageExports=0.237711ms, BeginCacheForCookedPlatformData=0.006620ms, SerializeImports=0.265520ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.004306ms, SerializeSummary=0.010595ms, SerializeNames=0.052311ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.012249ms, SortExportsNonSeekfree=0.006620ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.676375ms, SortExportsSeekfree=0.003975ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017550ms, SerializeExports=0.360202ms, SerializeBulkData=0.009932ms, AsyncWrite=0.089720ms, UnaccountedTime=0.977650ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_75, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_PassthroughMaterial.uasset, FlushAsyncLoading=0.008609ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.159245ms, TagPackageExports=0.376761ms, BeginCacheForCookedPlatformData=0.012249ms, SerializeImports=0.569440ms, GatherLocalizableTextData=0.003971ms, MarkNames=0.015564ms, SerializeSummary=0.011254ms, SerializeNames=0.090051ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.159908ms, SortExportsNonSeekfree=0.661146ms, SortExportsSeekfreeConstructor=0.013907ms, SortExportsSeekfreeInner=1.269322ms, SortExportsSeekfree=0.008278ms, BuildDependencyMap=0.032444ms, SerializeImportMap=0.006288ms, SerializeExportMap=0.010926ms, SerializeDependencyMap=0.004966ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022512ms, SerializeExports=0.413176ms, SerializeBulkData=0.011921ms, AsyncWrite=0.089388ms, UnaccountedTime=0.122827ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdDAE14A894BA796CF48CD6DAF608D7CCE_164, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F5B300EB4E4ACA2755332398BF639__9C27E141122AED618AF7EE9E2CD56DC3C49362A0, StartTime=2015.11.29-16.30.14, HierarchicalDDC, Duration=0.013903ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_19, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F5B300EB4E4ACA2755332398BF639__9C27E141122AED618AF7EE9E2CD56DC3C49362A0, StartTime=2015.11.29-16.30.14, HierarchicalDDC, DataSize=3270 bytes, Retrieved=true, Duration=61.884644ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_76, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_SampleDistortion.uasset, FlushAsyncLoading=0.008937ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.090051ms, TagPackageExports=0.086408ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.055950ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003975ms, SerializeSummary=0.010263ms, SerializeNames=0.015557ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.009932ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.010267ms, SortExportsSeekfreeInner=0.168845ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.008605ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.210561ms, SerializeExports=0.054296ms, SerializeBulkData=0.008609ms, AsyncWrite=0.076808ms, UnaccountedTime=0.161894ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdDAE14A894BA796CF48CD6DAF608D7CCE_165, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__25486F35A7A1EE39D0BCA0F22FF9298F8F66CEB0, StartTime=2015.11.29-16.30.14, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_16, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2C8A101D47D0C7AC5EFF01B747F21__25486F35A7A1EE39D0BCA0F22FF9298F8F66CEB0, StartTime=2015.11.29-16.30.14, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=49.040443ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_77, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Plugins/Runtime/LeapMotionController/Content/LM_TestTexture.uasset, FlushAsyncLoading=0.005957ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.092041ms, TagPackageExports=0.087075ms, BeginCacheForCookedPlatformData=0.036746ms, SerializeImports=0.055619ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003975ms, SerializeSummary=0.009600ms, SerializeNames=0.013907ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.010263ms, SortExportsSeekfreeInner=0.164211ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.007283ms, SerializeImportMap=2.142355ms, SerializeExportMap=0.011589ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016551ms, SerializeExports=0.216521ms, SerializeBulkData=0.037409ms, AsyncWrite=0.120509ms, UnaccountedTime=0.173811ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
