DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.30-15.30.04, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.593942ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_34, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/Black.uasset, FlushAsyncLoading=0.012249ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.072174ms, TagPackageExports=0.071842ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.053633ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003971ms, SerializeSummary=0.008941ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008941ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.153285ms, SortExportsSeekfree=0.002652ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001989ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011589ms, SerializeExports=0.045355ms, SerializeBulkData=0.007946ms, AsyncWrite=0.071179ms, UnaccountedTime=0.132095ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_144, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D7D3365419CADDBF5E531B12CF16__6A7B01AEE16F6689DBB96D25DC6090F9194BA503, StartTime=2015.11.30-15.30.34, HierarchicalDDC, Duration=0.014897ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_9, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D7D3365419CADDBF5E531B12CF16__6A7B01AEE16F6689DBB96D25DC6090F9194BA503, StartTime=2015.11.30-15.30.34, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.094026ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_35, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Float.uasset, FlushAsyncLoading=0.005297ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.070848ms, TagPackageExports=0.046019ms, BeginCacheForCookedPlatformData=0.034101ms, SerializeImports=0.046682ms, GatherLocalizableTextData=0.002645ms, MarkNames=0.003312ms, SerializeSummary=0.006292ms, SerializeNames=0.010923ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.006951ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.136402ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.004634ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008937ms, SerializeExports=0.042379ms, SerializeBulkData=0.007283ms, AsyncWrite=0.045355ms, UnaccountedTime=0.127133ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_145, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3CAC1F094FB87A98E53D7D8A24643__3A85A09039B6AD8559F26F65747FEBEFBD24B5B9, StartTime=2015.11.30-15.30.34, HierarchicalDDC, Duration=0.012252ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_36, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Director.uasset, FlushAsyncLoading=0.004634ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.060916ms, TagPackageExports=0.069857ms, BeginCacheForCookedPlatformData=0.036746ms, SerializeImports=0.052974ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.003975ms, SerializeSummary=0.008609ms, SerializeNames=0.013240ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.008605ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.152294ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011921ms, SerializeExports=0.055619ms, SerializeBulkData=0.007946ms, AsyncWrite=0.063237ms, UnaccountedTime=0.148982ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_10, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3CAC1F094FB87A98E53D7D8A24643__3A85A09039B6AD8559F26F65747FEBEFBD24B5B9, StartTime=2015.11.30-15.30.34, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=10.769051ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_146, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_33CBEF834D7D60ED9D58E5940B7B2__2EA21D0E0D627040AB0EE72C6A2477941EA9B804, StartTime=2015.11.30-15.30.34, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_37, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Event.uasset, FlushAsyncLoading=0.004966ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.069857ms, TagPackageExports=0.058930ms, BeginCacheForCookedPlatformData=0.035424ms, SerializeImports=0.051316ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.007946ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008278ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.154607ms, SortExportsSeekfree=0.002652ms, BuildDependencyMap=0.005957ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010926ms, SerializeExports=0.045355ms, SerializeBulkData=0.007614ms, AsyncWrite=0.053637ms, UnaccountedTime=0.128455ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_11, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_33CBEF834D7D60ED9D58E5940B7B2__2EA21D0E0D627040AB0EE72C6A2477941EA9B804, StartTime=2015.11.30-15.30.34, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=5.335860ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_147, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CBF5B13548AB62E6A9ADA387D1FEB__6FD982ED4C711D807EA0AEC0C9C322B8B2691824, StartTime=2015.11.30-15.30.34, HierarchicalDDC, Duration=0.009932ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9A527AE248A2A193D6B5E3931A711162_10, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CBF5B13548AB62E6A9ADA387D1FEB__6FD982ED4C711D807EA0AEC0C9C322B8B2691824, StartTime=2015.11.30-15.30.34, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.090379ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_38, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Anim.uasset, FlushAsyncLoading=0.004966ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.089720ms, TagPackageExports=0.046350ms, BeginCacheForCookedPlatformData=0.034101ms, SerializeImports=0.047009ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003312ms, SerializeSummary=0.006288ms, SerializeNames=0.011589ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.006951ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.141036ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.004966ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.026487ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009600ms, SerializeExports=0.045028ms, SerializeBulkData=0.007283ms, AsyncWrite=0.047341ms, UnaccountedTime=0.130445ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_148, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E38B68B34F759D23C6E5CD925E4D1__0CE220EB3D4FD3B5ACE81675281E08167F8FFB90, StartTime=2015.11.30-15.30.34, HierarchicalDDC, Duration=0.009932ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9A527AE248A2A193D6B5E3931A711162_11, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E38B68B34F759D23C6E5CD925E4D1__0CE220EB3D4FD3B5ACE81675281E08167F8FFB90, StartTime=2015.11.30-15.30.34, HierarchicalDDC, DataSize=638 bytes, Retrieved=true, Duration=13.344780ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_39, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Fade.uasset, FlushAsyncLoading=0.004966ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.066217ms, TagPackageExports=0.068199ms, BeginCacheForCookedPlatformData=0.034761ms, SerializeImports=0.051979ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003312ms, SerializeSummary=0.008609ms, SerializeNames=0.013571ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.152625ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011917ms, SerializeExports=0.043370ms, SerializeBulkData=0.007283ms, AsyncWrite=0.085749ms, UnaccountedTime=0.145007ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_149, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E55F8197440DD2855E7F4D9816C88__8C327CBFD9FF709EE9C0ADFE1A98D0ACA249D12C, StartTime=2015.11.30-15.30.34, HierarchicalDDC, Duration=0.012584ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_12, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E55F8197440DD2855E7F4D9816C88__8C327CBFD9FF709EE9C0ADFE1A98D0ACA249D12C, StartTime=2015.11.30-15.30.34, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=1.549739ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_40, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Move.uasset, FlushAsyncLoading=0.005960ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.070516ms, TagPackageExports=0.063565ms, BeginCacheForCookedPlatformData=0.035755ms, SerializeImports=0.053305ms, GatherLocalizableTextData=0.011586ms, MarkNames=0.003643ms, SerializeSummary=0.009932ms, SerializeNames=0.014234ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009272ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.156265ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011589ms, SerializeExports=0.045687ms, SerializeBulkData=0.007283ms, AsyncWrite=0.087071ms, UnaccountedTime=0.146665ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_150, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A6C0C4B74D09BE1A7E2C31B7CA775__2D28A6C5912624B2DBBF3FF9FB4C97846C5B7077, StartTime=2015.11.30-15.30.34, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_11, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A6C0C4B74D09BE1A7E2C31B7CA775__2D28A6C5912624B2DBBF3FF9FB4C97846C5B7077, StartTime=2015.11.30-15.30.34, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=7.010084ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_41, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Slomo.uasset, FlushAsyncLoading=0.006620ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.094023ms, TagPackageExports=0.066213ms, BeginCacheForCookedPlatformData=0.036087ms, SerializeImports=0.053301ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003640ms, SerializeSummary=0.008609ms, SerializeNames=0.013243ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008941ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009604ms, SortExportsSeekfreeInner=0.154607ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011586ms, SerializeExports=0.045687ms, SerializeBulkData=0.007950ms, AsyncWrite=0.057936ms, UnaccountedTime=0.146665ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_151, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7D98C11E41884B4A67A497A07B028__D056AE9858611F8551086C386BCEE9909E137C18, StartTime=2015.11.30-15.30.34, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9A527AE248A2A193D6B5E3931A711162_12, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7D98C11E41884B4A67A497A07B028__D056AE9858611F8551086C386BCEE9909E137C18, StartTime=2015.11.30-15.30.34, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=8.918703ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_42, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_ColorTrack.uasset, FlushAsyncLoading=0.006292ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.002977ms, ResetLoadersForSaveUnMarkAllObjects=0.068203ms, TagPackageExports=0.069194ms, BeginCacheForCookedPlatformData=0.058934ms, SerializeImports=0.052970ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003971ms, SerializeSummary=0.008609ms, SerializeNames=0.019532ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009272ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.008937ms, SortExportsSeekfreeInner=0.147324ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011586ms, SerializeExports=0.044364ms, SerializeBulkData=0.007614ms, AsyncWrite=0.059262ms, UnaccountedTime=0.172157ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_152, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_74A80EB64112E46096AE17A812C2E__32D9314BA780A4635F4D9438DDA2247718FB4F30, StartTime=2015.11.30-15.30.34, HierarchicalDDC, Duration=0.017546ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_13, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_74A80EB64112E46096AE17A812C2E__32D9314BA780A4635F4D9438DDA2247718FB4F30, StartTime=2015.11.30-15.30.34, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=4.080109ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_43, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MAT_Groups_Toggle.uasset, FlushAsyncLoading=0.005297ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.071511ms, TagPackageExports=0.058267ms, BeginCacheForCookedPlatformData=0.035092ms, SerializeImports=0.050984ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003312ms, SerializeSummary=0.008278ms, SerializeNames=0.012580ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008278ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.152625ms, SortExportsSeekfree=0.002645ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002652ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.048004ms, SerializeBulkData=0.007942ms, AsyncWrite=0.050653ms, UnaccountedTime=0.131436ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_153, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_264ABDF14257816FFA9477A6F6A19__71DD30F5112AC1A014C28B76271EDEA08C0ADCBD, StartTime=2015.11.30-15.30.34, HierarchicalDDC, Duration=0.016883ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_12, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_264ABDF14257816FFA9477A6F6A19__71DD30F5112AC1A014C28B76271EDEA08C0ADCBD, StartTime=2015.11.30-15.30.34, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=6.624713ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_44, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_AudioMaster.uasset, FlushAsyncLoading=0.005297ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.064556ms, TagPackageExports=0.061911ms, BeginCacheForCookedPlatformData=0.035424ms, SerializeImports=0.050653ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.007946ms, SerializeNames=0.012580ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008278ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.147987ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.044696ms, SerializeBulkData=0.007942ms, AsyncWrite=0.053965ms, UnaccountedTime=0.132762ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_154, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_025102BB43BBEAC3F075788919382__415C2D27E6ACF5C574EC3FA12E7157E4BEC79018, StartTime=2015.11.30-15.30.34, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9A527AE248A2A193D6B5E3931A711162_13, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_025102BB43BBEAC3F075788919382__415C2D27E6ACF5C574EC3FA12E7157E4BEC79018, StartTime=2015.11.30-15.30.34, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=8.691255ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_45, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Sound.uasset, FlushAsyncLoading=0.004634ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.083763ms, TagPackageExports=0.053301ms, BeginCacheForCookedPlatformData=0.034433ms, SerializeImports=0.049993ms, GatherLocalizableTextData=0.002645ms, MarkNames=0.003312ms, SerializeSummary=0.008278ms, SerializeNames=0.011917ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.147328ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010926ms, SerializeExports=0.044364ms, SerializeBulkData=0.007614ms, AsyncWrite=0.050325ms, UnaccountedTime=0.361860ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
