DDCTransactionId78B80D3F45223A0A79374596B6FF504C_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-18.32.40, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.195826ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_24, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Opaque.uasset, FlushAsyncLoading=0.007946ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.088725ms, TagPackageExports=0.089061ms, BeginCacheForCookedPlatformData=0.003308ms, SerializeImports=0.111904ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005625ms, SerializeSummary=0.008609ms, SerializeNames=0.042375ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.011917ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.007942ms, SortExportsSeekfreeInner=0.373781ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002645ms, SerializeDependencyMap=0.001982ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013575ms, SerializeExports=0.138715ms, SerializeBulkData=0.009272ms, AsyncWrite=0.065885ms, UnaccountedTime=0.096671ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_25, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Opaque_OneSided.uasset, FlushAsyncLoading=0.006288ms, FlushStreamingFunc=0.002652ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.075486ms, TagPackageExports=0.068862ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.085745ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003971ms, SerializeSummary=0.007287ms, SerializeNames=0.038736ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.011258ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.165869ms, SortExportsSeekfree=0.012580ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011589ms, SerializeExports=0.100315ms, SerializeBulkData=0.008937ms, AsyncWrite=0.054296ms, UnaccountedTime=0.082105ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_26, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Masked.uasset, FlushAsyncLoading=0.009932ms, FlushStreamingFunc=0.004306ms, BlockTillAllRequestsFinished=0.013575ms, ResetLoadersForSaveUnMarkAllObjects=0.155602ms, TagPackageExports=0.148982ms, BeginCacheForCookedPlatformData=0.004962ms, SerializeImports=0.152294ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.006288ms, SerializeSummary=0.013243ms, SerializeNames=0.061579ms, SerializeGatherableTextData=0.002649ms, BuildExportMap=0.020858ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.433702ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.003971ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015557ms, SerializeExports=0.336036ms, SerializeBulkData=0.013247ms, AsyncWrite=0.133421ms, UnaccountedTime=0.095017ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_27, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Masked_OneSided.uasset, FlushAsyncLoading=0.007946ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.355240ms, TagPackageExports=0.160567ms, BeginCacheForCookedPlatformData=0.005297ms, SerializeImports=0.141036ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.005297ms, SerializeSummary=0.009269ms, SerializeNames=0.049993ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.012249ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=1.419298ms, SortExportsSeekfree=0.010926ms, BuildDependencyMap=0.010926ms, SerializeImportMap=0.003975ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021517ms, SerializeExports=0.200298ms, SerializeBulkData=0.010263ms, AsyncWrite=0.107929ms, UnaccountedTime=0.102632ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_28, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDamageTypes/DmgTypeBP_Environmental.uasset, FlushAsyncLoading=0.006624ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.076480ms, TagPackageExports=0.113890ms, BeginCacheForCookedPlatformData=0.088066ms, SerializeImports=0.034429ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005297ms, SerializeSummary=0.010595ms, SerializeNames=0.016220ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.018541ms, SortExportsNonSeekfree=0.005957ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.204932ms, SortExportsSeekfree=0.004966ms, BuildDependencyMap=0.009932ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013575ms, SerializeExports=0.012249ms, SerializeBulkData=0.007946ms, AsyncWrite=0.171825ms, UnaccountedTime=0.213869ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_29, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMeshes/Sphere.uasset, FlushAsyncLoading=0.007283ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.139378ms, TagPackageExports=0.049330ms, BeginCacheForCookedPlatformData=0.003975ms, SerializeImports=0.064224ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004634ms, SerializeSummary=0.008278ms, SerializeNames=0.025161ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.014570ms, SortExportsNonSeekfree=0.007614ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.330739ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012584ms, SerializeExports=0.063561ms, SerializeBulkData=0.009272ms, AsyncWrite=0.054955ms, UnaccountedTime=0.078466ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId78B80D3F45223A0A79374596B6FF504C_140, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C13BD2BB45C48968C13E6F8322E0CF1A_0__A856BDB1C74F641C3E5A497386077ABA922667E4, StartTime=2015.11.29-18.32.49, HierarchicalDDC, Duration=0.012249ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_30, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineFonts/RobotoDistanceField.uasset, FlushAsyncLoading=0.008605ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.082105ms, TagPackageExports=0.093695ms, BeginCacheForCookedPlatformData=0.039726ms, SerializeImports=0.105612ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004303ms, SerializeSummary=0.009272ms, SerializeNames=0.033770ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.010926ms, SortExportsNonSeekfree=0.005957ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.345636ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013903ms, SerializeExports=0.101641ms, SerializeBulkData=0.009600ms, AsyncWrite=0.082437ms, UnaccountedTime=0.153285ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_9, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C13BD2BB45C48968C13E6F8322E0CF1A_0__A856BDB1C74F641C3E5A497386077ABA922667E4, StartTime=2015.11.29-18.32.49, HierarchicalDDC, DataSize=131375 bytes, Retrieved=true, Duration=0.860453ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_31, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultTextMaterialOpaque.uasset, FlushAsyncLoading=0.007614ms, FlushStreamingFunc=0.004303ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.094023ms, TagPackageExports=0.405230ms, BeginCacheForCookedPlatformData=0.007946ms, SerializeImports=0.448599ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.005297ms, SerializeSummary=0.009932ms, SerializeNames=0.087403ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.035755ms, SortExportsNonSeekfree=0.013907ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=0.822712ms, SortExportsSeekfree=0.004634ms, BuildDependencyMap=0.009600ms, SerializeImportMap=0.003971ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019535ms, SerializeExports=0.759807ms, SerializeBulkData=0.013243ms, AsyncWrite=0.106271ms, UnaccountedTime=0.103958ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId78B80D3F45223A0A79374596B6FF504C_141, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0FECEC94BB5E3DA0C23C4AB41A933F__26A4750DDEE85082D5E426AC2FC0FB509DBC0E30, StartTime=2015.11.29-18.32.49, HierarchicalDDC, Duration=0.011921ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_32, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorResources/S_Trigger.uasset, FlushAsyncLoading=0.005297ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002977ms, ResetLoadersForSaveUnMarkAllObjects=0.079788ms, TagPackageExports=0.069525ms, BeginCacheForCookedPlatformData=0.039399ms, SerializeImports=0.057604ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.003643ms, SerializeSummary=0.008605ms, SerializeNames=0.017215ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009272ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.240024ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006955ms, SerializeImportMap=0.004638ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013575ms, SerializeExports=0.075154ms, SerializeBulkData=0.049658ms, AsyncWrite=0.128124ms, UnaccountedTime=0.168514ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_10, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0FECEC94BB5E3DA0C23C4AB41A933F__26A4750DDEE85082D5E426AC2FC0FB509DBC0E30, StartTime=2015.11.29-18.32.49, HierarchicalDDC, DataSize=22958 bytes, Retrieved=true, Duration=0.419136ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_7, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0FECEC94BB5E3DA0C23C4AB41A933F__A74983DD16C9F19298E271B929B3C0B3FE13FC9E, StartTime=2015.11.29-18.32.49, HierarchicalDDC, DataSize=65797 bytes, Retrieved=true, Duration=0.203274ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_8, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0FECEC94BB5E3DA0C23C4AB41A933F__BCC05532D8752724EDE6B77A32222320BD230C00, StartTime=2015.11.29-18.32.49, HierarchicalDDC, DataSize=262405 bytes, Retrieved=true, Duration=0.660818ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId78B80D3F45223A0A79374596B6FF504C_142, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_C6F046E346DE53E9987E70930FC6D31__2BC58C7103301983DEFA01C3C389866FD917AABF, StartTime=2015.11.29-18.32.49, HierarchicalDDC, Duration=0.009932ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_9, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_C6F046E346DE53E9987E70930FC6D31__2BC58C7103301983DEFA01C3C389866FD917AABF, StartTime=2015.11.29-18.32.49, HierarchicalDDC, DataSize=5952 bytes, Retrieved=true, Duration=0.106934ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_33, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/GradientTexture0.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.081770ms, TagPackageExports=0.050321ms, BeginCacheForCookedPlatformData=0.036750ms, SerializeImports=0.057608ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.003975ms, SerializeSummary=0.008605ms, SerializeNames=0.029467ms, SerializeGatherableTextData=0.002980ms, BuildExportMap=0.010595ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.154611ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005957ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011258ms, SerializeExports=0.051647ms, SerializeBulkData=0.007614ms, AsyncWrite=0.052311ms, UnaccountedTime=0.132099ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId78B80D3F45223A0A79374596B6FF504C_143, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1EC0B18B47E75959952584B5D8D9E__5D32C5A80AA193E64972D68AD2859B2FE31550F2, StartTime=2015.11.29-18.32.49, HierarchicalDDC, Duration=0.011917ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_10, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_1EC0B18B47E75959952584B5D8D9E__5D32C5A80AA193E64972D68AD2859B2FE31550F2, StartTime=2015.11.29-18.32.49, HierarchicalDDC, DataSize=1186 bytes, Retrieved=true, Duration=0.086740ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_34, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/Black.uasset, FlushAsyncLoading=0.005297ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.068862ms, TagPackageExports=0.049662ms, BeginCacheForCookedPlatformData=0.517130ms, SerializeImports=0.069525ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.003971ms, SerializeSummary=0.008609ms, SerializeNames=0.051316ms, SerializeGatherableTextData=0.003640ms, BuildExportMap=0.009604ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.156596ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.050653ms, SerializeBulkData=0.007614ms, AsyncWrite=0.055622ms, UnaccountedTime=0.378411ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId78B80D3F45223A0A79374596B6FF504C_144, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D7D3365419CADDBF5E531B12CF16__6A7B01AEE16F6689DBB96D25DC6090F9194BA503, StartTime=2015.11.29-18.32.49, HierarchicalDDC, Duration=0.015892ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_35, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Float.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.075150ms, TagPackageExports=0.054624ms, BeginCacheForCookedPlatformData=0.038404ms, SerializeImports=0.055954ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003308ms, SerializeSummary=0.008609ms, SerializeNames=0.013243ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008278ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.150971ms, SortExportsSeekfree=0.002645ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.048667ms, SerializeBulkData=0.007946ms, AsyncWrite=0.050653ms, UnaccountedTime=0.139050ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_8, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D7D3365419CADDBF5E531B12CF16__6A7B01AEE16F6689DBB96D25DC6090F9194BA503, StartTime=2015.11.29-18.32.49, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.157591ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId78B80D3F45223A0A79374596B6FF504C_145, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3CAC1F094FB87A98E53D7D8A24643__3A85A09039B6AD8559F26F65747FEBEFBD24B5B9, StartTime=2015.11.29-18.32.49, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_9, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3CAC1F094FB87A98E53D7D8A24643__3A85A09039B6AD8559F26F65747FEBEFBD24B5B9, StartTime=2015.11.29-18.32.49, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.087071ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_36, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Director.uasset, FlushAsyncLoading=0.004966ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.067540ms, TagPackageExports=0.048667ms, BeginCacheForCookedPlatformData=0.036750ms, SerializeImports=0.051316ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003312ms, SerializeSummary=0.006288ms, SerializeNames=0.011589ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.007283ms, SortExportsNonSeekfree=0.003312ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.139710ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.004306ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008937ms, SerializeExports=0.047676ms, SerializeBulkData=0.007283ms, AsyncWrite=0.046022ms, UnaccountedTime=0.124481ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId78B80D3F45223A0A79374596B6FF504C_146, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_33CBEF834D7D60ED9D58E5940B7B2__2EA21D0E0D627040AB0EE72C6A2477941EA9B804, StartTime=2015.11.29-18.32.49, HierarchicalDDC, Duration=0.010267ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_11, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_33CBEF834D7D60ED9D58E5940B7B2__2EA21D0E0D627040AB0EE72C6A2477941EA9B804, StartTime=2015.11.29-18.32.49, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.698887ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_37, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Event.uasset, FlushAsyncLoading=0.004634ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.065882ms, TagPackageExports=0.052642ms, BeginCacheForCookedPlatformData=0.037078ms, SerializeImports=0.053301ms, GatherLocalizableTextData=0.002652ms, MarkNames=0.003308ms, SerializeSummary=0.007614ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.008605ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.147328ms, SortExportsSeekfree=0.002645ms, BuildDependencyMap=0.005633ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.048336ms, SerializeBulkData=0.007614ms, AsyncWrite=0.048999ms, UnaccountedTime=0.123821ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
