DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-18.04.53, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.538647ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionIdCACF1A6249A653B7E492B8955133B394_9, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CBF5B13548AB62E6A9ADA387D1FEB__6FD982ED4C711D807EA0AEC0C9C322B8B2691824, StartTime=2015.11.29-18.05.02, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.095349ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_148, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E38B68B34F759D23C6E5CD925E4D1__0CE220EB3D4FD3B5ACE81675281E08167F8FFB90, StartTime=2015.11.29-18.05.02, HierarchicalDDC, Duration=0.009932ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionIdC0CDEC2F424A083F16E95481B3A491BB_9, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E38B68B34F759D23C6E5CD925E4D1__0CE220EB3D4FD3B5ACE81675281E08167F8FFB90, StartTime=2015.11.29-18.05.02, HierarchicalDDC, DataSize=638 bytes, Retrieved=true, Duration=0.105277ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_39, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Fade.uasset, FlushAsyncLoading=0.003971ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.064891ms, TagPackageExports=0.045355ms, BeginCacheForCookedPlatformData=0.033107ms, SerializeImports=0.046350ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.003312ms, SerializeSummary=0.005960ms, SerializeNames=0.010926ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.006620ms, SortExportsNonSeekfree=0.003312ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.315510ms, SortExportsSeekfree=0.006292ms, BuildDependencyMap=0.008274ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012580ms, SerializeExports=0.056613ms, SerializeBulkData=0.008609ms, AsyncWrite=0.178777ms, UnaccountedTime=0.139713ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_149, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E55F8197440DD2855E7F4D9816C88__8C327CBFD9FF709EE9C0ADFE1A98D0ACA249D12C, StartTime=2015.11.29-18.05.02, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_40, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Move.uasset, FlushAsyncLoading=0.004966ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.791259ms, TagPackageExports=0.058599ms, BeginCacheForCookedPlatformData=0.123490ms, SerializeImports=0.061247ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003975ms, SerializeSummary=0.009600ms, SerializeNames=0.013903ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.010923ms, SortExportsSeekfreeInner=0.171494ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.008609ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015557ms, SerializeExports=0.095353ms, SerializeBulkData=0.010259ms, AsyncWrite=0.062242ms, UnaccountedTime=0.257574ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionIdC0CDEC2F424A083F16E95481B3A491BB_10, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E55F8197440DD2855E7F4D9816C88__8C327CBFD9FF709EE9C0ADFE1A98D0ACA249D12C, StartTime=2015.11.29-18.05.02, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.098992ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_150, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A6C0C4B74D09BE1A7E2C31B7CA775__2D28A6C5912624B2DBBF3FF9FB4C97846C5B7077, StartTime=2015.11.29-18.05.02, HierarchicalDDC, Duration=0.011254ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionIdC0CDEC2F424A083F16E95481B3A491BB_11, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A6C0C4B74D09BE1A7E2C31B7CA775__2D28A6C5912624B2DBBF3FF9FB4C97846C5B7077, StartTime=2015.11.29-18.05.02, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.120841ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_41, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Slomo.uasset, FlushAsyncLoading=0.026155ms, FlushStreamingFunc=0.004966ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=0.126801ms, TagPackageExports=0.049330ms, BeginCacheForCookedPlatformData=0.035096ms, SerializeImports=0.092365ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.003643ms, SerializeSummary=0.008609ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.011921ms, SortExportsSeekfreeInner=0.195332ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.044696ms, SerializeExports=0.050653ms, SerializeBulkData=0.008278ms, AsyncWrite=0.048667ms, UnaccountedTime=0.159908ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_151, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7D98C11E41884B4A67A497A07B028__D056AE9858611F8551086C386BCEE9909E137C18, StartTime=2015.11.29-18.05.02, HierarchicalDDC, Duration=0.012912ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId0E164C5A471D775510575DA9C92298A8_15, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7D98C11E41884B4A67A497A07B028__D056AE9858611F8551086C386BCEE9909E137C18, StartTime=2015.11.29-18.05.02, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.097666ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_42, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_ColorTrack.uasset, FlushAsyncLoading=0.004966ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.076145ms, TagPackageExports=0.047013ms, BeginCacheForCookedPlatformData=0.033770ms, SerializeImports=0.050653ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.003975ms, SerializeSummary=0.007614ms, SerializeNames=0.019863ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008278ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.149313ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005629ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009600ms, SerializeExports=0.045355ms, SerializeBulkData=0.007614ms, AsyncWrite=0.045355ms, UnaccountedTime=0.118192ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_152, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_74A80EB64112E46096AE17A812C2E__32D9314BA780A4635F4D9438DDA2247718FB4F30, StartTime=2015.11.29-18.05.02, HierarchicalDDC, Duration=0.016555ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId0E164C5A471D775510575DA9C92298A8_16, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_74A80EB64112E46096AE17A812C2E__32D9314BA780A4635F4D9438DDA2247718FB4F30, StartTime=2015.11.29-18.05.02, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.079125ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_43, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MAT_Groups_Toggle.uasset, FlushAsyncLoading=0.003643ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002645ms, ResetLoadersForSaveUnMarkAllObjects=0.059262ms, TagPackageExports=0.045355ms, BeginCacheForCookedPlatformData=0.033438ms, SerializeImports=0.045359ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.002977ms, SerializeSummary=0.005960ms, SerializeNames=0.010263ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.006292ms, SortExportsNonSeekfree=0.003312ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.153616ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.004634ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008941ms, SerializeExports=0.043370ms, SerializeBulkData=0.006951ms, AsyncWrite=0.044033ms, UnaccountedTime=0.116207ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_153, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_264ABDF14257816FFA9477A6F6A19__71DD30F5112AC1A014C28B76271EDEA08C0ADCBD, StartTime=2015.11.29-18.05.02, HierarchicalDDC, Duration=0.017546ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionIdC0CDEC2F424A083F16E95481B3A491BB_12, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_264ABDF14257816FFA9477A6F6A19__71DD30F5112AC1A014C28B76271EDEA08C0ADCBD, StartTime=2015.11.29-18.05.02, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.127792ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_44, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_AudioMaster.uasset, FlushAsyncLoading=0.006620ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.089388ms, TagPackageExports=0.047013ms, BeginCacheForCookedPlatformData=0.034429ms, SerializeImports=0.052311ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003971ms, SerializeSummary=0.008278ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009272ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.177123ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.046350ms, SerializeBulkData=0.007614ms, AsyncWrite=0.050325ms, UnaccountedTime=0.127792ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_154, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_025102BB43BBEAC3F075788919382__415C2D27E6ACF5C574EC3FA12E7157E4BEC79018, StartTime=2015.11.29-18.05.02, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId0E164C5A471D775510575DA9C92298A8_17, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_025102BB43BBEAC3F075788919382__415C2D27E6ACF5C574EC3FA12E7157E4BEC79018, StartTime=2015.11.29-18.05.02, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.097334ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_45, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Sound.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.100315ms, TagPackageExports=0.049662ms, BeginCacheForCookedPlatformData=0.034101ms, SerializeImports=0.052307ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003975ms, SerializeSummary=0.008605ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.157259ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.045691ms, SerializeBulkData=0.008274ms, AsyncWrite=0.052307ms, UnaccountedTime=0.137392ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_155, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C55865344733442FBAD7D29E0B657__7BFAF20CFBEEA955F1DE6DC2AC8C1905FAD1B870, StartTime=2015.11.29-18.05.02, HierarchicalDDC, Duration=0.012252ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionIdCACF1A6249A653B7E492B8955133B394_10, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C55865344733442FBAD7D29E0B657__7BFAF20CFBEEA955F1DE6DC2AC8C1905FAD1B870, StartTime=2015.11.29-18.05.02, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.146333ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_46, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Vector.uasset, FlushAsyncLoading=0.004634ms, FlushStreamingFunc=0.004303ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=0.073168ms, TagPackageExports=0.045355ms, BeginCacheForCookedPlatformData=0.033770ms, SerializeImports=0.049658ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003312ms, SerializeSummary=0.008278ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008278ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.150640ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.045028ms, SerializeBulkData=0.008278ms, AsyncWrite=0.048667ms, UnaccountedTime=0.121173ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_156, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A6029554EC6CEDCFFC9E0836D465__9F14F5F2F7989F1688C192C169860E1967FA0529, StartTime=2015.11.29-18.05.02, HierarchicalDDC, Duration=0.010926ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionIdCACF1A6249A653B7E492B8955133B394_11, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A6029554EC6CEDCFFC9E0836D465__9F14F5F2F7989F1688C192C169860E1967FA0529, StartTime=2015.11.29-18.05.02, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.084754ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_47, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MAT_Groups_Visibility.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.098657ms, TagPackageExports=0.047341ms, BeginCacheForCookedPlatformData=0.034101ms, SerializeImports=0.052307ms, GatherLocalizableTextData=0.002652ms, MarkNames=0.003308ms, SerializeSummary=0.009604ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.203278ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.002977ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011258ms, SerializeExports=0.048336ms, SerializeBulkData=0.008278ms, AsyncWrite=0.049990ms, UnaccountedTime=0.130773ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_157, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C349D2FA2A30FC1134357D3272F2DC90__9CAE132C99390C163EA7822A81369E3926FE8834, StartTime=2015.11.29-18.05.02, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_48, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/DefaultTextureCube.uasset, FlushAsyncLoading=0.004634ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.074159ms, TagPackageExports=0.147656ms, BeginCacheForCookedPlatformData=0.040062ms, SerializeImports=0.051644ms, GatherLocalizableTextData=0.002652ms, MarkNames=0.004303ms, SerializeSummary=0.009269ms, SerializeNames=0.011917ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.140041ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014566ms, SerializeExports=0.052970ms, SerializeBulkData=0.008609ms, AsyncWrite=0.069525ms, UnaccountedTime=1.101471ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId0E164C5A471D775510575DA9C92298A8_18, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C349D2FA2A30FC1134357D3272F2DC90__9CAE132C99390C163EA7822A81369E3926FE8834, StartTime=2015.11.29-18.05.02, HierarchicalDDC, DataSize=66176 bytes, Retrieved=true, Duration=0.245653ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_49, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSounds/Master.uasset, FlushAsyncLoading=0.010923ms, FlushStreamingFunc=0.005297ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.103623ms, TagPackageExports=0.011917ms, BeginCacheForCookedPlatformData=0.003640ms, SerializeImports=0.025164ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.005960ms, SerializeSummary=0.009272ms, SerializeNames=0.021186ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.027809ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.048336ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006955ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010926ms, SerializeExports=0.009600ms, SerializeBulkData=0.007283ms, AsyncWrite=0.048004ms, UnaccountedTime=0.082437ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_50, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSounds/Music.uasset, FlushAsyncLoading=0.004966ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002645ms, ResetLoadersForSaveUnMarkAllObjects=0.056945ms, TagPackageExports=0.124153ms, BeginCacheForCookedPlatformData=0.005297ms, SerializeImports=0.017546ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.005625ms, SerializeNames=0.013243ms, SerializeGatherableTextData=0.001322ms, BuildExportMap=0.008941ms, SortExportsNonSeekfree=0.003312ms, SortExportsSeekfreeConstructor=0.006620ms, SortExportsSeekfreeInner=0.034433ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.004634ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.029467ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.008605ms, SerializeBulkData=0.006951ms, AsyncWrite=0.043370ms, UnaccountedTime=0.059921ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_51, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSounds/SFX.uasset, FlushAsyncLoading=0.005297ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.062905ms, TagPackageExports=0.868395ms, BeginCacheForCookedPlatformData=0.003975ms, SerializeImports=0.023838ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.005960ms, SerializeSummary=0.008937ms, SerializeNames=0.021521ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.026815ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.007942ms, SortExportsSeekfreeInner=0.552889ms, SortExportsSeekfree=0.004966ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013571ms, SerializeExports=0.009932ms, SerializeBulkData=0.007614ms, AsyncWrite=0.056945ms, UnaccountedTime=0.070851ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
